ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-01-21 22:00:00,4.4541016,186.410157495634,3.59,197.1,180-210,180-210,5.130729628564634
1992-01-21 23:00:00,4.750258,183.7807628710182,5.03,188.0,180-210,180-210,5.545102176667866
1992-01-22 00:00:00,5.554192,177.42632249229447,4.12,183.1,150-180,180-210,7.048342042054548
1992-01-22 01:00:00,6.4323964,177.3467196032897,6.83,194.0,150-180,180-210,8.263890662660732
1992-01-22 02:00:00,6.823463,179.1729873621087,7.84,186.8,150-180,180-210,8.805177481760193
1992-01-22 03:00:00,6.9184666,181.9635270931148,7.93,177.1,180-210,150-180,8.57879019557053
1992-01-22 04:00:00,6.944635,185.0351870736453,7.55,184.9,180-210,180-210,8.615404182598276
1992-01-22 05:00:00,7.2490916,189.2478450574549,7.32,176.7,180-210,150-180,9.041390104661236
1992-01-22 06:00:00,7.559107,192.0613889215288,8.55,195.0,180-210,180-210,9.47515372161918
1992-01-22 07:00:00,7.806629,193.73420686152704,7.69,178.7,180-210,150-180,9.82147857514795
1992-01-22 08:00:00,7.779646,191.41350197038795,9.51,187.2,180-210,180-210,9.783724825894282
1992-01-22 09:00:00,8.063124,187.5997908097305,9.04,178.2,180-210,150-180,10.180358162844652
1992-01-22 10:00:00,7.722013,187.6266959856404,7.99,189.0,180-210,180-210,9.703086578451938
1992-01-22 11:00:00,7.377893,194.44579875857227,6.5,169.6,180-210,150-180,9.221604897646511
1992-01-22 12:00:00,6.671949,195.8226839806108,6.92,184.6,180-210,180-210,8.233870666347816
1992-01-22 13:00:00,5.89292,189.49051659830312,6.81,190.1,180-210,180-210,7.1438782441806294
1992-01-22 14:00:00,6.0041866,184.8489030903527,7.97,182.6,180-210,180-210,7.29955890669808
1992-01-22 15:00:00,5.9813895,182.62612925904887,7.85,186.1,180-210,180-210,7.267661934637492
1992-01-22 16:00:00,5.917097,181.11747929010824,8.19,199.7,180-210,180-210,7.177705928118885
1992-01-22 17:00:00,5.9587336,178.99609516794965,8.27,216.4,150-180,210-240,7.608280006220771
1992-01-22 18:00:00,6.0348163,177.3897831876503,7.36,183.7,150-180,180-210,7.713588316036794
1992-01-22 19:00:00,6.2822847,174.44986346498888,6.4,175.8,150-180,150-180,8.056116629791106
1992-01-22 20:00:00,6.796141,169.0781557924234,8.25,167.8,150-180,150-180,8.767360295451173
1992-01-22 21:00:00,7.025941,166.68501554403687,7.51,185.9,150-180,180-210,9.085433255476538
1992-01-22 22:00:00,6.985875,167.43786174193423,10.62,173.9,150-180,150-180,9.0299767227682
1992-01-22 23:00:00,7.4170437,167.74851966719035,13.08,171.1,150-180,150-180,9.626770041651092
1992-01-23 00:00:00,7.7372894,170.3461956833304,10.07,168.4,150-180,150-180,10.070031563558821
1992-01-23 01:00:00,8.223234,170.9670883143144,10.3,172.0,150-180,150-180,10.742641821741337
1992-01-23 02:00:00,8.58075,170.83925152675104,11.56,166.7,150-180,150-180,11.237490265502995
1992-01-23 03:00:00,8.582774,172.3002523546818,10.53,182.8,150-180,180-210,11.240291743619146
1992-01-23 04:00:00,8.313893,172.26342749854678,10.99,167.0,150-180,150-180,10.868125618446907
1992-01-23 05:00:00,8.094068,171.38858425860838,12.84,168.0,150-180,150-180,10.56385935022421
1992-01-23 06:00:00,8.164837,171.5755294727535,12.48,171.6,150-180,150-180,10.661812811094684
1992-01-23 07:00:00,8.418835,170.9028523555383,10.36,166.5,150-180,150-180,11.01337893685849
1992-01-23 08:00:00,8.707354,170.75456034352504,9.08,156.0,150-180,150-180,11.412726597230812
1992-01-23 09:00:00,8.812053,171.93476270774678,11.19,170.7,150-180,150-180,11.557643572172918
1992-01-23 10:00:00,8.801921,173.85369395962084,10.3,175.8,150-180,150-180,11.543619572038114
1992-01-23 11:00:00,8.954131,173.5094021769406,12.75,172.5,150-180,150-180,11.754297923846039
1992-01-23 12:00:00,9.0219345,174.07083186844577,15.46,175.7,150-180,150-180,11.848146748672324
1992-01-23 13:00:00,9.072107,171.77006950565635,12.27,174.2,150-180,150-180,11.917591986213111
1992-01-23 14:00:00,9.169143,169.0957418657094,9.7,176.2,150-180,150-180,12.05190237676586
1992-01-23 15:00:00,9.194477,170.30779073488864,14.34,167.1,150-180,150-180,12.086967913620871
1992-01-23 16:00:00,9.214961,171.264796528,10.93,176.4,150-180,150-180,12.115320422381359
1992-01-23 17:00:00,9.352039,172.2404591221034,11.85,164.3,150-180,150-180,12.305054126534348
1992-01-23 18:00:00,9.192286,175.3292571131768,13.77,173.8,150-180,150-180,12.083935285877551
1992-01-23 19:00:00,8.798392,178.8912285041713,10.74,162.5,150-180,150-180,11.538734979018404
1992-01-23 20:00:00,8.35274,181.9058739177813,9.66,176.4,180-210,150-180,10.585579592776494
1992-01-23 21:00:00,8.107313,183.2420737604375,11.05,185.0,180-210,180-210,10.242185996138591
1992-01-23 22:00:00,7.557712,183.48455007132304,9.28,180.3,180-210,180-210,9.473201882305208
1992-01-23 23:00:00,7.461317,183.4304731191042,7.78,182.6,180-210,180-210,9.338329086125853
1992-01-24 00:00:00,7.592779,181.5387125154733,7.2,179.2,180-210,150-180,9.52226650540414
1992-01-24 01:00:00,7.414352,183.12130052002524,9.26,182.4,180-210,180-210,9.272617162555509
1992-01-24 02:00:00,6.729889,185.3605759136274,8.35,180.7,180-210,180-210,8.314938458356028
1992-01-24 03:00:00,6.230442,183.1565024725209,8.27,190.7,180-210,180-210,7.616128214739764
1992-01-24 04:00:00,6.054574,177.87941638273728,7.91,192.2,150-180,180-210,7.740935531538503
1992-01-24 05:00:00,6.077906,175.0753118437025,6.44,179.2,150-180,150-180,7.773230041126458
1992-01-24 06:00:00,6.1353683,174.22475781605957,6.8,187.2,150-180,180-210,7.8527653059257
1992-01-24 07:00:00,6.1020985,173.57346532230864,8.58,181.6,150-180,180-210,7.806715594152627
1992-01-24 08:00:00,6.252623,177.58677143788276,8.34,183.1,150-180,180-210,8.015060995681516
1992-01-24 09:00:00,6.3475323,182.43914742785503,8.67,176.6,180-210,150-180,7.779957211746658
1992-01-24 10:00:00,6.59013,180.1737032821205,9.53,192.6,180-210,180-210,8.119392142455514
1992-01-24 11:00:00,6.864899,183.7604877441012,7.43,184.5,180-210,180-210,8.503840125581242
1992-01-24 12:00:00,6.7728286,186.57234333392,7.9,183.0,180-210,180-210,8.375018171191996
1992-01-24 13:00:00,6.421424,185.2061977484126,6.95,194.5,180-210,180-210,7.88334411141413
1992-01-24 14:00:00,6.356274,181.31641985790264,5.19,162.3,180-210,150-180,7.792188318363816
1992-01-24 15:00:00,6.60631,183.23437149716983,6.95,177.2,180-210,150-180,8.142030680161636
1992-01-24 16:00:00,6.9042706,180.0238077776888,7.91,184.4,180-210,180-210,8.558927607110938
1992-01-24 17:00:00,6.9471846,181.8333720476737,7.69,182.3,180-210,180-210,8.61897150124695
1992-01-24 18:00:00,6.775644,183.07843217207244,10.01,200.1,180-210,180-210,8.378957388686299
1992-01-24 19:00:00,6.6065326,187.30549466311257,9.23,194.2,180-210,180-210,8.142342134951093
