ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-05-20 00:00:00,2.5211213,356.88328811235465,5.33,12.0,330-360,0-30,2.7549004044047316
1992-05-20 01:00:00,2.7534719,1.987252223034773,4.79,29.0,0-30,0-30,3.347865407759563
1992-05-20 02:00:00,3.0839963,7.8370860601617665,5.25,30.0,0-30,0-30,3.735925576188917
1992-05-20 03:00:00,3.464738,10.228710118480253,4.78,3.0,0-30,0-30,4.182944580625741
1992-05-20 04:00:00,3.7537124,11.425680471060788,4.99,3.0,0-30,0-30,4.522221966306712
1992-05-20 05:00:00,4.0976996,10.761535464587864,4.64,2.0,0-30,0-30,4.926088460791059
1992-05-20 06:00:00,4.3787246,9.845184411332385,5.6,7.0,0-30,0-30,5.256032661076602
1992-05-20 07:00:00,4.537928,9.69281040643898,5.95,7.0,0-30,0-30,5.442949264566468
1992-05-20 08:00:00,4.785835,9.258095100599718,6.17,12.0,0-30,0-30,5.734010475704936
1992-05-20 09:00:00,5.2526903,5.764743525054342,6.6,9.0,0-30,0-30,6.282133235628673
1992-05-20 10:00:00,5.8498826,0.5527308452503803,6.55,356.0,0-30,330-360,6.983281303737149
1992-05-20 11:00:00,6.351034,2.48941504701628,6.44,10.0,0-30,0-30,7.571670229615561
1992-05-20 12:00:00,6.3359027,1.764908595239035,6.66,356.0,0-30,330-360,7.553904960768374
1992-05-20 13:00:00,6.5442753,357.7986740102384,6.51,359.0,330-360,330-360,7.799079916778426
1992-05-20 14:00:00,6.6792116,356.96881373937265,6.33,3.0,330-360,0-30,7.968261340093447
1992-05-20 15:00:00,6.3418064,359.2758126493825,7.08,14.0,330-360,0-30,7.545226975212473
1992-05-20 16:00:00,6.261153,358.88513444226646,7.9,6.0,330-360,0-30,7.444104764160328
1992-05-20 17:00:00,6.7470217,357.9537792404799,9.45,10.0,330-360,0-30,8.053280784328495
1992-05-20 18:00:00,7.3150263,0.6030003056347937,9.96,14.0,0-30,0-30,8.703468711974505
1992-05-20 19:00:00,7.6568847,4.756834125983119,9.17,15.0,0-30,0-30,9.104835837315296
1992-05-20 20:00:00,7.888262,7.628282081414426,9.23,15.0,0-30,0-30,9.376489954254101
1992-05-20 21:00:00,7.9546127,8.541794734518504,9.36,18.0,0-30,0-30,9.454390598858268
1992-05-20 22:00:00,7.581188,11.63840129917466,9.71,27.0,0-30,0-30,9.015962295296774
1992-05-20 23:00:00,7.156526,12.916473947738211,9.71,15.0,0-30,0-30,8.517377600050231
1992-05-21 00:00:00,6.855576,10.818769601516095,9.63,16.0,0-30,0-30,8.164039971455143
