ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
1991-11-16 14:00:00,2.238321,166.4472308488733,1.65,204.14,150-180,180-210,4.74826101956549,4.461715367373419
1991-11-16 15:00:00,1.9078673,180.48279871669908,2.02,274.53,180-210,270-300,4.516855472365088,4.029442290611745
1991-11-16 16:00:00,1.4002501,233.7582918412637,1.34,239.33,210-240,210-240,4.009025087131648,2.406578873513212
1991-11-16 17:00:00,2.0714612,281.4700946350921,3.04,239.33,270-300,210-240,4.0051985257327205,3.5374447235077366
1991-11-16 18:00:00,2.8551383,297.35358503748535,2.04,277.35,270-300,270-300,4.39119292754106,5.00214748791562
1991-11-16 19:00:00,3.1851656,302.54273249963035,2.8,311.13,300-330,300-330,4.740782900512614,5.153524725029588
1991-11-16 20:00:00,3.3872716,303.32888396689225,4.12,343.51,300-330,330-360,4.50313082682112,5.4812660828496576
1991-11-16 21:00:00,2.8890398,301.6226470293043,3.98,292.83,300-330,270-300,4.456071555056766,4.673317943550788
1991-11-16 22:00:00,2.045925,291.28988947764594,3.13,340.7,270-300,330-360,4.1265501992085865,3.4897172312376776
1991-11-16 23:00:00,2.0942798,284.67366573253094,0.83,301.28,270-300,300-330,3.386858851678782,3.580092985783
1991-11-17 00:00:00,2.0616376,260.2293511424885,2.76,274.53,240-270,270-300,2.530483650939317,3.619379007915576
1991-11-17 01:00:00,2.0441341,248.6346849773305,1.58,263.27,240-270,240-270,2.4640832400699497,3.586254423141709
1991-11-17 02:00:00,1.845348,216.6409955916293,0.58,291.42,210-240,270-300,2.962518794401242,3.239447975717447
1991-11-17 03:00:00,1.4368093,194.30781108390025,5.23,188.65,180-210,180-210,2.830369872244602,3.159899975576072
1991-11-17 04:00:00,1.4316869,175.49571861098738,3.9,160.49,150-180,150-180,2.7219897109216733,3.034000277655631
1991-11-17 05:00:00,1.5862792,154.58085747899614,2.07,177.39,150-180,150-180,3.014158244508039,3.3076234228514254
1991-11-17 06:00:00,1.9008399,152.46298016044935,1.57,152.05,150-180,150-180,3.2523902000826257,3.8643852285105096
1991-11-17 07:00:00,2.1433425,150.92695858733344,2.5,175.98,150-180,150-180,3.572389301259144,4.293606633005803
1991-11-17 08:00:00,2.4399047,144.81230716000138,2.92,136.56,120-150,120-150,4.705487113663908,4.748819979119725
1991-11-17 09:00:00,2.655702,150.56795757271706,4.22,149.23,150-180,120-150,5.426382299961553,5.20046562831763
1991-11-17 10:00:00,3.064925,146.0569014927326,6.49,164.72,120-150,150-180,5.808421614887496,5.751066697387753
1991-11-17 11:00:00,3.5666986,148.37554168954216,9.33,167.53,120-150,150-180,6.563967068437163,6.555682073741983
1991-11-17 12:00:00,4.375848,155.47985540486596,10.23,178.8,150-180,150-180,7.356034896525105,8.245065900879496
1991-11-17 13:00:00,4.964216,157.3220011650822,8.94,168.94,150-180,150-180,8.631400744511167,9.286457371816658
1991-11-17 14:00:00,4.7879033,156.15537932319668,9.24,167.53,150-180,150-180,9.292555722228764,8.9743898528525
1991-11-17 15:00:00,5.1417913,146.37976482332397,9.85,146.42,120-150,120-150,9.883677200580776,9.081410421353937
1991-11-17 16:00:00,5.7834496,141.53336470224303,11.38,140.78,120-150,120-150,10.47131492021122,10.110336882501583
1991-11-17 17:00:00,6.2099786,143.58330258268427,8.4,142.19,120-150,120-150,10.840714577226512,10.794294332357442
1991-11-17 18:00:00,6.193323,151.36656623944657,15.08,173.16,150-180,150-180,10.872288406752054,11.461935213353186
1991-11-17 19:00:00,6.3273387,157.58779184996558,12.47,184.43,150-180,180-210,10.09224494993936,11.699138472115855
1991-11-17 20:00:00,4.892245,174.1698164757911,10.4,213.99,150-180,210-240,9.926149508950825,9.159071134708558
1991-11-17 21:00:00,4.17829,215.2360715647856,7.34,254.82,210-240,240-270,10.06386722914475,7.604859066254054
1991-11-17 22:00:00,4.7858095,236.15464862584616,10.0,267.49,210-240,240-270,9.203858730054407,8.741652163989555
1991-11-17 23:00:00,4.6111703,234.2817358748632,10.74,246.37,210-240,240-270,9.204421335902701,8.41486654286291
1991-11-18 00:00:00,4.8631396,233.7106933277352,12.78,237.93,210-240,210-240,9.979201663214983,8.886352579247331
1991-11-18 01:00:00,4.907208,231.7822010448521,12.16,236.52,210-240,210-240,10.213219963735378,8.968813558603955
1991-11-18 02:00:00,5.5341043,233.1203434122758,14.01,235.11,210-240,210-240,10.738263947002828,10.141864607724065
1991-11-18 03:00:00,6.0284567,234.60974291414337,13.27,235.11,210-240,210-240,10.575500638537074,11.066898941879558
1991-11-18 04:00:00,5.871918,235.4440052261644,12.15,247.78,210-240,240-270,10.608803153463496,10.77398305409573
1991-11-18 05:00:00,6.0454803,238.40500667781544,12.38,242.15,210-240,240-270,10.39800772413355,11.09875357531702
1991-11-18 06:00:00,5.874994,241.34491702451925,11.5,256.23,240-270,240-270,10.12725766209899,10.835984106596795
1991-11-18 07:00:00,5.575944,242.2054696692586,11.85,244.96,240-270,240-270,10.06230675894309,10.270045461375853
1991-11-18 08:00:00,5.1556683,244.41489123660057,9.58,233.7,240-270,210-240,8.56957702685848,9.474692643193997
1991-11-18 09:00:00,4.685917,246.0895978677902,7.48,259.04,240-270,240-270,8.282970399674534,8.585709482141404
1991-11-18 10:00:00,3.5475507,240.17638594704644,8.05,243.56,240-270,240-270,7.031805464007386,6.431402571634199
1991-11-18 11:00:00,3.4586775,237.47092548766943,6.93,281.57,210-240,270-300,6.024004258455241,6.258317065471877
1991-11-18 12:00:00,3.267338,248.4888122793525,6.01,274.53,240-270,270-300,4.869198611840669,5.901112667565639
1991-11-18 13:00:00,2.6633542,269.2628583704877,4.87,299.87,240-270,270-300,4.626699586753726,4.758100550838007
1991-11-18 14:00:00,3.2636228,287.2683794453844,7.6,313.95,270-300,300-330,5.068884143959165,5.7656103686962
1991-11-18 15:00:00,3.831721,292.6117517874866,9.15,318.17,270-300,300-330,5.491923541240039,6.827393345377722
1991-11-18 16:00:00,4.1867957,295.4448590049993,8.82,315.36,270-300,300-330,6.003505674606779,7.491032610403203
1991-11-18 17:00:00,4.2651095,296.7189659450511,11.01,298.46,270-300,270-300,6.395586714603472,7.637402128347885
1991-11-18 18:00:00,4.129856,295.25796903772675,4.18,285.79,270-300,270-300,6.033253605494147,7.384611565313898
1991-11-18 19:00:00,3.7510262,295.42460840421194,7.24,298.46,270-300,270-300,5.540059956740665,6.676573707246991
1991-11-18 20:00:00,3.3598819,301.9486547615832,3.25,332.25,300-330,330-360,4.953961976503656,5.436850095851328
1991-11-18 21:00:00,2.756317,319.6412789254577,2.84,343.51,300-330,330-360,4.626573617079996,4.458090534737187
