ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2018-05-26 13:00:00,6.888997,46.833152445825874,9.02344,47.46094,30-60,30-60,7.84579505219081,8.608505429367025
2018-05-26 14:00:00,6.5716877,44.89499453734928,9.19922,37.96875,30-60,30-60,8.334494286448768,8.217321329153144
2018-05-26 15:00:00,6.7896175,42.866331439608444,10.07813,37.61719,30-60,30-60,9.161907091985437,8.485988754667591
2018-05-26 16:00:00,7.1528983,44.27444663996906,10.37109,36.5625,30-60,30-60,9.68112563171685,8.933847272753823
2018-05-26 17:00:00,7.448107,47.60127386856885,10.19531,42.89063,30-60,30-60,10.237403436157814,9.297785391443725
2018-05-26 18:00:00,7.67972,53.18784414244837,11.42578,49.21875,30-60,30-60,10.451664959996267,9.583321689947542
2018-05-26 19:00:00,8.181659,59.43595463374791,11.25,54.14063,30-60,30-60,10.039061711747253,10.202120307187112
2018-05-26 20:00:00,8.862846,66.91542954134255,12.30469,61.17188,60-90,60-90,9.941598981601691,10.720357259086867
2018-05-26 21:00:00,9.05746,74.04876949530606,11.77734,69.25781,60-90,60-90,10.255679893273953,10.95656744854828
2018-05-26 22:00:00,9.443829,79.14393659903585,11.13281,75.23438,60-90,60-90,11.018770133895266,11.425517753726815
2018-05-26 23:00:00,9.167619,82.2142714239996,10.60547,69.25781,60-90,60-90,11.328045901461056,11.090271489680363
2018-05-27 00:00:00,9.222522,82.6388256771153,10.78125,72.77344,60-90,60-90,11.105203509713908,11.156909285686815
2018-05-27 01:00:00,9.042764,82.67617809823382,9.55078,75.23438,60-90,60-90,10.9458872375387,10.938730371337366
2018-05-27 02:00:00,8.530648,86.68581420542115,8.90625,73.82813,60-90,60-90,10.828891412799884,10.317156294517506
2018-05-27 03:00:00,7.993698,83.33073778104722,9.08203,79.10156,60-90,60-90,9.900773533792755,9.66544027598182
2018-05-27 04:00:00,8.0778885,78.50976208280582,9.78516,66.44531,60-90,60-90,9.414599959360332,9.767625390905982
2018-05-27 05:00:00,8.020964,79.20991971300921,9.55078,71.71875,60-90,60-90,9.206257952739119,9.698534025793522
2018-05-27 06:00:00,8.050965,78.24146406139751,8.67188,73.47656,60-90,60-90,9.06802854936229,9.7349473459762
2018-05-27 08:00:00,8.098623,74.7322348209183,9.84375,79.10156,60-90,60-90,8.506796694091525,9.792791618275992
2018-05-27 09:00:00,7.455467,77.21086615452757,10.19531,69.60938,60-90,60-90,8.243156110202822,9.012169460500894
2018-05-27 10:00:00,6.408658,67.01391668300762,9.66797,64.33594,60-90,60-90,7.810424068572953,7.741618769286955
2018-05-27 11:00:00,6.3952975,65.9759327468575,9.31641,66.79688,60-90,60-90,7.642936462318477,7.725402637681319
2018-05-27 12:00:00,6.5598974,65.26285279515214,10.19531,49.92188,60-90,30-60,7.581150796584486,7.925183607006903
2018-05-27 13:00:00,6.4106994,62.36120265498632,10.13672,43.94531,60-90,30-60,7.6108664987884485,7.744096491756903
2018-05-27 14:00:00,5.744638,63.234343172433015,10.66406,45.0,60-90,30-60,7.394648047662928,6.935673205215686
2018-05-27 15:00:00,4.947912,57.62986621250846,9.08203,46.05469,30-60,30-60,6.638143822883933,6.215504060785447
2018-05-27 16:00:00,3.9711556,50.58238471040906,8.61328,42.53906,30-60,30-60,5.965370743690648,5.011342778837045
2018-05-27 17:00:00,4.458747,59.72071505970668,7.79297,46.05469,30-60,30-60,5.466113105986663,5.612453439889295
2018-05-27 18:00:00,4.333818,75.04223759223649,5.21484,63.63281,60-90,60-90,5.592055094300782,5.223308938020379
2018-05-27 19:00:00,4.6043167,75.28542737218065,4.39453,47.8125,60-90,30-60,5.7057985736853745,5.551623186615369
2018-05-27 20:00:00,4.9791965,81.84104278595977,3.92578,78.75,60-90,60-90,5.861312982833086,6.00662862601467
2018-05-27 21:00:00,4.990349,93.12398910258932,5.09766,110.39063,90-120,90-120,5.541523283029966,6.18018148717236
2018-05-27 22:00:00,3.501297,96.79651627772284,4.51172,141.32813,90-120,120-150,5.081647517037909,4.405155243861838
2018-05-27 23:00:00,1.8697065,89.47158167191198,5.33203,147.65625,60-90,120-150,4.25323584445351,2.2325259302766365
2018-05-28 00:00:00,2.6795833,128.03022242255315,3.98438,150.11719,120-150,150-180,4.010174635856329,3.692157929132028
2018-05-28 01:00:00,2.291229,110.24239043598632,6.44531,135.35156,90-120,120-150,3.909150955703513,2.9626922162507974
2018-05-28 02:00:00,2.8057077,87.78726908968788,6.03516,127.96875,60-90,120-150,4.230824314845194,3.368585107869758
2018-05-28 03:00:00,3.54182,87.76414133305036,4.6875,116.01563,60-90,90-120,4.276336142308131,4.262031755325104
2018-05-28 04:00:00,3.7315938,102.6766664930843,4.10156,117.42188,90-120,90-120,4.288093275636215,4.6796808237277085
2018-05-28 05:00:00,3.494595,120.43251040344558,4.80469,131.83594,120-150,120-150,4.194166727091243,4.53757033162864
2018-05-28 06:00:00,2.8931954,119.0870135169704,5.15625,120.58594,90-120,120-150,4.2795721709644585,3.6802669937543087
2018-05-28 07:00:00,2.9474869,103.3198059534662,5.50781,110.03906,90-120,90-120,4.028642382030298,3.74498524220278
2018-05-28 08:00:00,3.2419658,103.4145008745361,4.21875,102.30469,90-120,90-120,3.606125955768983,4.0960191722476775
