ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-06-29 22:00:00,0.034251176,48.54253247990914,2.2,79.6,30-60,60-90,2.286955834721769
1992-06-29 23:00:00,1.5351753,42.94126256473842,2.49,52.42,30-60,30-60,3.0794278549869682
1992-06-30 00:00:00,3.0857778,52.599049793157405,7.25,49.01,30-60,30-60,3.898129530944087
1992-06-30 01:00:00,3.162544,56.884668404487485,1.53,33.74,30-60,30-60,3.93866127044332
1992-06-30 02:00:00,2.3330133,55.96767259713785,5.44,67.23,30-60,60-90,3.5006778579646984
1992-06-30 03:00:00,1.5925404,28.544788428971856,0.34,87.2,0-30,60-90,3.1619187971888234
1992-06-30 04:00:00,1.8163309,15.852374790238258,4.24,34.31,0-30,30-60,3.2719217265964264
1992-06-30 05:00:00,2.7991326,25.483078466189937,4.38,51.17,0-30,30-60,3.7550122332388964
1992-06-30 06:00:00,3.526315,34.92063499330212,5.54,63.89,30-60,60-90,4.130728500674534
1992-06-30 07:00:00,3.4875245,37.874455417355534,5.68,54.21,30-60,30-60,4.110247528045369
1992-06-30 08:00:00,3.2374964,37.2345363417428,7.84,33.83,30-60,30-60,3.9782353427777886
1992-06-30 09:00:00,3.0423574,34.97196659239404,8.73,37.58,30-60,30-60,3.875204020214723
1992-06-30 10:00:00,4.2240124,40.77980217366061,7.18,44.93,30-60,30-60,4.499105328837087
1992-06-30 11:00:00,4.7385845,40.60654755029023,6.53,47.63,30-60,30-60,4.770793940632033
1992-06-30 12:00:00,4.643658,42.07370265814996,8.31,40.1,30-60,30-60,4.72067375532165
1992-06-30 13:00:00,5.0663505,37.94642286990484,7.8,40.49,30-60,30-60,4.943850912694029
1992-06-30 14:00:00,5.5300016,39.63757181365156,8.23,41.85,30-60,30-60,5.188653776503007
1992-06-30 15:00:00,6.23114,43.16944867730797,7.48,55.41,30-60,30-60,5.558847416173968
1992-06-30 16:00:00,6.2461114,43.17349526113915,7.12,46.53,30-60,30-60,5.566752156603204
1992-06-30 17:00:00,6.4659038,45.34422342391238,7.67,41.74,30-60,30-60,5.6828002129185
1992-06-30 18:00:00,6.787636,40.32515040545664,6.03,44.48,30-60,30-60,5.852671402568569
1992-06-30 19:00:00,6.9343286,40.89888574968302,5.49,47.5,30-60,30-60,5.930123539702687
1992-06-30 20:00:00,6.827428,40.78229731637529,6.82,48.23,30-60,30-60,5.873681156576888
1992-06-30 21:00:00,6.963463,41.633688638288845,6.43,47.44,30-60,30-60,5.945506193934191
1992-06-30 22:00:00,6.4426656,41.49713265792826,5.33,45.01,30-60,30-60,5.670530689758163
1992-06-30 23:00:00,6.473033,40.59317816784241,5.76,50.2,30-60,30-60,5.686564354913778
1992-07-01 00:00:00,7.0051646,39.5913290867392,3.91,48.23,30-60,30-60,5.967524196491322
1992-07-01 01:00:00,7.3026667,39.24700935803966,6.83,48.07,30-60,30-60,6.12460215030009
1992-07-01 02:00:00,7.296609,38.578718201114015,6.07,47.77,30-60,30-60,6.121403748941622
1992-07-01 03:00:00,7.450544,37.682156817000646,6.48,46.8,30-60,30-60,6.202679796470539
1992-07-01 04:00:00,7.932138,37.00912627463549,7.25,44.53,30-60,30-60,6.4569563211961825
1992-07-01 05:00:00,8.33495,38.35201293967484,8.65,47.16,30-60,30-60,6.669636785400025
1992-07-01 06:00:00,8.54673,39.49261246468441,8.6,47.61,30-60,30-60,6.781454379486322
1992-07-01 07:00:00,8.720082,39.90778063664729,7.01,45.4,30-60,30-60,6.872982397099165
1992-07-01 08:00:00,9.215088,41.06918590801442,8.6,50.9,30-60,30-60,7.134340315591382
1992-07-01 09:00:00,9.358643,44.576438040232375,10.29,45.57,30-60,30-60,7.210135833199555
