ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-12-02 00:00:00,12.881788,180.94508077209008,14.64,172.0,180-210,150-180,12.481307789009012
1992-12-02 01:00:00,13.208218,177.29180730720992,16.76,172.0,150-180,150-180,13.708867802974602
1992-12-02 02:00:00,13.642628,172.35217004208604,16.71,162.0,150-180,150-180,14.15506063626378
1992-12-02 03:00:00,14.826606,172.8718231205163,16.47,163.0,150-180,150-180,15.371152573309551
1992-12-02 04:00:00,14.056828,178.52627670118355,14.76,163.0,150-180,150-180,14.580495298330439
1992-12-02 05:00:00,11.749746,188.39125054624827,10.4,175.0,180-210,150-180,11.314918647926431
1992-12-02 06:00:00,10.478715,203.2036137248789,10.98,207.0,180-210,180-210,10.005323459426945
1992-12-02 07:00:00,10.260392,211.24224972112583,9.75,189.0,210-240,180-210,10.002697830598676
1992-12-02 08:00:00,9.449484,204.44888755895812,10.0,179.0,180-210,150-180,8.944864693704856
1992-12-02 09:00:00,10.379414,199.6072534914508,11.73,190.0,180-210,180-210,9.903009580526128
1992-12-02 10:00:00,13.065542,220.82866738405383,12.57,190.0,210-240,180-210,12.887650539314267
1992-12-02 11:00:00,13.280746,237.17382108317932,13.26,200.0,210-240,180-210,13.108976800913977
1992-12-02 12:00:00,12.727265,241.3468358490739,13.07,203.0,240-270,180-210,12.653785878369149
1992-12-02 13:00:00,13.010992,243.48170126799275,14.89,197.0,240-270,180-210,12.940431015779573
1992-12-02 14:00:00,11.928117,280.6835534007799,14.23,179.0,270-300,150-180,12.635715795822092
1992-12-02 15:00:00,13.634884,307.73419678041114,14.45,298.0,300-330,270-300,14.155215145224613
1992-12-02 16:00:00,11.602122,296.75243730902605,15.0,307.0,270-300,300-330,12.27694110003888
1992-12-02 17:00:00,11.792303,295.9102476318709,14.63,290.0,270-300,270-300,12.4862453237808
1992-12-02 18:00:00,11.48066,292.5009153937531,12.81,289.0,270-300,270-300,12.143265761155705
1992-12-02 19:00:00,10.991995,287.90755120779914,12.62,286.0,270-300,270-300,11.605464148508567
1992-12-02 20:00:00,10.265861,280.50993947064865,11.26,286.0,270-300,270-300,10.806315373380583
1992-12-02 21:00:00,9.567601,271.87631708221176,10.76,273.0,270-300,270-300,10.037843405781123
1992-12-02 22:00:00,8.994221,262.80657799623486,9.61,263.0,240-270,240-270,8.882347452208936
1992-12-02 23:00:00,9.363951,256.32134356369016,9.42,289.0,240-270,270-300,9.255880132055253
1992-12-03 00:00:00,9.55488,252.8649375958548,6.86,260.0,240-270,240-270,9.44877284032988
1992-12-03 01:00:00,9.267398,249.2457077736488,7.29,265.0,240-270,240-270,9.158334082675431
1992-12-03 02:00:00,9.131222,240.75364223799625,8.12,235.0,240-270,210-240,9.020757510012263
1992-12-03 03:00:00,8.66791,230.7520976274931,7.5,225.0,210-240,210-240,8.364911879943339
1992-12-03 04:00:00,8.15695,218.94214605945064,5.33,184.0,210-240,180-210,7.839415761716037
1992-12-03 05:00:00,9.007745,212.7473298768808,6.93,187.0,210-240,180-210,8.714414724271222
1992-12-03 06:00:00,9.349775,214.3592607451962,7.96,197.0,210-240,180-210,9.066175013368772
1992-12-03 07:00:00,9.242563,253.53302013510057,9.89,218.0,240-270,210-240,9.13324365424392
1992-12-03 08:00:00,10.042839,274.382169850725,12.09,276.0,270-300,270-300,10.560867896569702
1992-12-03 09:00:00,10.303681,265.420999467177,10.18,265.0,240-270,240-270,10.205275272379218
1992-12-03 10:00:00,10.876509,258.50072606303803,10.24,251.0,240-270,240-270,10.78399481888885
1992-12-03 11:00:00,11.27223,259.408592289499,10.09,258.0,240-270,240-270,11.18378581664793
1992-12-03 12:00:00,10.605631,264.49659243611984,10.74,272.0,240-270,270-300,10.510330833679618
1992-12-03 13:00:00,10.38725,267.507801972682,10.77,270.0,240-270,240-270,10.28970378108037
1992-12-03 14:00:00,10.799209,269.78055913400283,11.87,272.0,240-270,270-300,10.705899786967933
1992-12-03 15:00:00,10.919062,268.72820853657333,10.54,265.0,240-270,240-270,10.826985477276054
1992-12-03 16:00:00,10.970725,268.3978897083955,11.67,259.0,240-270,240-270,10.879179832180714
1992-12-03 17:00:00,9.969013,265.5010141981504,11.19,259.0,240-270,240-270,9.867165205847407
1992-12-03 18:00:00,9.837506,262.475193393132,10.16,262.0,240-270,240-270,9.734305653935063
1992-12-03 19:00:00,10.127334,261.80170834189954,11.36,252.0,240-270,240-270,10.027114540242636
1992-12-03 20:00:00,9.757173,258.90447799946423,10.61,256.0,240-270,240-270,9.653146427553395
1992-12-03 21:00:00,9.690472,255.38200711937603,10.41,258.0,240-270,240-270,9.585759406542309
1992-12-03 22:00:00,7.9586296,249.8424912831715,7.99,249.0,240-270,240-270,7.8361049756238605
1992-12-03 23:00:00,7.130825,240.13873783895684,8.18,232.0,240-270,210-240,6.999786390096289
1992-12-04 00:00:00,7.0340066,238.0048317195845,7.63,263.0,210-240,240-270,6.684526146699266
1992-12-04 01:00:00,6.864796,237.099554824669,2.24,218.0,210-240,210-240,6.510501734880508
1992-12-04 02:00:00,6.556088,235.94824427236188,6.58,252.0,210-240,240-270,6.19301141143892
1992-12-04 03:00:00,6.2493863,240.48452014161532,4.81,284.0,240-270,270-300,6.109282076864325
1992-12-04 04:00:00,6.006589,248.76723652066923,2.8,249.0,240-270,240-270,5.863987602170764
1992-12-04 05:00:00,6.0215516,258.0548364751853,7.75,249.0,240-270,240-270,5.879104092786803
1992-12-04 06:00:00,6.0963645,263.76306186143745,5.69,266.0,240-270,240-270,5.954686444838503
1992-12-04 07:00:00,6.3570127,269.34014177113346,5.96,242.0,240-270,240-270,6.218015416366696
1992-12-04 08:00:00,6.9077005,278.67723631071703,7.67,173.0,270-300,150-180,7.1104825790779085
1992-12-04 09:00:00,6.194346,283.3954680022809,3.75,159.0,270-300,150-180,6.325398317898793
1992-12-04 10:00:00,5.0124903,275.7884234438926,4.35,251.0,270-300,240-270,5.0247037697396015
1992-12-04 11:00:00,5.6178217,276.11164904973185,6.88,284.0,270-300,270-300,5.690902910471902
1992-12-04 12:00:00,5.726885,277.1118555345806,6.42,284.0,270-300,270-300,5.810932825895799
1992-12-04 13:00:00,6.113809,278.5119318514722,5.91,289.0,270-300,270-300,6.236763100566342
1992-12-04 14:00:00,6.574308,282.88892634781274,7.92,296.0,270-300,270-300,6.743566544280122
