ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
2016-11-22 17:00:00,9.591525,201.7667604320864,9.55078,207.77344,180-210,180-210,10.842343315708364
2016-11-22 18:00:00,8.198964,200.46031215016572,9.08203,212.69531,180-210,210-240,9.29004623419543
2016-11-22 19:00:00,7.3326755,198.9507475348309,7.20703,193.00781,180-210,180-210,8.324388636217158
2016-11-22 20:00:00,6.6204257,192.59856512870468,8.08594,180.0,180-210,150-180,7.5304390097030085
2016-11-22 21:00:00,6.449638,186.0041039710538,8.78906,190.19531,180-210,180-210,7.34006081566461
2016-11-22 22:00:00,6.746779,176.48461343028865,7.38281,191.25,150-180,180-210,7.5123194609049815
2016-11-22 23:00:00,6.831432,177.84453109729165,7.08984,185.625,150-180,180-210,7.607101165030225
2016-11-23 00:00:00,6.790369,185.1849666570316,7.67578,178.59375,180-210,150-180,7.719875945401105
2016-11-23 01:00:00,5.4539065,189.93327930437044,5.91797,180.0,180-210,150-180,6.2301122378856135
2016-11-23 02:00:00,4.6812263,172.1852889907054,4.57031,181.75781,150-180,180-210,5.1996240470803485
2016-11-23 03:00:00,4.889011,165.4681927502926,3.75,181.05469,150-180,180-210,5.43227011936547
2016-11-23 04:00:00,3.8488832,159.353339421692,2.51953,160.66406,150-180,150-180,4.267691363833595
2016-11-23 05:00:00,2.8348804,174.68898016506577,1.05469,159.96094,150-180,150-180,3.13236345611895
2016-11-23 06:00:00,1.7353019,133.1007032779036,1.23047,42.89063,120-150,30-60,2.353408177886039
2016-11-23 07:00:00,3.4820027,105.8442089615787,3.16406,84.02344,90-120,60-90,4.348801035408
2016-11-23 08:00:00,3.9625216,92.09982351255007,3.39844,67.5,90-120,60-90,4.8748007109136084
2016-11-23 09:00:00,3.8354836,73.86188761979854,4.45313,57.30469,60-90,30-60,4.74155879704795
2016-11-23 10:00:00,5.944351,56.81072781220775,6.97266,55.89844,30-60,30-60,6.964766736094391
2016-11-23 11:00:00,7.3581753,48.54099791653755,7.61719,55.89844,30-60,30-60,8.590083002332548
2016-11-23 12:00:00,8.410118,44.57745936771124,7.38281,41.83594,30-60,30-60,9.799384314709545
2016-11-23 13:00:00,8.773883,47.452634992981785,9.02344,50.97656,30-60,30-60,10.21756440369806
2016-11-23 14:00:00,8.901664,49.01655428527047,9.14063,47.8125,30-60,30-60,10.364459981752686
2016-11-23 15:00:00,9.607679,49.43568378338006,9.375,47.8125,30-60,30-60,11.176086761479228
2016-11-23 16:00:00,10.020074,51.44090492613006,10.37109,50.625,30-60,30-60,11.650171343004164
2016-11-23 20:00:00,10.501371,51.425500326566606,13.125,50.27344,30-60,30-60,12.203464876713854
2016-11-23 21:00:00,10.437258,54.36170815931594,12.59766,52.73438,30-60,30-60,12.129761304227989
2016-11-23 22:00:00,9.959234,54.40943638206643,13.41797,44.64844,30-60,30-60,11.580230373933306
2016-11-23 23:00:00,10.627341,50.38947933099794,13.94531,41.48438,30-60,30-60,12.348278549854157
2016-11-24 00:00:00,11.357324,50.722251571067375,13.82813,47.10938,30-60,30-60,13.18745866861243
2016-11-24 01:00:00,11.4513445,52.13630064003424,15.0,45.0,30-60,30-60,13.295543561487623
2016-11-24 02:00:00,11.640239,52.74785490018803,13.88672,48.86719,30-60,30-60,13.512694521089125
2016-11-24 03:00:00,11.939789,53.84927660002545,14.82422,47.46094,30-60,30-60,13.857053779556843
2016-11-24 04:00:00,12.01828,54.65030506827641,15.76172,48.51563,30-60,30-60,13.947286136613728
2016-11-24 05:00:00,11.960459,56.2836497044413,16.11328,48.86719,30-60,30-60,13.880815775459123
2016-11-24 06:00:00,12.004482,56.27679770204246,15.99609,53.78906,30-60,30-60,13.931424113417808
2016-11-24 07:00:00,12.099215,56.082612784762446,15.82031,47.10938,30-60,30-60,14.040328088154654
2016-11-24 08:00:00,12.335949,55.18161644889352,14.70703,51.32813,30-60,30-60,14.312474790521861
2016-11-24 09:00:00,12.453165,55.59927753316849,15.17578,48.51563,30-60,30-60,14.447224965252465
2016-11-24 10:00:00,12.445782,54.25455999993784,16.81641,48.86719,30-60,30-60,14.43873755278287
2016-11-24 11:00:00,12.729171,56.33229116814532,16.05469,51.32813,30-60,30-60,14.764518310245423
2016-11-24 12:00:00,12.441293,55.473896891654334,16.34766,49.21875,30-60,30-60,14.433577049657309
2016-11-24 13:00:00,12.766464,51.896968369221554,15.41016,43.59375,30-60,30-60,14.80738991707579
2016-11-24 14:00:00,13.163852,50.93013113200056,15.58594,46.05469,30-60,30-60,15.264222622814298
2016-11-24 15:00:00,12.875502,53.12894233227257,16.75781,42.1875,30-60,30-60,14.93273875641748
2016-11-24 16:00:00,12.633406,52.94503077940374,16.93359,44.64844,30-60,30-60,14.654427960096331
2016-11-24 17:00:00,12.158768,55.60103276599445,16.05469,47.46094,30-60,30-60,14.10878953672594
2016-11-24 18:00:00,11.457444,61.65189656064703,14.88281,51.67969,60-90,30-60,12.530567904362432
2016-11-24 19:00:00,11.580922,60.23781982669416,15.99609,49.21875,60-90,30-60,12.656752142547788
2016-11-24 20:00:00,12.607089,55.50953651171632,15.05859,48.86719,30-60,30-60,14.624174237495446
2016-11-24 21:00:00,12.89778,57.4863989456132,16.28906,48.16406,30-60,30-60,14.958349290752796
2016-11-24 22:00:00,12.48709,62.04101804061601,15.9375,62.57813,60-90,60-90,13.582780412749372
2016-11-24 23:00:00,12.002623,64.32846873896497,14.29688,51.32813,60-90,30-60,13.087695463843925
2016-11-25 00:00:00,12.429007,59.43364403062333,14.64844,52.38281,30-60,30-60,14.419453204390964
2016-11-25 01:00:00,12.64255,59.21316650949454,14.0625,58.35938,30-60,30-60,14.664939798051359
2016-11-25 02:00:00,11.972521,63.49275832077936,14.12109,46.75781,60-90,30-60,13.056933725413959
2016-11-25 03:00:00,11.418686,65.67176779786594,14.82422,47.8125,60-90,30-60,12.490960454423266
2016-11-25 04:00:00,11.91268,61.171229574159824,15.70313,58.71094,60-90,30-60,12.995781204339352
2016-11-25 05:00:00,12.134538,60.35807295551666,15.17578,55.19531,60-90,30-60,13.222501613767164
2016-11-25 06:00:00,12.004881,63.493850269932665,15.9375,52.73438,60-90,30-60,13.090002951897041
2016-11-25 07:00:00,11.427746,69.11815203011042,15.46875,56.95313,60-90,30-60,12.50021902030512
2016-11-25 08:00:00,10.941499,69.01755972463187,13.82813,59.76563,60-90,30-60,12.00331505955975
2016-11-25 09:00:00,11.645224,63.59545151014221,13.00781,61.875,60-90,60-90,12.722463434306608
