ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-07-27 22:00:00,2.2311165,297.37939091721205,3.02,320.0,270-300,300-330,2.891615405615607
1992-07-27 23:00:00,2.2111373,307.72463969562034,2.34,334.0,300-330,330-360,2.663478400888631
1992-07-28 00:00:00,2.2607028,325.88144796627853,2.54,322.0,300-330,300-330,2.726171984744347
1992-07-28 01:00:00,2.6155686,346.7976815042434,1.21,353.0,330-360,330-360,3.233949518274783
1992-07-28 02:00:00,2.6089292,6.196418388339765,2.22,28.0,0-30,0-30,3.0181032578702633
1992-07-28 03:00:00,2.4432642,21.3244666513599,1.9,31.0,0-30,30-60,2.8161505311935486
1992-07-28 04:00:00,2.2952945,30.15660557251738,3.18,41.0,30-60,30-60,2.245034137363076
1992-07-28 05:00:00,2.7374842,36.600155139652486,1.88,59.0,30-60,30-60,2.6387107067027187
1992-07-28 06:00:00,1.7615408,49.271845675782,1.67,77.0,30-60,60-90,1.7698391577234762
1992-07-28 07:00:00,1.6819246,69.37640370319926,1.67,100.0,60-90,90-120,1.8664084322947143
1992-07-28 08:00:00,2.1066496,90.29973508511854,1.16,134.0,90-120,120-150,2.9194436303343023
1992-07-28 09:00:00,2.4168487,109.52096050397816,3.08,130.0,90-120,120-150,3.3221456517533556
1992-07-28 10:00:00,2.5644908,127.77012710400662,3.69,132.0,120-150,120-150,3.713149381618964
1992-07-28 11:00:00,2.4979985,123.5474663244474,3.81,139.0,120-150,120-150,3.6233388512365035
1992-07-28 12:00:00,2.121773,115.50958270808115,4.81,169.0,90-120,150-180,2.9390769037729716
1992-07-28 13:00:00,1.7340832,95.97281630365585,3.96,139.0,90-120,120-150,2.435776068459302
1992-07-28 14:00:00,1.9896414,75.63164932585462,3.49,132.0,60-90,120-150,2.06383774592188
1992-07-28 15:00:00,2.5055392,68.26876784775831,2.65,130.0,60-90,120-150,2.3948347813640956
