ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2020-02-15 00:00:00,11.323467,208.44817221662788,12.43311,204.65771,180-210,180-210
2020-02-15 01:00:00,11.5850725,208.22213217236003,11.62891,196.79199,180-210,180-210
2020-02-15 02:00:00,11.780537,209.21253780793856,11.80017,197.5874,180-210,180-210
2020-02-15 03:00:00,11.754027,209.17302421068763,12.90222,199.7085,180-210,180-210
2020-02-15 04:00:00,11.813848,208.69468611323293,12.12036,200.59229,180-210,180-210
2020-02-15 05:00:00,11.769112,207.76884492234512,12.86499,205.5415,180-210,180-210
2020-02-15 06:00:00,11.928185,205.55020709341437,13.00647,206.42529,180-210,180-210
2020-02-15 07:00:00,12.117799,203.54852807243097,13.96704,199.08984,180-210,180-210
2020-02-15 08:00:00,12.259148,201.26000723260924,14.80103,197.67578,180-210,180-210
2020-02-15 09:00:00,12.823881,198.8028309841028,15.54565,191.84277,180-210,180-210
2020-02-15 10:00:00,12.941605,196.1100811206808,16.10413,192.72656,180-210,180-210
2020-02-15 11:00:00,13.386315,196.80168916521487,15.44141,192.5498,180-210,180-210
2020-02-15 12:00:00,13.414433,198.61404907266547,15.3446,184.06543,180-210,180-210
2020-02-15 13:00:00,13.894153,198.48149923539745,16.22327,183.88867,180-210,180-210
2020-02-15 14:00:00,14.517807,197.43798994469677,15.46375,183.71191,180-210,180-210
2020-02-15 15:00:00,15.23449,197.25105615502267,17.10193,190.69385,180-210,180-210
2020-02-15 16:00:00,15.569505,197.599901122918,17.41467,184.41895,180-210,180-210
2020-02-15 17:00:00,15.904841,194.8413021812661,18.21143,186.09814,180-210,180-210
2020-02-15 18:00:00,17.258211,193.50726320781547,18.91882,185.21436,180-210,180-210
2020-02-15 19:00:00,17.84756,196.91522487065896,20.46765,186.80518,180-210,180-210
2020-02-15 20:00:00,18.240347,201.21846127629067,22.51538,192.46143,180-210,180-210
2020-02-15 21:00:00,18.725101,204.8849816078736,23.20044,193.52197,180-210,180-210
2020-02-15 22:00:00,18.596096,211.0889717040743,22.80579,198.55957,180-210,210-240
2020-02-15 23:00:00,17.26095,213.87197373625463,20.2666,204.56934,180-210,210-240
2020-02-16 00:00:00,16.845982,209.4415466598444,21.04846,197.49902,180-210,180-210
2020-02-16 01:00:00,17.490042,208.8164131315477,18.02527,199.08984,180-210,180-210
2020-02-16 02:00:00,17.364704,204.48041912464848,19.99854,199.08984,180-210,180-210
2020-02-16 03:00:00,17.750254,205.6880664428353,20.56445,201.21094,180-210,180-210
2020-02-16 04:00:00,18.05592,205.48702446842603,21.59204,196.43848,180-210,180-210
2020-02-16 05:00:00,18.506046,204.8217480828708,22.32922,195.64307,180-210,180-210
2020-02-16 06:00:00,18.937346,205.7634005515412,21.3761,195.46631,180-210,180-210
2020-02-16 07:00:00,18.945877,208.32814127654277,21.34631,199.08984,180-210,180-210
2020-02-16 08:00:00,19.102394,211.7080512137546,21.48779,201.65283,180-210,210-240
2020-02-16 09:00:00,18.531311,214.5991912003812,22.80579,210.75586,210-240,210-240
2020-02-16 10:00:00,17.141788,222.33721731755097,21.6665,215.43994,210-240,210-240
2020-02-16 11:00:00,14.94718,225.13660628868465,15.16589,213.76074,210-240,210-240
2020-02-16 12:00:00,13.659297,217.3568068116399,16.1488,223.12891,210-240,210-240
2020-02-16 13:00:00,14.5059595,216.497011646541,12.85754,232.14355,210-240,210-240
2020-02-16 14:00:00,13.84977,230.0166419321409,10.05029,238.06494,210-240,210-240
2020-02-16 15:00:00,11.966711,252.7762777077997,8.24084,243.36768,240-270,240-270
2020-02-16 16:00:00,11.642777,259.3804054263792,15.30737,257.5083,240-270,240-270
2020-02-16 17:00:00,12.9040365,247.59568111974824,11.07043,253.35449,240-270,240-270
2020-02-16 18:00:00,14.177725,234.30784785956757,16.08923,230.37598,210-240,210-240
2020-02-16 19:00:00,15.024926,230.39410838933665,19.41772,240.36279,240-270,210-240
2020-02-16 20:00:00,15.951763,230.91654987943625,17.94336,244.69336,240-270,210-240
