ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2006-01-01 02:00:00,6.358012,208.95140890814992,10.99,239.0,210-240,180-210
2006-01-01 03:00:00,5.825786,212.00660198643865,11.56,234.0,210-240,210-240
2006-01-01 04:00:00,5.0669785,215.95388345622388,10.67,235.0,210-240,210-240
2006-01-01 05:00:00,4.325969,226.8735462407406,9.4,238.0,210-240,210-240
2006-01-01 06:00:00,4.2162604,251.7699909029664,8.89,236.0,210-240,240-270
2006-01-01 07:00:00,4.9988494,283.4584395359266,7.66,254.0,240-270,270-300
2006-01-01 08:00:00,5.554486,310.71336635221644,5.36,259.0,240-270,300-330
2006-01-01 09:00:00,5.877517,333.8212894951681,4.61,266.0,240-270,330-360
2006-01-01 10:00:00,5.177187,345.354496339335,4.47,315.0,300-330,330-360
2006-01-01 11:00:00,5.862264,341.20396475532664,5.09,335.0,330-360,330-360
2006-01-01 12:00:00,6.954034,339.7931594562458,5.94,350.0,330-360,330-360
2006-01-01 13:00:00,7.59497,343.73158902553484,6.33,357.0,330-360,330-360
2006-01-01 14:00:00,7.5282454,347.4773224038958,8.32,354.0,330-360,330-360
2006-01-01 15:00:00,7.326686,348.570842902254,8.66,357.0,330-360,330-360
2006-01-01 16:00:00,6.7466598,344.530088568058,7.78,4.0,0-30,330-360
2006-01-01 17:00:00,6.882202,341.405325754126,7.74,11.0,0-30,330-360
2006-01-01 18:00:00,6.7912693,339.24590277132177,8.26,10.0,0-30,330-360
2006-01-01 19:00:00,6.3832273,339.4648003080787,7.67,2.0,0-30,330-360
2006-01-01 20:00:00,5.836074,341.5523494385294,6.94,6.0,0-30,330-360
2006-01-01 21:00:00,5.5890145,339.00507611780927,6.73,8.0,0-30,330-360
2006-01-01 22:00:00,5.281468,339.66213263165645,7.14,7.0,0-30,330-360
2006-01-01 23:00:00,5.165155,339.2066616276122,6.94,6.0,0-30,330-360
2006-01-02 00:00:00,5.245775,339.901966974057,7.75,10.0,0-30,330-360
2006-01-02 01:00:00,5.134456,340.1445461826918,6.83,8.0,0-30,330-360
2006-01-02 02:00:00,5.10791,342.8551974653958,5.55,359.0,330-360,330-360
2006-01-02 03:00:00,4.862244,347.25808774497693,7.07,3.0,0-30,330-360
2006-01-02 04:00:00,4.677363,347.5584654093348,6.43,8.0,0-30,330-360
2006-01-02 05:00:00,4.6382966,343.9379127178689,5.9,14.0,0-30,330-360
2006-01-02 06:00:00,4.7037377,341.9258647937622,4.74,2.0,0-30,330-360
2006-01-02 07:00:00,4.659351,341.066045467533,4.87,357.0,330-360,330-360
2006-01-02 08:00:00,4.40324,339.83668108226334,5.15,3.0,0-30,330-360
2006-01-02 09:00:00,4.271726,340.2902996282558,5.45,4.0,0-30,330-360
2006-01-02 10:00:00,3.6257808,339.14489818595894,5.29,14.0,0-30,330-360
2006-01-02 11:00:00,3.700494,344.605032038396,4.38,359.0,330-360,330-360
2006-01-02 12:00:00,3.622089,345.3541809914777,4.89,11.0,0-30,330-360
2006-01-02 14:00:00,3.1982007,352.19774167385714,3.12,1.0,0-30,330-360
2006-01-02 15:00:00,2.6769335,354.5180155687515,3.88,25.0,0-30,330-360
2006-01-02 17:00:00,1.9355439,354.9318649386245,2.27,345.0,330-360,330-360
2006-01-02 18:00:00,1.9609766,351.0318785758739,2.93,44.0,30-60,330-360
2006-01-02 19:00:00,1.6506596,352.8565379827056,2.84,19.0,0-30,330-360
2006-01-02 20:00:00,1.045319,351.76591134106553,2.13,12.0,0-30,330-360
2006-01-02 21:00:00,0.37854868,330.061219137434,2.48,343.0,330-360,330-360
2006-01-02 22:00:00,0.99926394,253.78756480811043,2.15,352.0,330-360,240-270
2006-01-02 23:00:00,1.62654,232.6316621700059,2.97,348.0,330-360,210-240
2006-01-03 03:00:00,3.3477752,204.6038275051714,2.49,247.0,240-270,180-210
2006-01-03 04:00:00,3.6756864,217.35714005211,4.17,221.0,210-240,210-240
2006-01-03 05:00:00,3.8404381,215.9782637811587,5.36,216.0,210-240,210-240
2006-01-03 06:00:00,4.249229,202.24958729469947,4.61,271.0,270-300,180-210
2006-01-03 07:00:00,4.9490747,198.5896522254577,4.47,229.0,210-240,180-210
2006-01-03 08:00:00,4.7868543,210.0736792702216,7.26,225.0,210-240,210-240
2006-01-03 09:00:00,5.0193563,204.21310037915225,8.15,227.0,210-240,180-210
2006-01-03 10:00:00,4.8960056,201.70634804636333,7.85,229.0,210-240,180-210
2006-01-03 11:00:00,5.391756,203.64938121317044,8.15,221.0,210-240,180-210
2006-01-03 12:00:00,5.9988785,203.2606549704693,7.94,217.0,210-240,180-210
2006-01-03 13:00:00,5.7388983,214.290334072042,8.44,225.0,210-240,210-240
2006-01-03 14:00:00,5.072169,219.8991491204486,9.67,234.0,210-240,210-240
2006-01-03 15:00:00,4.545737,219.0409618418237,9.25,226.0,210-240,210-240
2006-01-03 16:00:00,3.9710395,225.2851722230453,9.87,234.0,210-240,210-240
2006-01-03 17:00:00,3.3914192,239.78350757507252,9.17,235.0,210-240,210-240
2006-01-03 18:00:00,2.8570228,266.8077637267501,8.98,242.0,240-270,240-270
2006-01-03 19:00:00,2.9960399,308.26868747956166,7.46,256.0,240-270,300-330
2006-01-03 20:00:00,4.057161,339.192362714974,5.33,283.0,270-300,330-360
2006-01-03 21:00:00,4.88803,354.7540382993959,5.69,328.0,300-330,330-360
2006-01-03 22:00:00,4.8452315,5.814530482061031,5.4,10.0,0-30,0-30
2006-01-03 23:00:00,5.194214,5.8501168088005215,5.71,21.0,0-30,0-30
2006-01-04 00:00:00,5.736673,7.493248367824975,7.7,41.0,30-60,0-30
2006-01-04 01:00:00,6.28221,10.019982472481246,6.19,39.0,30-60,0-30
2006-01-04 02:00:00,6.543585,10.871519814865422,8.25,34.0,30-60,0-30
2006-01-04 03:00:00,6.8846827,14.507455489592644,9.45,37.0,30-60,0-30
2006-01-04 04:00:00,7.102066,14.832224300948129,7.84,34.0,30-60,0-30
2006-01-04 05:00:00,7.285923,17.07663369840793,7.64,30.0,0-30,0-30
2006-01-04 06:00:00,7.2521086,24.18262697013421,8.05,28.0,0-30,0-30
2006-01-04 07:00:00,6.745457,40.51563937130263,9.45,36.0,30-60,30-60
2006-01-04 08:00:00,6.355402,67.53700652642465,10.26,40.0,30-60,60-90
2006-01-04 09:00:00,6.275981,92.27803333998315,10.53,43.0,30-60,90-120
2006-01-04 10:00:00,6.5087533,106.5293420801464,7.46,89.0,60-90,90-120
2006-01-04 11:00:00,6.4413295,107.78483575380469,9.53,105.0,90-120,90-120
2006-01-04 12:00:00,6.626816,106.30955010756226,7.78,126.0,120-150,90-120
2006-01-04 13:00:00,7.022474,104.17708115326062,7.16,117.0,90-120,90-120
2006-01-04 14:00:00,7.3654423,101.59497732751782,8.2,125.0,120-150,90-120
2006-01-04 15:00:00,7.43687,99.19831648047136,8.45,118.0,90-120,90-120
2006-01-04 16:00:00,7.7464004,98.96932341223426,7.95,117.0,90-120,90-120
2006-01-04 17:00:00,8.40096,98.57900600366496,9.09,125.0,120-150,90-120
2006-01-04 18:00:00,8.68268,95.4308314207848,9.25,119.0,90-120,90-120
2006-01-04 19:00:00,9.053502,91.77892706979615,9.45,120.0,90-120,90-120
2006-01-04 20:00:00,8.714507,89.44076763419834,8.45,116.0,90-120,60-90
2006-01-04 21:00:00,8.440449,86.29449630235047,9.19,107.0,90-120,60-90
2006-01-04 22:00:00,7.323509,82.81024284537683,8.82,102.0,90-120,60-90
2006-01-04 23:00:00,6.850088,82.68493314782445,10.4,106.0,90-120,60-90
2006-01-05 00:00:00,6.526137,82.31817913652355,9.36,96.0,90-120,60-90
2006-01-05 01:00:00,6.570098,83.35115794874551,9.76,98.0,90-120,60-90
2006-01-05 02:00:00,7.124224,88.46537712623966,8.52,104.0,90-120,60-90
2006-01-05 03:00:00,8.089236,92.04459866334128,9.48,114.0,90-120,90-120
2006-01-05 04:00:00,8.668899,93.11337833277774,9.28,115.0,90-120,90-120
2006-01-05 05:00:00,8.925793,94.56232761681991,8.18,115.0,90-120,90-120
2006-01-05 06:00:00,9.053627,99.23674968210476,10.74,117.0,90-120,90-120
2006-01-05 07:00:00,9.186259,102.55161808504968,10.44,116.0,90-120,90-120
2006-01-05 08:00:00,9.297101,102.16392099274408,7.78,115.0,90-120,90-120
2006-01-05 09:00:00,9.192069,99.04906967484531,9.93,134.0,120-150,90-120
2006-01-05 10:00:00,8.100884,94.08627144588442,9.88,122.0,120-150,90-120
2006-01-05 11:00:00,8.02039,88.0095790132683,9.45,117.0,90-120,60-90
2006-01-05 12:00:00,7.9669666,85.3795881803336,8.2,124.0,120-150,60-90
2006-01-05 13:00:00,7.6817956,84.16825596879833,9.65,117.0,90-120,60-90
2006-01-05 14:00:00,7.265453,83.62614797609933,9.3,106.0,90-120,60-90
2006-01-05 15:00:00,7.177182,83.2321219118009,9.78,114.0,90-120,60-90
2006-01-05 16:00:00,7.432212,85.84893684327109,9.28,114.0,90-120,60-90
2006-01-05 17:00:00,7.5468674,90.22646783382896,8.52,102.0,90-120,90-120
2006-01-05 18:00:00,7.410688,94.57003884028406,8.12,105.0,90-120,90-120
2006-01-05 19:00:00,7.536473,99.639571608971,8.25,100.0,90-120,90-120
2006-01-05 20:00:00,7.1651835,104.08442514918052,8.95,100.0,90-120,90-120
2006-01-05 21:00:00,6.701871,107.94642426524187,9.07,112.0,90-120,90-120
2006-01-05 22:00:00,5.9460807,110.7816430509514,8.77,115.0,90-120,90-120
2006-01-05 23:00:00,6.018294,108.64730192482448,7.69,127.0,120-150,90-120
2006-01-06 00:00:00,5.808144,107.75744802747566,6.94,131.0,120-150,90-120
2006-01-06 01:00:00,6.0289884,108.2883921556643,6.98,139.0,120-150,90-120
2006-01-06 02:00:00,5.9739985,108.38770235920995,7.08,142.0,120-150,90-120
2006-01-06 03:00:00,6.2414427,108.6129720236494,6.8,150.0,120-150,90-120
2006-01-06 04:00:00,6.1868157,108.06919122869432,6.66,133.0,120-150,90-120
2006-01-06 05:00:00,6.2236466,106.2691301745929,7.08,138.0,120-150,90-120
2006-01-06 06:00:00,6.366005,107.00862179685508,7.3,126.0,120-150,90-120
2006-01-06 07:00:00,6.187553,105.6512992483366,7.04,131.0,120-150,90-120
2006-01-06 08:00:00,5.978898,103.70524822197147,6.23,126.0,120-150,90-120
2006-01-06 09:00:00,6.0103164,101.5474270584657,7.27,137.0,120-150,90-120
2006-01-06 10:00:00,5.843376,103.82676817813952,6.41,144.0,120-150,90-120
2006-01-06 11:00:00,5.4005938,101.1510024593999,7.52,132.0,120-150,90-120
2006-01-06 12:00:00,5.0825415,94.09346232567214,6.43,124.0,120-150,90-120
2006-01-06 13:00:00,5.021535,80.94368221060387,6.5,107.0,90-120,60-90
2006-01-06 14:00:00,5.112683,70.61753864177714,5.78,115.0,90-120,60-90
2006-01-06 15:00:00,5.430137,64.86044622402773,6.68,115.0,90-120,60-90
2006-01-06 16:00:00,5.850825,62.40522901263128,7.36,117.0,90-120,60-90
2006-01-06 17:00:00,6.0712385,61.77845518904158,6.6,109.0,90-120,60-90
2006-01-06 18:00:00,5.680188,58.98114361915407,6.52,103.0,90-120,30-60
2006-01-06 19:00:00,5.2275777,56.870906787461465,5.89,108.0,90-120,30-60
2006-01-06 20:00:00,4.794228,56.74269189472203,6.21,102.0,90-120,30-60
2006-01-06 21:00:00,4.3249717,56.09303265698232,4.41,104.0,90-120,30-60
2006-01-06 22:00:00,4.223398,54.94502095898069,4.31,103.0,90-120,30-60
2006-01-06 23:00:00,4.1542015,56.34060931903841,3.33,54.0,30-60,30-60
2006-01-07 00:00:00,4.018494,51.973364300202974,4.15,53.0,30-60,30-60
2006-01-07 01:00:00,3.909005,48.78923952943328,4.96,45.0,30-60,30-60
2006-01-07 02:00:00,3.906046,45.42057827997715,4.05,54.0,30-60,30-60
2006-01-07 03:00:00,4.274114,49.48153983203562,6.52,33.0,30-60,30-60
2006-01-07 04:00:00,4.5522733,54.13931023236141,6.74,25.0,0-30,30-60
2006-01-07 05:00:00,4.6453733,66.48306225870716,5.58,40.0,30-60,60-90
2006-01-07 06:00:00,4.7475276,83.0223217206027,6.49,60.0,30-60,60-90
2006-01-07 07:00:00,4.746688,100.80873391695734,5.43,125.0,120-150,90-120
2006-01-07 08:00:00,4.691098,115.5850767727082,2.12,150.0,120-150,90-120
2006-01-07 09:00:00,5.030591,124.71408605825056,4.67,128.0,120-150,120-150
2006-01-07 10:00:00,5.208248,136.00413737590213,5.32,159.0,150-180,120-150
2006-01-07 11:00:00,5.312617,137.15659912624255,4.78,147.0,120-150,120-150
2006-01-07 12:00:00,5.180674,136.37184049435598,5.9,165.0,150-180,120-150
2006-01-07 13:00:00,5.048819,132.92272476600186,7.06,157.0,150-180,120-150
2006-01-07 14:00:00,4.67138,125.19260395230592,5.86,158.0,150-180,120-150
2006-01-07 15:00:00,4.682928,117.81150516738175,5.9,162.0,150-180,90-120
2006-01-07 16:00:00,4.6385455,115.1075738861187,4.19,172.0,150-180,90-120
2006-01-07 17:00:00,4.657176,113.46344828883156,5.81,178.0,150-180,90-120
2006-01-07 18:00:00,5.0402055,111.817220831752,4.76,155.0,150-180,90-120
2006-01-07 19:00:00,5.519734,111.8423621997536,3.63,144.0,120-150,90-120
2006-01-07 20:00:00,5.760742,113.38828065066876,4.77,117.0,90-120,90-120
2006-01-07 21:00:00,5.8409843,114.71852301975308,5.41,104.0,90-120,90-120
2006-01-07 22:00:00,5.365458,108.68670392378466,6.7,108.0,90-120,90-120
2006-01-07 23:00:00,5.118617,100.19286638490873,5.78,111.0,90-120,90-120
2006-01-08 00:00:00,5.3847456,90.945818954745,7.32,104.0,90-120,90-120
2006-01-08 01:00:00,6.0513754,82.56162112672958,6.6,110.0,90-120,60-90
2006-01-08 02:00:00,6.8875265,81.79638270569797,6.37,120.0,90-120,60-90
2006-01-08 03:00:00,7.367277,83.55543311016957,6.33,124.0,120-150,60-90
2006-01-08 04:00:00,7.626768,87.03540591925469,7.04,98.0,90-120,60-90
2006-01-08 05:00:00,7.5198956,88.33795840391382,9.15,96.0,90-120,60-90
2006-01-08 06:00:00,7.6550217,86.39322016416293,8.02,101.0,90-120,60-90
2006-01-08 07:00:00,7.76793,84.49191659410539,8.65,100.0,90-120,60-90
2006-01-08 08:00:00,7.703857,85.39213431345476,9.66,97.0,90-120,60-90
2006-01-08 09:00:00,7.748915,87.72429531940004,9.19,106.0,90-120,60-90
2006-01-08 10:00:00,8.127749,88.09550202844615,9.39,93.0,90-120,60-90
2006-01-08 11:00:00,7.612593,90.7479714547149,8.92,102.0,90-120,90-120
2006-01-08 12:00:00,7.2976446,92.6604493144257,8.02,103.0,90-120,90-120
2006-01-08 13:00:00,7.2836313,91.95033853820938,7.32,104.0,90-120,90-120
2006-01-08 14:00:00,7.572317,87.303793299117,7.3,109.0,90-120,60-90
2006-01-08 15:00:00,7.875074,84.97149675618195,8.15,97.0,90-120,60-90
2006-01-08 16:00:00,8.074869,86.52944755010265,8.22,101.0,90-120,60-90
2006-01-08 17:00:00,8.164652,86.84824462575958,7.89,109.0,90-120,60-90
2006-01-08 18:00:00,8.119273,91.09341254981553,8.82,105.0,90-120,90-120
2006-01-08 19:00:00,8.161904,97.259712979857,9.25,96.0,90-120,90-120
2006-01-08 20:00:00,7.8625903,99.88850796787344,9.56,99.0,90-120,90-120
2006-01-08 21:00:00,7.420345,100.23560177516649,9.17,113.0,90-120,90-120
2006-01-08 22:00:00,7.6348476,100.33337636087386,8.89,121.0,120-150,90-120
2006-01-08 23:00:00,7.2378116,104.79036513083642,8.49,109.0,90-120,90-120
2006-01-09 00:00:00,6.2878985,105.38504998448504,8.85,118.0,90-120,90-120
2006-01-09 01:00:00,6.149325,100.2168070080964,7.12,123.0,120-150,90-120
2006-01-09 02:00:00,6.391623,98.6534943979417,7.2,127.0,120-150,90-120
2006-01-09 03:00:00,6.4555845,101.13449255155189,7.01,126.0,120-150,90-120
2006-01-09 04:00:00,6.172913,104.30309300565136,7.36,120.0,90-120,90-120
2006-01-09 05:00:00,5.982414,107.84768932565244,7.04,132.0,120-150,90-120
2006-01-09 06:00:00,5.8330445,111.0976102836174,6.62,129.0,120-150,90-120
2006-01-09 07:00:00,5.6678286,118.65327848464202,7.88,130.0,120-150,90-120
2006-01-09 08:00:00,6.0565624,129.7142136049466,6.51,142.0,120-150,120-150
2006-01-09 09:00:00,5.993862,139.4121986252156,5.78,132.0,120-150,120-150
2006-01-09 10:00:00,4.410776,146.84300421005358,5.64,136.0,120-150,120-150
2006-01-09 11:00:00,3.2431386,156.6271991482271,6.47,147.0,120-150,150-180
2006-01-09 12:00:00,2.3225331,171.27964182870883,5.1,154.0,150-180,150-180
2006-01-09 13:00:00,2.8395607,179.79445482244094,5.32,153.0,150-180,150-180
2006-01-09 14:00:00,4.4412556,175.3113680223896,2.29,141.0,120-150,150-180
2006-01-09 15:00:00,4.8628345,186.71050996421283,2.96,143.0,120-150,180-210
2006-01-09 16:00:00,4.361391,199.32158938842767,5.32,153.0,150-180,180-210
2006-01-09 17:00:00,4.439997,195.8976334414096,4.95,197.0,180-210,180-210
2006-01-09 18:00:00,4.555032,207.1018089472537,6.86,223.0,210-240,180-210
2006-01-09 19:00:00,4.9214478,211.87594916597297,7.28,234.0,210-240,210-240
2006-01-09 20:00:00,6.02237,205.9951715582672,7.28,247.0,240-270,180-210
2006-01-09 21:00:00,6.135653,210.1944185384028,4.66,210.0,180-210,210-240
2006-01-09 22:00:00,6.5011253,215.5781680512305,7.44,212.0,210-240,210-240
2006-01-09 23:00:00,6.8037133,216.77151717022812,7.97,231.0,210-240,210-240
2006-01-10 00:00:00,7.492742,218.6626247387747,9.39,242.0,240-270,210-240
2006-01-10 01:00:00,7.5670953,224.61266882378592,10.19,241.0,240-270,210-240
2006-01-10 02:00:00,7.439555,233.210672301521,11.18,241.0,240-270,210-240
2006-01-10 03:00:00,7.340605,224.1623455862296,10.99,244.0,240-270,210-240
