ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2012-01-01 01:00:00,6.021187,232.18730670446325,6.0,220.0,210-240,210-240
2012-01-01 02:00:00,5.9377,229.2152822855187,6.0,220.0,210-240,210-240
2012-01-01 03:00:00,6.1739,231.21132042691784,7.0,210.0,180-210,210-240
2012-01-01 04:00:00,6.1717243,228.4495420141777,7.0,220.0,210-240,210-240
2012-01-01 05:00:00,6.220816,227.40619074672716,8.0,230.0,210-240,210-240
2012-01-01 06:00:00,6.354617,229.8667993441529,8.0,220.0,210-240,210-240
2012-01-01 07:00:00,6.2942977,230.44536662316145,8.0,230.0,210-240,210-240
2012-01-01 08:00:00,6.007522,226.3983215616101,8.0,230.0,210-240,210-240
2012-01-01 09:00:00,5.848535,223.0956309439732,7.0,220.0,210-240,210-240
2012-01-01 10:00:00,4.973042,217.2579845957951,7.0,220.0,210-240,210-240
2012-01-01 11:00:00,5.065047,216.25496674299356,7.0,220.0,210-240,210-240
2012-01-01 12:00:00,5.090973,210.29277968422645,7.0,220.0,210-240,210-240
2012-01-01 13:00:00,5.4783854,206.94082215053555,7.0,220.0,210-240,180-210
2012-01-01 14:00:00,5.8209753,202.7876662329395,6.0,200.0,180-210,180-210
2012-01-01 15:00:00,6.6265454,198.4553451046987,7.0,190.0,180-210,180-210
2012-01-01 16:00:00,7.3478875,196.54124390409916,7.0,190.0,180-210,180-210
2012-01-01 17:00:00,8.046874,198.09079312908213,8.0,190.0,180-210,180-210
2012-01-01 18:00:00,8.96896,198.80950685662756,9.0,190.0,180-210,180-210
2012-01-01 19:00:00,9.723143,203.06133213112045,10.0,200.0,180-210,180-210
2012-01-01 20:00:00,10.522801,210.157919483136,12.0,200.0,180-210,210-240
2012-01-01 21:00:00,10.498194,215.4087684961632,11.0,230.0,210-240,210-240
2012-01-01 22:00:00,9.278046,236.96805983472717,8.0,250.0,240-270,210-240
2012-01-01 23:00:00,6.780562,254.63764071462992,7.0,240.0,210-240,240-270
2012-01-02 00:00:00,5.249263,242.61262862467763,7.0,210.0,180-210,240-270
2012-01-02 01:00:00,5.539994,235.83768651423736,6.0,220.0,210-240,210-240
2012-01-02 02:00:00,5.438408,231.341528923824,7.0,230.0,210-240,210-240
2012-01-02 03:00:00,5.364027,236.3735251589573,6.0,240.0,210-240,210-240
2012-01-02 04:00:00,4.772977,245.57225266966088,6.0,270.0,240-270,240-270
2012-01-02 05:00:00,4.2599072,249.8484656494438,5.0,210.0,180-210,240-270
2012-01-02 06:00:00,3.9021266,248.9989455236557,5.0,240.0,210-240,240-270
2012-01-02 07:00:00,3.486439,242.1224493384102,5.0,230.0,210-240,240-270
2012-01-02 08:00:00,3.742594,240.2085582388165,5.0,230.0,210-240,240-270
2012-01-02 09:00:00,4.2025514,239.7906923458758,4.0,230.0,210-240,210-240
2012-01-02 10:00:00,4.2872243,236.57446284973955,5.0,230.0,210-240,210-240
2012-01-02 11:00:00,4.704097,229.26394723406375,6.0,230.0,210-240,210-240
2012-01-02 12:00:00,5.055186,225.2921202018244,6.0,230.0,210-240,210-240
2012-01-02 13:00:00,5.651945,241.2109133408807,7.0,230.0,210-240,240-270
2012-01-02 14:00:00,5.969076,251.50178832622623,7.0,270.0,240-270,240-270
2012-01-02 15:00:00,5.290871,253.9860335184822,7.0,260.0,240-270,240-270
2012-01-02 16:00:00,4.8461914,252.38037190387604,5.0,240.0,210-240,240-270
2012-01-02 17:00:00,4.472022,242.70395484192196,5.0,230.0,210-240,240-270
2012-01-02 18:00:00,4.5078735,227.7318013182353,5.0,220.0,210-240,210-240
2012-01-02 19:00:00,5.1994534,221.9874179207655,6.0,220.0,210-240,210-240
2012-01-02 20:00:00,5.9450917,222.7025462928461,7.0,220.0,210-240,210-240
2012-01-02 21:00:00,6.2034907,222.6711652053772,7.0,220.0,210-240,210-240
2012-01-02 22:00:00,6.1473536,221.1396866295881,8.0,210.0,180-210,210-240
2012-01-02 23:00:00,6.5462365,217.02446270719275,9.0,210.0,180-210,210-240
2012-01-03 00:00:00,6.8098087,216.83980347235587,7.0,240.0,210-240,210-240
2012-01-03 01:00:00,7.064591,216.5923029196899,8.0,200.0,180-210,210-240
2012-01-03 02:00:00,7.2092996,211.9828961857882,8.0,200.0,180-210,210-240
2012-01-03 03:00:00,7.415068,207.8299635120865,7.0,200.0,180-210,180-210
2012-01-03 04:00:00,7.8250895,204.92772165728093,8.0,190.0,180-210,180-210
2012-01-03 05:00:00,8.563987,202.1040603659133,8.0,190.0,180-210,180-210
2012-01-03 06:00:00,9.593605,198.9983479662669,10.0,190.0,180-210,180-210
2012-01-03 07:00:00,10.910079,198.12319115836988,10.0,190.0,180-210,180-210
2012-01-03 08:00:00,12.005361,203.89772703268272,12.0,200.0,180-210,180-210
