ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-01-22 14:00:00,4.3868456,52.90168978020989,2.85,39.59,30-60,30-60
1991-01-22 15:00:00,4.4018483,52.75063904490102,4.8,57.91,30-60,30-60
1991-01-22 16:00:00,3.908538,52.86544837249785,4.38,73.3,60-90,30-60
1991-01-22 17:00:00,3.8074276,57.31512879393132,3.43,81.1,60-90,30-60
1991-01-22 18:00:00,4.027179,60.80085907788269,4.44,87.8,60-90,60-90
1991-01-22 19:00:00,4.292479,61.25466016339979,4.54,6.8,0-30,60-90
1991-01-22 20:00:00,4.431142,62.27077435581509,4.33,74.9,60-90,60-90
1991-01-22 21:00:00,4.2874217,63.21108633272608,3.97,69.34,60-90,60-90
1991-01-22 22:00:00,3.5722587,57.498635522105445,3.88,65.61,60-90,30-60
1991-01-22 23:00:00,3.6229894,54.478541664488745,3.59,58.69,30-60,30-60
1991-01-23 00:00:00,3.764812,55.58185350339029,3.62,58.96,30-60,30-60
1991-01-23 01:00:00,3.9946654,61.053270313965854,4.24,73.6,60-90,60-90
1991-01-23 02:00:00,3.8440762,62.00994494197872,4.52,80.3,60-90,60-90
1991-01-23 03:00:00,3.671485,63.25208223009069,3.82,75.3,60-90,60-90
1991-01-23 04:00:00,3.5086613,66.19594271167337,3.86,85.5,60-90,60-90
1991-01-23 05:00:00,3.2927992,68.5741783358616,3.45,101.5,90-120,60-90
1991-01-23 06:00:00,3.0849073,71.65412152144567,3.94,110.8,90-120,60-90
1991-01-23 07:00:00,2.8936043,74.86051530172222,3.92,117.9,90-120,60-90
1991-01-23 08:00:00,2.6530042,75.08328262338337,3.97,12.4,0-30,60-90
1991-01-23 09:00:00,2.6803308,75.9990874782681,3.63,133.2,120-150,60-90
1991-01-23 10:00:00,2.4796865,69.07732054640108,2.78,12.1,0-30,60-90
1991-01-23 11:00:00,2.1927817,76.00307351924609,3.03,120.1,120-150,60-90
1991-01-23 12:00:00,1.7865231,76.44720235165018,2.23,110.3,90-120,60-90
1991-01-23 13:00:00,1.290601,60.86623766124282,1.89,123.1,120-150,60-90
1991-01-23 14:00:00,1.4239303,28.77456173571264,1.69,136.7,120-150,0-30
1991-01-23 15:00:00,1.5863682,22.153885717107958,1.08,155.4,150-180,0-30
1991-01-23 16:00:00,1.4443169,14.43008315561687,0.36,12.6,0-30,0-30
1991-01-23 17:00:00,1.8191162,7.95695268725936,1.64,0.59,0-30,0-30
1991-01-23 18:00:00,1.9010594,11.068291243416354,2.04,12.93,0-30,0-30
1991-01-23 19:00:00,2.0572877,16.186589000279042,2.11,40.96,30-60,0-30
1991-01-23 20:00:00,1.9112952,21.505804085223417,3.45,39.65,30-60,0-30
1991-01-23 21:00:00,2.210209,31.73498333110487,3.35,50.05,30-60,30-60
1991-01-23 22:00:00,1.9437149,43.718469603673896,3.16,51.25,30-60,30-60
1991-01-23 23:00:00,1.6351476,52.68880149035131,2.16,57.76,30-60,30-60
1991-01-24 00:00:00,1.431584,61.37187633850195,1.9,69.9,60-90,60-90
1991-01-24 01:00:00,1.5839456,69.50246794212387,2.1,90.7,90-120,60-90
1991-01-24 02:00:00,1.3989235,99.88997055228734,2.33,104.4,90-120,90-120
1991-01-24 03:00:00,1.1811862,106.93582287268882,2.13,111.9,90-120,90-120
1991-01-24 04:00:00,1.24452,104.16591282663894,1.76,10.8,0-30,90-120
1991-01-24 05:00:00,1.5934451,100.98473782793488,1.76,117.2,90-120,90-120
1991-01-24 06:00:00,1.4307044,106.79085811645452,1.25,92.6,90-120,90-120
1991-01-24 07:00:00,1.8540212,112.01836300361198,2.5,9.4,0-30,90-120
1991-01-24 08:00:00,2.0887315,116.69111548117408,3.33,126.6,120-150,90-120
1991-01-24 09:00:00,2.393714,114.94005672791786,3.64,121.1,120-150,90-120
1991-01-24 10:00:00,2.47674,114.80365458291196,3.24,126.6,120-150,90-120
1991-01-24 11:00:00,3.3601296,113.562096290558,3.52,121.7,120-150,90-120
1991-01-24 12:00:00,3.776771,115.59971829011972,3.83,122.7,120-150,90-120
1991-01-24 13:00:00,3.6652687,120.08987562146376,4.34,122.1,120-150,120-150
1991-01-24 14:00:00,3.6824558,122.84010476788144,5.26,123.1,120-150,120-150
1991-01-24 15:00:00,3.5467641,122.14216775651708,5.45,126.4,120-150,120-150
1991-01-24 16:00:00,2.8494372,117.21099686383462,4.73,131.6,120-150,90-120
1991-01-24 17:00:00,2.444426,107.8225121594832,4.16,134.1,120-150,90-120
1991-01-24 18:00:00,2.7219357,90.46859186538332,4.14,107.9,90-120,90-120
1991-01-24 19:00:00,3.3475971,80.41644811127699,4.64,99.2,90-120,60-90
1991-01-24 20:00:00,4.081536,80.01637737106036,4.19,99.3,90-120,60-90
1991-01-24 21:00:00,4.588006,85.95518038017381,4.83,108.4,90-120,60-90
1991-01-24 22:00:00,4.50148,89.42569965569409,4.72,108.4,90-120,60-90
1991-01-24 23:00:00,4.980821,95.839003488278,4.72,115.4,90-120,90-120
1991-01-25 00:00:00,5.2146416,99.4448264484016,6.15,135.4,120-150,90-120
1991-01-25 01:00:00,5.099859,99.55416990470606,6.0,143.7,120-150,90-120
1991-01-25 02:00:00,4.8112035,98.84316688512364,6.98,150.7,150-180,90-120
1991-01-25 03:00:00,4.5836034,99.17910603813256,5.7,138.4,120-150,90-120
1991-01-25 04:00:00,4.334421,100.41052513845678,6.14,14.0,0-30,90-120
1991-01-25 05:00:00,4.1570582,102.10731237757544,5.42,129.3,120-150,90-120
1991-01-25 06:00:00,4.0252585,104.55861256655322,3.55,125.8,120-150,90-120
1991-01-25 07:00:00,3.7394588,106.98526058421471,4.85,142.1,120-150,90-120
1991-01-25 08:00:00,3.600712,108.9788840231038,5.08,157.6,150-180,90-120
1991-01-25 09:00:00,3.4809442,110.31939671082152,3.64,135.8,120-150,90-120
1991-01-25 10:00:00,3.195457,108.5561033513147,2.53,107.3,90-120,90-120
1991-01-25 11:00:00,3.684963,120.49377308505017,2.62,133.4,120-150,120-150
1991-01-25 12:00:00,3.4678888,125.78345251180076,2.4,109.1,90-120,120-150
1991-01-25 13:00:00,3.0540721,130.57738853443948,2.09,118.2,90-120,120-150
