ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-06-01 00:00:00,2.9658644,38.834387365073866,2.5,280.0,270-300,30-60
1991-06-01 01:00:00,2.9226506,42.07642844925263,1.9,272.0,270-300,30-60
1991-06-01 02:00:00,3.0076897,40.654359544115664,2.2,246.0,240-270,30-60
1991-06-01 03:00:00,3.0807555,41.1656501633596,3.5,233.0,210-240,30-60
1991-06-01 04:00:00,3.3621323,44.31258330265402,4.5,319.0,300-330,30-60
1991-06-01 05:00:00,3.597313,47.87761310865693,3.7,246.0,240-270,30-60
1991-06-01 06:00:00,4.222095,55.115558842481576,5.4,68.0,60-90,30-60
1991-06-01 07:00:00,4.5158887,59.135241102609854,5.0,162.0,150-180,30-60
1991-06-01 08:00:00,4.558988,61.57966463106078,5.2,169.0,150-180,60-90
1991-06-01 09:00:00,4.7369537,59.66857334592545,5.0,184.0,180-210,30-60
1991-06-01 10:00:00,4.8835225,70.34851453283724,5.8,185.0,180-210,60-90
1991-06-01 11:00:00,4.7214656,76.25177503437637,6.1,196.0,180-210,60-90
1991-06-01 12:00:00,4.3257976,78.19002786895892,5.8,202.0,180-210,60-90
1991-06-01 13:00:00,4.1125283,77.32595020333018,6.1,191.0,180-210,60-90
1991-06-01 14:00:00,3.9421237,80.70559271655812,7.3,208.0,180-210,60-90
1991-06-01 15:00:00,4.014614,87.88981748056916,7.3,328.0,300-330,60-90
1991-06-01 16:00:00,4.0164404,90.1229572327405,6.6,316.0,300-330,90-120
1991-06-01 17:00:00,3.741767,99.74100495075494,6.5,230.0,210-240,90-120
1991-06-01 18:00:00,3.1480424,104.22247511862754,4.7,272.0,270-300,90-120
1991-06-01 19:00:00,2.2529867,103.5338898435868,2.8,250.0,240-270,90-120
1991-06-01 20:00:00,1.4337201,103.46000567196609,2.1,255.0,240-270,90-120
1991-06-01 21:00:00,0.7933164,107.56536458825605,0.9,228.0,210-240,90-120
1991-06-01 22:00:00,1.2874323,121.7561656498525,1.2,147.0,120-150,120-150
1991-06-01 23:00:00,1.0213742,117.46202655771772,0.7,131.0,120-150,90-120
1991-06-02 00:00:00,0.6058403,112.77686960457017,1.0,132.0,120-150,90-120
1991-06-02 01:00:00,0.3487015,38.57366590329852,2.0,167.0,150-180,30-60
1991-06-02 02:00:00,0.5936042,358.06998208849427,1.0,264.0,240-270,330-360
1991-06-02 03:00:00,0.6572465,7.629397496980374,1.2,322.0,300-330,0-30
1991-06-02 04:00:00,0.42651868,11.716350715138674,2.2,345.0,330-360,0-30
1991-06-02 05:00:00,0.59611356,337.2418240564434,1.5,17.0,0-30,330-360
1991-06-02 06:00:00,0.9482101,321.0650419904996,2.4,44.0,30-60,300-330
1991-06-02 07:00:00,1.2365313,297.251197186411,2.5,53.0,30-60,270-300
1991-06-02 08:00:00,1.499132,274.29039483573064,2.7,51.0,30-60,270-300
1991-06-02 09:00:00,2.1164622,269.7784830905004,2.9,60.0,30-60,240-270
1991-06-02 10:00:00,2.6710768,271.32148299482003,2.7,45.0,30-60,270-300
1991-06-02 11:00:00,3.5174775,264.5372275024248,4.5,98.0,90-120,240-270
1991-06-02 12:00:00,4.6031885,270.2270776491073,4.5,104.0,90-120,270-300
1991-06-02 13:00:00,5.464137,275.2698707102728,5.7,306.0,300-330,270-300
1991-06-02 14:00:00,6.53307,281.10705317499963,7.6,114.0,90-120,270-300
1991-06-02 15:00:00,7.375174,281.9076572756373,8.3,223.0,210-240,270-300
1991-06-02 16:00:00,7.8997836,283.9218006225435,9.3,132.0,120-150,270-300
1991-06-02 17:00:00,7.7661552,289.0125843252398,8.6,266.0,240-270,270-300
1991-06-02 18:00:00,7.7453065,299.00075859099934,8.3,167.0,150-180,270-300
1991-06-02 19:00:00,6.702358,307.36418213535507,8.5,249.0,240-270,300-330
1991-06-02 20:00:00,6.0678635,316.20025477956546,8.7,182.0,180-210,300-330
1991-06-02 21:00:00,5.447788,328.08834301238653,8.2,311.0,300-330,300-330
1991-06-02 22:00:00,5.198745,350.2109187793956,8.3,109.0,90-120,330-360
1991-06-02 23:00:00,5.1087337,3.0923698380411224,5.2,180.0,150-180,0-30
1991-06-03 00:00:00,4.618484,4.991620210571796,6.6,174.0,150-180,0-30
1991-06-03 01:00:00,4.021184,359.244897191988,7.8,301.0,300-330,330-360
1991-06-03 02:00:00,3.871541,350.4971058616983,3.5,315.0,300-330,330-360
1991-06-03 03:00:00,3.642613,342.80401784828507,5.0,324.0,300-330,330-360
1991-06-03 04:00:00,3.5279975,336.3628546679068,5.3,330.0,300-330,330-360
1991-06-03 05:00:00,3.7320838,330.27626265689184,4.3,328.0,300-330,330-360
1991-06-03 06:00:00,4.252374,328.64272196302625,5.5,348.0,330-360,300-330
1991-06-03 07:00:00,5.3853765,332.73927536274664,4.3,310.0,300-330,330-360
1991-06-03 08:00:00,5.7400703,333.3328789541296,4.8,171.0,150-180,330-360
1991-06-03 09:00:00,5.6555905,332.24620633925497,6.5,209.0,180-210,330-360
1991-06-03 10:00:00,5.1779265,334.2459533260653,6.5,205.0,180-210,330-360
1991-06-03 11:00:00,5.2546306,329.40031195194155,6.4,33.0,30-60,300-330
1991-06-03 12:00:00,5.4239464,324.591635888161,6.7,42.0,30-60,300-330
1991-06-03 13:00:00,5.788234,321.87657826668817,7.4,43.0,30-60,300-330
1991-06-03 14:00:00,5.989582,323.2439288674808,8.3,39.0,30-60,300-330
1991-06-03 15:00:00,6.16144,326.44685538935886,8.3,40.0,30-60,300-330
1991-06-03 16:00:00,6.2291365,329.50157586390526,7.6,48.0,30-60,300-330
1991-06-03 17:00:00,5.807851,333.1542666354705,7.6,43.0,30-60,330-360
1991-06-03 18:00:00,5.3490367,335.8751554626506,7.3,43.0,30-60,330-360
1991-06-03 19:00:00,4.9897785,332.84978500402616,5.7,47.0,30-60,330-360
1991-06-03 20:00:00,4.1870856,325.7307721571974,4.6,31.0,30-60,300-330
1991-06-03 21:00:00,3.5746043,318.78248602402925,3.9,28.0,0-30,300-330
1991-06-03 22:00:00,3.2603674,316.15174382661564,3.5,18.0,0-30,300-330
1991-06-03 23:00:00,3.2664344,312.3592987204813,4.0,345.0,330-360,300-330
1991-06-04 00:00:00,2.8280628,312.46045518782125,5.0,15.0,0-30,300-330
1991-06-04 01:00:00,2.4637573,308.8903180892735,5.3,257.0,240-270,300-330
1991-06-04 02:00:00,1.9856817,306.7457264023879,2.8,32.0,30-60,300-330
1991-06-04 03:00:00,2.0534017,293.20480362818694,3.8,80.0,60-90,270-300
1991-06-04 04:00:00,2.1349862,277.41656725838936,2.5,47.0,30-60,270-300
1991-06-04 05:00:00,1.9144293,267.2644044970629,1.4,230.0,210-240,240-270
1991-06-04 06:00:00,2.11413,257.3291600182554,1.8,318.0,300-330,240-270
1991-06-04 07:00:00,2.4216332,254.5724723112912,1.8,305.0,300-330,240-270
1991-06-04 08:00:00,2.5042362,250.4992657547924,1.1,344.0,330-360,240-270
1991-06-04 09:00:00,2.6887124,248.0701311869537,2.0,32.0,30-60,240-270
1991-06-04 10:00:00,1.9914619,247.7409502941909,0.3,71.0,60-90,240-270
1991-06-04 11:00:00,2.493642,238.4030566767643,1.1,299.0,270-300,210-240
1991-06-04 12:00:00,3.0317414,239.9440143479053,1.1,244.0,240-270,210-240
1991-06-04 13:00:00,3.5067165,241.67936745493805,0.9,249.0,240-270,240-270
1991-06-04 14:00:00,4.078764,242.88980107253457,0.1,353.0,330-360,240-270
1991-06-04 15:00:00,4.613129,245.0533110743661,0.5,262.0,240-270,240-270
1991-06-04 16:00:00,4.8759785,247.8375921497844,7.3,239.0,210-240,240-270
1991-06-04 17:00:00,5.131145,248.6755192856644,7.8,241.0,240-270,240-270
1991-06-04 18:00:00,4.8905168,247.45243548153425,6.9,239.0,210-240,240-270
1991-06-04 19:00:00,4.2330365,246.01021378966573,6.5,244.0,240-270,240-270
1991-06-04 20:00:00,3.1565015,238.42069156278365,4.6,237.0,210-240,210-240
1991-06-04 21:00:00,2.163773,216.5296702298254,3.2,220.0,210-240,210-240
1991-06-04 22:00:00,2.7566593,189.4720010624759,2.9,199.0,180-210,180-210
1991-06-04 23:00:00,3.3244817,179.2384273577732,3.9,183.0,180-210,150-180
1991-06-05 00:00:00,4.156778,174.48314864702067,5.2,174.0,150-180,150-180
1991-06-05 01:00:00,4.8429365,167.64177111381431,5.4,172.0,150-180,150-180
1991-06-05 02:00:00,5.818318,160.9673438130939,5.3,174.0,150-180,150-180
1991-06-05 03:00:00,6.71752,156.55092927432804,5.9,166.0,150-180,150-180
1991-06-05 04:00:00,7.1291513,153.6983636014678,6.5,155.0,150-180,150-180
1991-06-05 05:00:00,7.461081,149.8886361178747,6.8,147.0,120-150,120-150
1991-06-05 06:00:00,8.065159,144.2401552340463,7.3,138.0,120-150,120-150
1991-06-05 07:00:00,8.722962,143.0798959705042,8.5,138.0,120-150,120-150
1991-06-05 08:00:00,9.033065,143.3766299827169,9.0,139.0,120-150,120-150
