ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2019-06-19 06:00:00,4.224306,67.25981096548554,8.30245,59.68528,30-60,60-90
2019-06-19 07:00:00,5.014261,69.13395217666869,10.15578,66.7732,60-90,60-90
2019-06-19 08:00:00,4.600295,74.333438581015,7.23457,64.16949,60-90,60-90
2019-06-19 09:00:00,3.4340906,83.22269282141256,7.08141,88.8179,60-90,60-90
2019-06-19 10:00:00,0.5606318,318.42520553250785,7.38293,137.23621,120-150,300-330
2019-06-19 11:00:00,0.61470026,49.38335731146955,7.28223,122.79732,120-150,30-60
2019-06-19 12:00:00,1.0910751,165.6652118055241,4.44991,114.69134,90-120,150-180
2019-06-19 13:00:00,2.923998,180.11653543520535,4.66606,140.82618,120-150,180-210
2019-06-19 14:00:00,4.3554583,202.12487473454303,4.39757,184.60184,180-210,180-210
2019-06-19 15:00:00,4.5201907,216.33170731099528,6.30858,215.23179,210-240,210-240
2019-06-19 16:00:00,4.176702,226.46409042427604,6.88564,228.45397,210-240,210-240
2019-06-19 17:00:00,4.085931,230.5566213754009,5.52805,240.92271,240-270,210-240
2019-06-19 18:00:00,3.798817,233.19673971439445,4.91832,216.82771,210-240,210-240
2019-06-19 19:00:00,3.078929,247.42957186043972,6.77794,233.82442,210-240,240-270
2019-06-19 20:00:00,2.9062593,282.87226686639053,5.93652,242.28911,240-270,270-300
2019-06-19 21:00:00,3.0440483,313.7995572402856,6.03613,241.22872,240-270,300-330
2019-06-19 22:00:00,3.5409324,250.13556303079224,5.2155,239.66668,210-240,240-270
2019-06-19 23:00:00,4.3328834,256.45474795588257,6.11103,259.76488,240-270,240-270
2019-06-20 00:00:00,4.776418,261.47874542140966,5.88605,278.58373,270-300,240-270
2019-06-20 01:00:00,5.202586,266.46579877569934,5.02686,282.7265,270-300,240-270
2019-06-20 02:00:00,5.9249964,270.274529844635,6.78387,283.45706,270-300,270-300
2019-06-20 03:00:00,6.1771636,273.73231650212887,6.87171,282.8324,270-300,270-300
2019-06-20 04:00:00,6.457262,276.84154646176967,6.55806,292.32114,270-300,270-300
2019-06-20 05:00:00,5.783942,280.03482075185906,5.9084,282.27628,270-300,270-300
2019-06-20 06:00:00,4.913552,281.5740022206165,6.69807,276.95353,270-300,270-300
2019-06-20 07:00:00,4.2354493,276.2706280775716,6.13599,278.43472,270-300,270-300
2019-06-20 08:00:00,3.9055426,267.16441326903214,5.22446,294.58283,270-300,240-270
2019-06-20 09:00:00,3.91516,257.8167060711161,3.40332,285.05531,270-300,240-270
2019-06-20 10:00:00,3.956005,254.43944161210715,5.25818,262.22989,240-270,240-270
2019-06-20 11:00:00,4.5528717,259.54922491099995,6.44935,270.94141,270-300,240-270
2019-06-20 12:00:00,4.0465536,263.78989838547926,2.71544,283.30561,270-300,240-270
2019-06-20 13:00:00,4.028523,257.91260102221014,5.20963,269.59862,240-270,240-270
2019-06-20 14:00:00,4.993739,253.00696399780657,4.50539,255.42942,240-270,240-270
2019-06-20 15:00:00,5.6614685,257.2311599343874,5.67467,270.19266,270-300,240-270
2019-06-20 16:00:00,5.5781746,261.81611124868044,5.67818,259.31531,240-270,240-270
2019-06-20 17:00:00,5.414367,262.78167339206243,5.29876,256.37333,240-270,240-270
