ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-01-22 21:00:00,6.277706,112.47918273347872,9.6,112.0,90-120,90-120,8.193975916308723
1992-01-22 22:00:00,6.087952,122.65942143136012,9.3,114.0,120-150,90-120,6.74252213151868
1992-01-22 23:00:00,5.2156177,129.59390116591007,7.7,117.0,120-150,90-120,5.848624347992467
1992-01-23 00:00:00,4.5856643,137.7954467154906,6.6,131.0,120-150,120-150,5.203098947942506
1992-01-23 01:00:00,4.4903255,142.83757180188766,6.0,136.0,120-150,120-150,5.105403440607704
1992-01-23 02:00:00,4.4835825,144.33872521504335,5.7,132.0,120-150,120-150,5.09849375844306
1992-01-23 03:00:00,4.5595717,143.25419364137878,5.2,146.0,120-150,120-150,5.1763613574265355
1992-01-23 04:00:00,4.131307,146.1563261884749,5.1,141.0,120-150,120-150,4.737510258607516
1992-01-23 05:00:00,3.4515693,152.5834364578709,5.6,160.0,150-180,150-180,3.8894963144977446
1992-01-23 06:00:00,3.2069578,153.9169150307506,6.0,169.0,150-180,150-180,3.6275996036138967
1992-01-23 07:00:00,3.2616162,153.10795426331168,5.7,156.0,150-180,150-180,3.686120381182301
1992-01-23 08:00:00,3.4645154,149.1744409349249,5.4,161.0,120-150,150-180,4.054236044451432
1992-01-23 09:00:00,3.6282616,147.84964266030607,5.2,154.0,120-150,150-180,4.222029934065587
1992-01-23 10:00:00,3.73064,152.92761619759062,4.1,166.0,150-180,150-180,4.188287248014987
1992-01-23 11:00:00,3.7555504,154.01875776548945,3.2,157.0,150-180,150-180,4.214957914875707
1992-01-23 12:00:00,4.1671,151.55245264040107,4.0,151.0,150-180,150-180,4.655589228634721
1992-01-23 13:00:00,4.0765676,156.15441910751676,5.0,155.0,150-180,150-180,4.5586594530991436
1992-01-23 14:00:00,3.9289165,163.4265934291888,5.7,156.0,150-180,150-180,4.400574745518421
1992-01-23 15:00:00,3.824637,164.11418898730753,5.0,153.0,150-180,150-180,4.28892644581619
1992-01-23 16:00:00,3.8099809,152.58476892605606,4.4,157.0,150-180,150-180,4.2732346881335594
1992-01-23 17:00:00,4.1169796,142.41458855676223,4.4,151.0,120-150,150-180,4.722828695468599
1992-01-23 18:00:00,4.239241,142.3664963298305,5.5,134.0,120-150,120-150,4.848112310329108
1992-01-23 19:00:00,3.8755426,148.75881271102938,5.4,149.0,120-150,120-150,4.4754235445290815
