ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-06-15 23:00:00,8.231,30.0,10.14,30.0,0-30,0-30
1992-06-16 00:00:00,7.202,20.0,9.7,30.0,0-30,0-30
1992-06-16 01:00:00,6.173,30.0,8.95,25.0,0-30,0-30
1992-06-16 02:00:00,6.173,30.0,8.63,24.0,0-30,0-30
1992-06-16 03:00:00,6.688,10.0,8.0,24.0,0-30,0-30
1992-06-16 04:00:00,7.202,20.0,7.41,26.0,0-30,0-30
1992-06-16 05:00:00,5.144,30.0,7.93,22.0,0-30,0-30
1992-06-16 06:00:00,7.202,40.0,8.32,29.0,30-60,0-30
1992-06-16 07:00:00,6.173,30.0,8.79,32.0,0-30,30-60
1992-06-16 08:00:00,4.63,50.0,8.37,35.0,30-60,30-60
1992-06-16 09:00:00,4.63,40.0,9.42,25.0,30-60,0-30
1992-06-16 10:00:00,4.116,20.0,9.04,26.0,0-30,0-30
1992-06-16 11:00:00,4.63,10.0,8.54,31.0,0-30,30-60
1992-06-16 12:00:00,5.144,360.0,7.77,27.0,330-360,0-30
1992-06-16 13:00:00,5.659,10.0,7.48,26.0,0-30,0-30
1992-06-16 14:00:00,5.659,360.0,7.34,26.0,330-360,0-30
1992-06-16 15:00:00,3.087,360.0,7.65,22.0,330-360,0-30
1992-06-16 16:00:00,4.116,60.0,7.19,26.0,30-60,0-30
1992-06-16 17:00:00,5.659,60.0,6.97,25.0,30-60,0-30
1992-06-16 18:00:00,7.202,60.0,7.06,28.0,30-60,0-30
1992-06-16 19:00:00,6.688,60.0,6.94,34.0,30-60,30-60
1992-06-16 20:00:00,7.717,80.0,6.17,40.0,60-90,30-60
1992-06-16 21:00:00,6.173,90.0,5.06,63.0,60-90,60-90
1992-06-16 22:00:00,8.231,80.0,4.79,54.0,60-90,30-60
1992-06-16 23:00:00,5.144,90.0,4.74,64.0,60-90,60-90
1992-06-17 00:00:00,4.116,80.0,5.67,73.0,60-90,60-90
1992-06-17 01:00:00,5.144,80.0,6.06,74.0,60-90,60-90
1992-06-17 02:00:00,4.63,100.0,8.49,50.0,90-120,30-60
1992-06-17 03:00:00,5.144,80.0,8.76,42.0,60-90,30-60
1992-06-17 04:00:00,4.63,80.0,8.24,35.0,60-90,30-60
1992-06-17 05:00:00,5.659,70.0,7.27,34.0,60-90,30-60
1992-06-17 06:00:00,5.659,80.0,5.6,54.0,60-90,30-60
1992-06-17 07:00:00,4.116,50.0,6.07,38.0,30-60,30-60
1992-06-17 08:00:00,4.116,50.0,7.63,37.0,30-60,30-60
1992-06-17 09:00:00,4.116,30.0,8.06,23.0,0-30,0-30
1992-06-17 10:00:00,5.659,20.0,8.62,25.0,0-30,0-30
1992-06-17 11:00:00,6.173,10.0,8.42,33.0,0-30,30-60
1992-06-17 12:00:00,4.63,360.0,8.68,20.0,330-360,0-30
1992-06-17 13:00:00,6.173,350.0,10.4,21.0,330-360,0-30
1992-06-17 14:00:00,8.231,360.0,10.27,20.0,330-360,0-30
1992-06-17 15:00:00,8.231,360.0,10.89,16.0,330-360,0-30
1992-06-17 16:00:00,9.26,360.0,9.07,27.0,330-360,0-30
1992-06-17 17:00:00,10.289,360.0,7.39,35.0,330-360,30-60
