ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
2014-10-19 04:00:00,10.0,220.0,16.555,213.0,210-240,210-240
2014-10-19 05:00:00,14.0,220.0,15.901,212.3,210-240,210-240
2014-10-19 06:00:00,13.0,220.0,17.108,211.9,210-240,210-240
2014-10-19 07:00:00,12.0,220.0,15.017,212.3,210-240,210-240
2014-10-19 08:00:00,9.0,220.0,15.197,217.0,210-240,210-240
2014-10-19 09:00:00,9.0,220.0,16.494,216.6,210-240,210-240
2014-10-19 10:00:00,10.0,230.0,16.303,214.6,210-240,210-240
2014-10-19 11:00:00,11.0,230.0,18.083,216.8,210-240,210-240
2014-10-19 12:00:00,11.0,220.0,17.138,222.0,210-240,210-240
2014-10-19 13:00:00,12.0,220.0,17.098,223.1,210-240,210-240
2014-10-19 14:00:00,11.0,220.0,16.072,223.6,210-240,210-240
2014-10-19 15:00:00,11.0,230.0,16.404,227.6,210-240,210-240
2014-10-19 16:00:00,11.0,230.0,15.861,229.0,210-240,210-240
2014-10-19 17:00:00,11.0,230.0,16.293,233.7,210-240,210-240
2014-10-19 18:00:00,11.0,230.0,15.941,242.6,210-240,240-270
2014-10-19 19:00:00,11.0,240.0,17.047,241.6,210-240,240-270
2014-10-19 20:00:00,12.0,250.0,15.801,238.8,240-270,210-240
2014-10-19 21:00:00,12.0,240.0,12.583,252.6,210-240,240-270
2014-10-19 22:00:00,12.0,250.0,12.704,256.5,240-270,240-270
2014-10-19 23:00:00,12.0,260.0,14.383,259.9,240-270,240-270
2014-10-19 00:00:00,13.0,270.0,13.991,215.8,240-270,210-240
2014-10-20 01:00:00,12.0,270.0,14.343,267.3,240-270,240-270
2014-10-20 02:00:00,11.0,270.0,15.117,262.4,240-270,240-270
2014-10-20 03:00:00,11.0,270.0,14.484,261.5,240-270,240-270
2014-10-20 04:00:00,12.0,270.0,15.449,270.3,240-270,270-300
2014-10-20 05:00:00,11.0,270.0,15.399,272.6,240-270,270-300
2014-10-20 06:00:00,12.0,270.0,11.387,262.0,240-270,240-270
2014-10-20 07:00:00,10.0,270.0,11.588,249.5,240-270,240-270
2014-10-20 08:00:00,10.0,270.0,11.105,242.3,240-270,240-270
2014-10-20 09:00:00,9.0,260.0,10.492,249.4,240-270,240-270
2014-10-20 10:00:00,10.0,260.0,10.733,253.9,240-270,240-270
2014-10-20 11:00:00,9.0,270.0,12.875,256.5,240-270,240-270
2014-10-20 12:00:00,10.0,260.0,12.191,245.8,240-270,240-270
2014-10-20 13:00:00,8.0,260.0,12.221,242.9,240-270,240-270
2014-10-20 14:00:00,9.0,260.0,11.94,246.3,240-270,240-270
2014-10-20 15:00:00,9.0,260.0,13.026,242.0,240-270,240-270
2014-10-20 16:00:00,9.0,250.0,13.076,247.6,240-270,240-270
2014-10-20 17:00:00,8.0,250.0,12.674,245.1,240-270,240-270
2014-10-20 18:00:00,9.0,250.0,10.945,237.3,240-270,210-240
2014-10-20 19:00:00,9.0,250.0,11.035,245.9,240-270,240-270
2014-10-20 20:00:00,8.0,250.0,11.719,244.1,240-270,240-270
2014-10-20 21:00:00,8.0,250.0,11.417,231.6,240-270,210-240
2014-10-20 22:00:00,9.0,240.0,11.9,221.4,210-240,210-240
2014-10-20 23:00:00,8.0,240.0,12.372,225.4,210-240,210-240
2014-10-20 00:00:00,8.0,240.0,13.79,263.6,210-240,240-270
2014-10-21 01:00:00,8.0,230.0,12.654,215.3,210-240,210-240
2014-10-21 02:00:00,9.0,230.0,14.655,215.2,210-240,210-240
2014-10-21 03:00:00,10.0,230.0,16.022,215.0,210-240,210-240
2014-10-21 04:00:00,11.0,220.0,16.334,206.5,210-240,180-210
2014-10-21 05:00:00,14.0,220.0,18.013,202.3,210-240,180-210
2014-10-21 06:00:00,16.0,220.0,18.807,197.3,210-240,180-210
2014-10-21 07:00:00,16.0,200.0,18.817,200.3,180-210,180-210
2014-10-21 08:00:00,17.0,220.0,18.807,221.6,210-240,210-240
2014-10-21 09:00:00,15.0,230.0,20.586,273.0,210-240,270-300
2014-10-21 10:00:00,16.0,270.0,21.341,282.7,240-270,270-300
2014-10-21 11:00:00,17.0,280.0,21.391,287.8,270-300,270-300
2014-10-21 12:00:00,16.0,280.0,19.551,300.6,270-300,300-330
2014-10-21 14:00:00,17.0,300.0,21.934,296.8,270-300,270-300
2014-10-21 16:00:00,19.0,300.0,26.187,303.6,270-300,300-330
2014-10-21 00:00:00,20.0,320.0,12.171,218.4,300-330,210-240
2014-10-22 12:00:00,12.0,330.0,9.939,298.5,300-330,270-300
2014-10-22 13:00:00,11.0,320.0,8.753,289.7,300-330,270-300
2014-10-22 14:00:00,9.0,310.0,7.979,281.8,300-330,270-300
2014-10-22 15:00:00,8.0,300.0,8.582,271.0,270-300,270-300
2014-10-22 16:00:00,7.0,280.0,8.692,261.7,270-300,240-270
2014-10-22 17:00:00,7.0,270.0,9.788,255.4,240-270,240-270
2014-10-22 18:00:00,8.0,270.0,10.09,250.5,240-270,240-270
2014-10-22 19:00:00,7.0,270.0,11.598,255.3,240-270,240-270
2014-10-22 20:00:00,8.0,270.0,10.15,251.1,240-270,240-270
2014-10-22 21:00:00,8.0,270.0,10.422,246.4,240-270,240-270
2014-10-22 22:00:00,8.0,270.0,11.618,240.9,240-270,240-270
2014-10-22 23:00:00,8.0,260.0,10.834,240.5,240-270,240-270
2014-10-23 01:00:00,7.0,250.0,11.417,232.4,240-270,210-240
2014-10-23 02:00:00,7.0,250.0,12.352,232.0,240-270,210-240
2014-10-23 03:00:00,7.0,250.0,11.397,231.3,240-270,210-240
2014-10-23 04:00:00,7.0,250.0,12.091,224.0,240-270,210-240
2014-10-23 05:00:00,7.0,240.0,11.618,225.8,210-240,210-240
2014-10-23 06:00:00,8.0,230.0,12.543,231.6,210-240,210-240
2014-10-23 07:00:00,8.0,230.0,12.815,230.6,210-240,210-240
2014-10-23 08:00:00,7.0,240.0,11.89,236.3,210-240,210-240
2014-10-23 09:00:00,7.0,250.0,12.292,234.0,240-270,210-240
2014-10-23 10:00:00,7.0,230.0,11.97,235.3,210-240,210-240
2014-10-23 11:00:00,7.0,220.0,10.683,229.4,210-240,210-240
2014-10-23 12:00:00,8.0,220.0,11.658,224.2,210-240,210-240
2014-10-23 13:00:00,8.0,220.0,12.0,222.1,210-240,210-240
2014-10-23 14:00:00,8.0,220.0,13.066,222.6,210-240,210-240
2014-10-23 15:00:00,9.0,230.0,12.191,214.8,210-240,210-240
2014-10-23 16:00:00,9.0,230.0,13.106,216.8,210-240,210-240
