ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
2005-04-09 08:00:00,10.441,283.82,13.88,287.2,270-300,270-300
2005-04-09 09:00:00,10.142,274.88,14.8,288.8,270-300,270-300
2005-04-09 10:00:00,10.214,269.59,13.77,278.7,240-270,270-300
2005-04-09 11:00:00,10.456,267.48,13.11,275.8,240-270,270-300
2005-04-09 12:00:00,10.648,263.54,12.45,269.4,240-270,240-270
2005-04-09 13:00:00,10.679,262.76,12.98,256.7,240-270,240-270
2005-04-09 14:00:00,10.479,260.95,13.86,260.8,240-270,240-270
2005-04-09 15:00:00,10.572,260.71,12.97,255.4,240-270,240-270
2005-04-09 16:00:00,10.421,264.12,14.26,253.8,240-270,240-270
2005-04-09 17:00:00,10.328,267.89,15.72,244.6,240-270,240-270
2005-04-09 18:00:00,10.017,267.28,15.61,251.8,240-270,240-270
2005-04-09 19:00:00,10.24,271.51,12.64,252.7,270-300,240-270
2005-04-09 20:00:00,10.236,276.06,11.77,272.3,270-300,270-300
2005-04-09 21:00:00,10.38,278.09,12.27,280.3,270-300,270-300
2005-04-09 22:00:00,10.681,278.4,12.97,269.4,270-300,240-270
2005-04-09 23:00:00,10.908,278.71,11.27,259.0,270-300,240-270
2005-04-10 00:00:00,12.653,284.29,14.22,269.5,270-300,240-270
2005-04-10 01:00:00,11.713,288.15,13.76,268.5,270-300,240-270
2005-04-10 02:00:00,10.345,286.57,12.87,282.9,270-300,270-300
2005-04-10 03:00:00,9.6992,281.47,12.03,281.3,270-300,270-300
2005-04-10 04:00:00,9.7241,279.67,10.38,290.6,270-300,270-300
2005-04-10 05:00:00,9.6476,279.61,11.17,288.7,270-300,270-300
2005-04-10 06:00:00,8.6815,283.58,8.91,280.6,270-300,270-300
2005-04-10 07:00:00,8.4472,288.14,9.79,280.9,270-300,270-300
2005-04-10 08:00:00,7.6533,287.03,8.53,276.7,270-300,270-300
2005-04-10 09:00:00,7.1884,282.63,5.699,268.6,270-300,240-270
2005-04-10 10:00:00,7.2838,279.02,9.8,273.1,270-300,270-300
2005-04-10 11:00:00,7.4004,275.85,10.98,269.1,270-300,240-270
2005-04-10 12:00:00,5.7975,264.15,12.41,266.8,240-270,240-270
2005-04-10 13:00:00,6.278,265.95,9.64,257.3,240-270,240-270
2005-04-10 14:00:00,5.6701,260.84,9.03,269.6,240-270,240-270
2005-04-10 15:00:00,5.7106,250.19,8.62,254.8,240-270,240-270
2005-04-10 16:00:00,6.543,245.84,9.87,256.7,240-270,240-270
2005-04-10 17:00:00,7.1149,244.57,10.46,250.5,240-270,240-270
2005-04-10 18:00:00,6.791,252.6,10.97,249.9,240-270,240-270
2005-04-10 19:00:00,6.7955,253.64,10.67,243.3,240-270,240-270
2005-04-10 20:00:00,6.6845,251.45,10.64,239.2,240-270,210-240
2005-04-10 21:00:00,6.7088,249.85,11.26,245.6,240-270,240-270
2005-04-10 22:00:00,6.7604,250.2,11.52,253.9,240-270,240-270
2005-04-10 23:00:00,6.7999,250.87,10.02,260.2,240-270,240-270
2005-04-11 00:00:00,6.1239,256.11,8.57,270.4,240-270,270-300
2005-04-11 01:00:00,6.7653,259.55,7.94,269.0,240-270,240-270
2005-04-11 02:00:00,6.6943,263.69,8.67,269.1,240-270,240-270
2005-04-11 03:00:00,6.3965,265.24,8.61,282.2,240-270,270-300
2005-04-11 04:00:00,6.124,259.54,9.0,273.2,240-270,270-300
2005-04-11 05:00:00,5.9988,252.5,10.46,266.0,240-270,240-270
2005-04-11 06:00:00,6.0413,239.13,7.74,245.3,210-240,240-270
2005-04-11 07:00:00,6.9489,232.3,8.05,228.1,210-240,210-240
2005-04-11 08:00:00,7.8543,227.94,8.69,227.8,210-240,210-240
2005-04-11 09:00:00,8.5907,226.76,10.68,220.3,210-240,210-240
2005-04-11 10:00:00,8.6938,223.34,11.26,225.1,210-240,210-240
2005-04-11 11:00:00,8.8415,218.48,12.7,225.0,210-240,210-240
2005-04-11 12:00:00,9.3725,216.04,11.43,226.5,210-240,210-240
2005-04-11 13:00:00,9.4967,208.1,10.94,227.3,180-210,210-240
2005-04-11 14:00:00,10.156,206.76,10.55,225.7,180-210,210-240
2005-04-11 15:00:00,10.858,210.66,13.13,235.6,210-240,210-240
2005-04-11 16:00:00,10.733,214.36,12.6,234.5,210-240,210-240
2005-04-11 17:00:00,10.346,218.53,11.69,229.1,210-240,210-240
2005-04-11 18:00:00,8.359,233.27,12.88,222.4,210-240,210-240
2005-04-11 19:00:00,8.7613,227.8,13.35,222.8,210-240,210-240
2005-04-11 20:00:00,9.2832,222.91,13.0,225.7,210-240,210-240
2005-04-11 21:00:00,10.158,219.46,12.87,221.2,210-240,210-240
2005-04-11 22:00:00,10.729,219.11,13.99,218.6,210-240,210-240
2005-04-11 23:00:00,11.126,219.21,14.82,219.6,210-240,210-240
2005-04-12 00:00:00,10.517,226.02,13.57,222.9,210-240,210-240
2005-04-12 01:00:00,10.949,226.15,13.8,224.0,210-240,210-240
2005-04-12 02:00:00,10.501,230.85,14.19,226.5,210-240,210-240
2005-04-12 03:00:00,9.1886,243.24,13.0,230.2,240-270,210-240
2005-04-12 04:00:00,7.3773,266.93,13.51,244.2,240-270,240-270
2005-04-12 05:00:00,6.7986,294.24,8.97,263.7,270-300,240-270
2005-04-12 06:00:00,7.6749,305.42,8.3,282.7,300-330,270-300
2005-04-12 07:00:00,6.7863,307.15,8.07,281.6,300-330,270-300
2005-04-12 08:00:00,5.7171,299.94,8.39,285.6,270-300,270-300
2005-04-12 09:00:00,4.9366,286.43,9.0,284.9,270-300,270-300
2005-04-12 10:00:00,4.7284,272.89,7.52,275.1,270-300,270-300
2005-04-12 11:00:00,4.6605,260.0,7.83,267.2,240-270,240-270
2005-04-12 12:00:00,5.1468,258.32,7.86,267.1,240-270,240-270
2005-04-12 13:00:00,5.01,254.81,7.04,260.1,240-270,240-270
2005-04-12 14:00:00,5.1845,251.87,8.61,263.4,240-270,240-270
2005-04-12 15:00:00,5.6821,251.28,7.11,260.7,240-270,240-270
2005-04-12 16:00:00,5.7617,249.22,6.976,256.4,240-270,240-270
2005-04-12 17:00:00,5.9578,248.44,7.52,250.5,240-270,240-270
2005-04-12 18:00:00,4.3,248.68,6.987,259.7,240-270,240-270
2005-04-12 19:00:00,4.9186,247.16,8.29,257.6,240-270,240-270
2005-04-12 20:00:00,4.949,254.49,7.06,248.8,240-270,240-270
2005-04-12 21:00:00,4.7178,264.9,6.921,239.6,240-270,210-240
2005-04-12 22:00:00,4.3307,274.08,7.15,246.6,270-300,240-270
2005-04-12 23:00:00,4.1836,281.47,6.436,259.8,270-300,240-270
2005-04-13 00:00:00,4.7153,281.63,6.822,324.4,270-300,300-330
2005-04-13 01:00:00,3.9259,271.03,6.029,260.9,270-300,240-270
2005-04-13 02:00:00,3.7206,263.0,0.438,160.1,240-270,150-180
2005-04-13 03:00:00,3.4401,252.53,3.804,196.4,240-270,180-210
2005-04-13 04:00:00,3.8649,243.99,6.788,204.6,240-270,180-210
2005-04-13 05:00:00,4.5375,239.31,5.933,204.8,210-240,180-210
2005-04-13 06:00:00,4.5056,240.7,5.721,195.7,240-270,180-210
2005-04-13 07:00:00,4.8219,233.63,5.971,191.6,210-240,180-210
2005-04-13 08:00:00,5.5269,229.13,5.549,195.3,210-240,180-210
2005-04-13 09:00:00,6.0219,223.76,4.854,178.8,210-240,150-180
