ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
2006-10-27 07:00:00,8.85,282.0,10.66,280.6,270-300,270-300
2006-10-27 08:00:00,9.11,289.0,8.68,276.8,270-300,270-300
2006-10-27 09:00:00,7.71,295.0,7.8,271.5,270-300,270-300
2006-10-27 10:00:00,7.04,278.0,7.07,279.6,270-300,270-300
2006-10-27 11:00:00,6.94,277.0,6.638,269.7,270-300,240-270
2006-10-27 12:00:00,5.62,278.0,7.07,267.8,270-300,240-270
2006-10-27 13:00:00,6.72,270.0,7.7,260.7,240-270,240-270
2006-10-27 14:00:00,7.74,279.0,8.91,271.6,270-300,270-300
2006-10-27 15:00:00,7.64,285.0,9.17,276.7,270-300,270-300
2006-10-27 16:00:00,5.53,284.0,8.13,283.5,270-300,270-300
2006-10-27 17:00:00,6.79,289.0,5.955,263.6,270-300,240-270
2006-10-27 18:00:00,5.23,282.0,7.02,258.6,270-300,240-270
2006-10-27 19:00:00,4.22,277.0,5.4,260.7,270-300,240-270
2006-10-27 20:00:00,3.49,231.0,6.161,274.9,210-240,270-300
2006-10-27 21:00:00,5.91,275.0,4.309,249.7,270-300,240-270
2006-10-27 22:00:00,5.82,279.0,6.705,263.4,270-300,240-270
2006-10-27 23:00:00,6.13,281.0,6.285,276.6,270-300,270-300
2006-10-28 00:00:00,4.86,287.0,5.383,262.1,270-300,240-270
2006-10-28 01:00:00,3.18,249.0,5.312,263.1,240-270,240-270
2006-10-28 02:00:00,4.88,246.0,7.32,255.4,240-270,240-270
2006-10-28 03:00:00,7.06,256.0,8.41,250.6,240-270,240-270
2006-10-28 04:00:00,8.55,254.0,8.94,254.8,240-270,240-270
2006-10-28 05:00:00,7.95,260.0,8.05,250.4,240-270,240-270
2006-10-28 06:00:00,7.78,248.0,8.61,247.3,240-270,240-270
2006-10-28 07:00:00,7.79,242.0,9.56,237.4,240-270,210-240
2006-10-28 08:00:00,8.57,235.0,10.52,234.2,210-240,210-240
2006-10-28 09:00:00,8.68,241.0,10.63,231.4,240-270,210-240
2006-10-28 10:00:00,9.04,227.0,10.67,232.3,210-240,210-240
2006-10-28 11:00:00,9.45,228.0,13.04,226.4,210-240,210-240
2006-10-28 12:00:00,10.94,230.0,13.65,230.1,210-240,210-240
2006-10-28 13:00:00,10.77,246.0,11.25,238.6,240-270,210-240
2006-10-28 14:00:00,10.93,267.0,12.03,243.3,240-270,240-270
2006-10-28 15:00:00,10.99,264.0,12.54,249.3,240-270,240-270
2006-10-28 16:00:00,10.99,262.0,12.67,244.0,240-270,240-270
2006-10-28 17:00:00,11.93,259.0,11.51,255.1,240-270,240-270
2006-10-28 18:00:00,9.59,262.0,12.59,251.2,240-270,240-270
2006-10-28 19:00:00,9.99,261.0,12.45,257.6,240-270,240-270
