ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-05-20 00:00:00,2.058,360.0,5.33,12.0,330-360,0-30
1992-05-20 01:00:00,1.029,350.0,4.79,29.0,330-360,0-30
1992-05-20 02:00:00,1.029,20.0,5.25,30.0,0-30,0-30
1992-05-20 03:00:00,1.029,300.0,4.78,3.0,270-300,0-30
1992-05-20 04:00:00,1.029,310.0,4.99,3.0,300-330,0-30
1992-05-20 05:00:00,0.0,0.0,4.64,2.0,0-30,0-30
1992-05-20 06:00:00,1.029,290.0,5.6,7.0,270-300,0-30
1992-05-20 07:00:00,1.029,300.0,5.95,7.0,270-300,0-30
1992-05-20 08:00:00,2.058,300.0,6.17,12.0,270-300,0-30
1992-05-20 09:00:00,1.029,330.0,6.6,9.0,300-330,0-30
1992-05-20 10:00:00,2.058,300.0,6.55,356.0,270-300,330-360
1992-05-20 11:00:00,3.601,300.0,6.44,10.0,270-300,0-30
1992-05-20 12:00:00,2.572,320.0,6.66,356.0,300-330,330-360
1992-05-20 13:00:00,5.144,310.0,6.51,359.0,300-330,330-360
1992-05-20 14:00:00,4.116,330.0,6.33,3.0,300-330,0-30
1992-05-20 15:00:00,3.601,320.0,7.08,14.0,300-330,0-30
1992-05-20 16:00:00,1.029,340.0,7.9,6.0,330-360,0-30
1992-05-20 17:00:00,5.144,300.0,9.45,10.0,270-300,0-30
1992-05-20 18:00:00,5.659,330.0,9.96,14.0,300-330,0-30
1992-05-20 19:00:00,3.087,330.0,9.17,15.0,300-330,0-30
1992-05-20 20:00:00,2.058,320.0,9.23,15.0,300-330,0-30
1992-05-20 21:00:00,3.087,330.0,9.36,18.0,300-330,0-30
1992-05-20 22:00:00,3.601,350.0,9.71,27.0,330-360,0-30
1992-05-20 23:00:00,4.116,350.0,9.71,15.0,330-360,0-30
1992-05-21 00:00:00,4.63,360.0,9.63,16.0,330-360,0-30
1992-05-21 01:00:00,4.116,360.0,9.37,16.0,330-360,0-30
1992-05-21 02:00:00,4.63,360.0,9.17,17.0,330-360,0-30
1992-05-21 03:00:00,4.116,10.0,9.13,19.0,0-30,0-30
1992-05-21 04:00:00,5.144,10.0,9.53,27.0,0-30,0-30
1992-05-21 05:00:00,6.688,360.0,9.22,19.0,330-360,0-30
1992-05-21 06:00:00,4.116,10.0,9.97,26.0,0-30,0-30
1992-05-21 07:00:00,4.63,360.0,10.1,25.0,330-360,0-30
1992-05-21 08:00:00,4.63,10.0,9.13,18.0,0-30,0-30
1992-05-21 09:00:00,4.63,10.0,8.11,16.0,0-30,0-30
1992-05-21 10:00:00,4.63,350.0,7.6,12.0,330-360,0-30
1992-05-21 11:00:00,4.63,350.0,6.83,7.0,330-360,0-30
1992-05-21 12:00:00,4.63,350.0,7.08,0.0,330-360,0-30
1992-05-21 13:00:00,4.63,350.0,7.56,0.0,330-360,0-30
1992-05-21 14:00:00,5.659,340.0,6.93,1.0,330-360,0-30
1992-05-21 15:00:00,3.601,350.0,6.9,2.0,330-360,0-30
1992-05-21 16:00:00,4.116,360.0,6.73,4.0,330-360,0-30
1992-05-21 17:00:00,2.572,350.0,6.38,6.0,330-360,0-30
1992-05-21 18:00:00,2.058,350.0,5.54,11.0,330-360,0-30
1992-05-21 19:00:00,2.058,350.0,4.84,29.0,330-360,0-30
1992-05-21 20:00:00,1.029,340.0,5.41,38.0,330-360,30-60
1992-05-21 21:00:00,1.029,20.0,4.33,37.0,0-30,30-60
1992-05-21 22:00:00,0.0,0.0,3.24,41.0,0-30,30-60
1992-05-21 23:00:00,0.0,0.0,3.52,53.0,0-30,30-60
1992-05-22 00:00:00,0.0,0.0,3.13,63.0,0-30,60-90
1992-05-22 01:00:00,0.0,0.0,2.64,93.0,0-30,90-120
1992-05-22 02:00:00,0.0,0.0,3.24,109.0,0-30,90-120
1992-05-22 03:00:00,0.0,0.0,3.66,119.0,0-30,90-120
1992-05-22 04:00:00,0.0,0.0,4.38,118.0,0-30,90-120
1992-05-22 05:00:00,0.0,0.0,4.6,127.0,0-30,120-150
1992-05-22 06:00:00,3.601,140.0,4.45,132.0,120-150,120-150
1992-05-22 07:00:00,1.543,110.0,4.66,131.0,90-120,120-150
1992-05-22 08:00:00,1.029,40.0,4.94,143.0,30-60,120-150
1992-05-22 09:00:00,1.543,110.0,3.9,152.0,90-120,150-180
1992-05-22 10:00:00,2.572,50.0,2.86,152.0,30-60,150-180
1992-05-22 11:00:00,3.087,50.0,2.35,153.0,30-60,150-180
1992-05-22 12:00:00,2.572,50.0,2.55,30.0,30-60,0-30
1992-05-22 13:00:00,3.601,70.0,3.29,0.0,60-90,0-30
1992-05-22 14:00:00,3.087,40.0,3.8,58.0,30-60,30-60
1992-05-22 15:00:00,2.572,80.0,3.22,146.0,60-90,120-150
1992-05-22 16:00:00,2.058,350.0,2.68,165.0,330-360,150-180
1992-05-22 17:00:00,2.058,30.0,1.75,337.0,0-30,330-360
