ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1991-07-13 09:00:00,5.659,250.0,7.3,221.03,240-270,210-240
1991-07-13 10:00:00,5.659,260.0,6.59,213.99,240-270,210-240
1991-07-13 11:00:00,5.659,260.0,5.9,221.03,240-270,210-240
1991-07-13 12:00:00,5.144,260.0,8.39,216.81,240-270,210-240
1991-07-13 13:00:00,5.659,250.0,7.77,219.62,240-270,210-240
1991-07-13 14:00:00,5.659,260.0,6.9,216.81,240-270,210-240
1991-07-13 15:00:00,7.717,260.0,9.07,219.62,240-270,210-240
1991-07-13 16:00:00,7.717,250.0,8.35,229.48,240-270,210-240
1991-07-13 17:00:00,8.231,260.0,8.86,239.33,240-270,210-240
1991-07-13 18:00:00,9.774,260.0,6.95,236.52,240-270,210-240
1991-07-13 19:00:00,6.173,270.0,5.25,236.52,240-270,210-240
1991-07-13 20:00:00,7.202,260.0,7.95,252.0,240-270,240-270
1991-07-13 21:00:00,6.173,260.0,6.31,236.52,240-270,210-240
1991-07-13 22:00:00,6.173,260.0,8.79,250.6,240-270,240-270
1991-07-13 23:00:00,6.688,260.0,5.04,284.38,240-270,270-300
1991-07-14 00:00:00,5.144,270.0,5.87,282.98,240-270,270-300
1991-07-14 01:00:00,4.63,260.0,4.96,281.57,240-270,270-300
1991-07-14 02:00:00,4.116,280.0,4.59,292.83,270-300,270-300
1991-07-14 03:00:00,3.601,290.0,5.02,295.65,270-300,270-300
1991-07-14 04:00:00,2.572,300.0,5.4,302.69,270-300,300-330
1991-07-14 05:00:00,3.087,300.0,2.4,305.5,270-300,300-330
1991-07-14 06:00:00,2.058,280.0,1.52,316.76,270-300,300-330
1991-07-14 07:00:00,3.601,270.0,3.38,319.58,240-270,300-330
1991-07-14 08:00:00,3.087,260.0,4.16,322.4,240-270,300-330
1991-07-14 09:00:00,5.659,240.0,4.99,297.05,210-240,270-300
1991-07-14 10:00:00,6.173,250.0,4.23,249.19,240-270,240-270
1991-07-14 11:00:00,6.173,250.0,6.47,249.19,240-270,240-270
1991-07-14 12:00:00,6.173,260.0,5.91,226.66,240-270,210-240
1991-07-14 13:00:00,7.202,250.0,5.14,209.77,240-270,180-210
1991-07-14 14:00:00,6.688,250.0,8.31,222.44,240-270,210-240
1991-07-14 15:00:00,6.173,270.0,7.76,223.85,240-270,210-240
1991-07-14 16:00:00,6.173,260.0,6.01,221.03,240-270,210-240
1991-07-14 17:00:00,5.659,280.0,8.14,218.22,270-300,210-240
1991-07-14 18:00:00,5.659,270.0,7.89,213.99,240-270,210-240
1991-07-14 19:00:00,5.659,270.0,8.12,218.22,240-270,210-240
1991-07-14 20:00:00,4.63,260.0,7.67,208.36,240-270,180-210
1991-07-14 21:00:00,2.572,250.0,5.33,221.03,240-270,210-240
1991-07-14 22:00:00,4.116,220.0,4.27,188.65,210-240,180-210
1991-07-14 23:00:00,6.688,230.0,5.8,188.65,210-240,180-210
1991-07-15 00:00:00,5.144,220.0,9.06,204.14,210-240,180-210
1991-07-15 01:00:00,7.202,240.0,8.6,225.25,210-240,210-240
