ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
2006-09-05 00:00:00,6.0173,197.12,6.9,131.9,180-210,120-150
2006-09-05 01:00:00,7.6886,206.46,4.66,156.3,180-210,150-180
2006-09-05 02:00:00,9.5364,212.97,3.43,202.6,210-240,180-210
2006-09-05 03:00:00,10.913,215.42,10.16,244.7,210-240,240-270
2006-09-05 04:00:00,11.855,215.07,12.57,245.3,210-240,240-270
2006-09-05 05:00:00,12.184,212.12,13.2,260.8,210-240,240-270
2006-09-05 06:00:00,11.53,210.2,14.57,244.0,210-240,240-270
2006-09-05 07:00:00,11.187,205.21,11.61,249.4,180-210,240-270
2006-09-05 08:00:00,11.093,202.03,8.04,215.9,180-210,210-240
2006-09-05 09:00:00,11.248,201.08,6.81,218.3,180-210,210-240
2006-09-05 10:00:00,11.292,201.9,10.7,233.9,180-210,210-240
2006-09-05 11:00:00,11.281,201.63,13.77,236.0,180-210,210-240
2006-09-05 12:00:00,10.634,205.05,11.38,230.2,180-210,210-240
2006-09-05 13:00:00,10.99,204.66,14.29,238.1,180-210,210-240
2006-09-05 14:00:00,11.148,201.71,12.07,240.9,180-210,240-270
2006-09-05 15:00:00,11.479,199.99,14.2,238.0,180-210,210-240
2006-09-05 16:00:00,11.587,200.47,14.7,244.2,180-210,240-270
2006-09-05 17:00:00,11.752,200.04,9.13,223.1,180-210,210-240
2006-09-05 18:00:00,11.943,199.37,7.3,234.0,180-210,210-240
2006-09-05 19:00:00,12.012,199.2,10.82,237.9,180-210,210-240
2006-09-05 20:00:00,12.321,200.05,11.51,238.7,180-210,210-240
2006-09-05 21:00:00,12.68,201.58,11.53,241.2,180-210,240-270
2006-09-05 22:00:00,12.697,203.1,6.16,203.4,180-210,180-210
2006-09-05 23:00:00,12.7,204.56,9.2,216.8,180-210,210-240
2006-09-06 00:00:00,12.301,207.66,8.33,220.3,180-210,210-240
2006-09-06 01:00:00,12.45,205.25,8.05,214.1,180-210,210-240
2006-09-06 02:00:00,12.603,206.47,11.31,214.0,180-210,210-240
2006-09-06 03:00:00,12.602,208.39,10.2,234.4,180-210,210-240
