ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-07-01 17:00:00,2.057776,70.0,3.91,63.35,60-90,60-90
1992-07-01 18:00:00,3.601108,80.0,4.37,40.83,60-90,30-60
1992-07-01 19:00:00,3.086664,70.0,3.09,26.75,60-90,0-30
1992-07-01 20:00:00,3.601108,70.0,4.65,83.06,60-90,60-90
1992-07-01 21:00:00,2.57222,80.0,4.73,88.69,60-90,60-90
1992-07-01 22:00:00,2.057776,70.0,3.05,87.29,60-90,60-90
1992-07-01 23:00:00,2.057776,90.0,5.56,98.55,60-90,90-120
1992-07-02 00:00:00,3.601108,100.0,5.78,109.81,90-120,90-120
1992-07-02 01:00:00,3.086664,90.0,7.21,112.63,60-90,90-120
1992-07-02 02:00:00,2.057776,80.0,6.23,119.67,60-90,90-120
1992-07-02 03:00:00,1.543332,100.0,7.06,111.22,90-120,90-120
1992-07-02 04:00:00,2.057776,80.0,6.46,116.85,60-90,90-120
1992-07-02 05:00:00,3.601108,100.0,6.45,112.63,90-120,90-120
1992-07-02 06:00:00,4.115552,100.0,5.34,126.71,90-120,120-150
1992-07-02 07:00:00,3.601108,110.0,5.31,125.3,90-120,120-150
1992-07-02 08:00:00,3.601108,110.0,4.7,133.75,90-120,120-150
1992-07-02 09:00:00,3.601108,120.0,5.23,137.97,90-120,120-150
1992-07-02 10:00:00,5.14444,120.0,6.74,133.75,90-120,120-150
1992-07-02 11:00:00,4.629996,130.0,6.74,142.19,120-150,120-150
1992-07-02 12:00:00,5.14444,140.0,7.32,142.19,120-150,120-150
1992-07-02 13:00:00,5.14444,140.0,6.77,167.53,120-150,150-180
1992-07-02 14:00:00,5.14444,150.0,5.59,161.9,120-150,150-180
1992-07-02 15:00:00,4.629996,140.0,5.36,145.01,120-150,120-150
1992-07-02 16:00:00,4.629996,140.0,6.33,153.45,120-150,150-180
1992-07-02 17:00:00,4.629996,150.0,5.67,154.86,120-150,150-180
1992-07-02 18:00:00,3.086664,160.0,3.89,164.72,150-180,150-180
1992-07-02 19:00:00,2.057776,200.0,4.48,168.94,180-210,150-180
1992-07-02 20:00:00,4.115552,190.0,5.69,174.57,180-210,150-180
1992-07-02 21:00:00,4.115552,170.0,6.4,159.09,150-180,150-180
1992-07-02 22:00:00,6.687772,160.0,6.7,167.53,150-180,150-180
1992-07-02 23:00:00,8.231104,170.0,7.36,164.72,150-180,150-180
1992-07-03 00:00:00,5.6588840000000005,150.0,7.24,160.49,120-150,150-180
1992-07-03 01:00:00,5.14444,140.0,8.39,146.42,120-150,120-150
1992-07-03 02:00:00,5.6588840000000005,150.0,7.86,147.82,120-150,120-150
1992-07-03 03:00:00,5.6588840000000005,150.0,8.21,147.82,120-150,120-150
1992-07-03 04:00:00,5.6588840000000005,150.0,7.91,149.23,120-150,120-150
1992-07-03 05:00:00,5.6588840000000005,160.0,7.0,154.86,150-180,150-180
1992-07-03 06:00:00,6.173328,170.0,7.06,156.27,150-180,150-180
1992-07-03 07:00:00,5.6588840000000005,150.0,6.2,157.68,120-150,150-180
1992-07-03 08:00:00,6.687772,160.0,6.85,153.45,150-180,150-180
1992-07-03 09:00:00,5.6588840000000005,160.0,5.82,156.27,150-180,150-180
1992-07-03 10:00:00,5.14444,150.0,6.45,161.9,120-150,150-180
1992-07-03 11:00:00,4.629996,180.0,5.4,160.49,150-180,150-180
1992-07-03 12:00:00,5.14444,180.0,6.2,177.39,150-180,150-180
1992-07-03 13:00:00,4.629996,180.0,6.46,184.43,150-180,180-210
1992-07-03 14:00:00,5.14444,180.0,6.58,178.8,150-180,150-180
1992-07-03 15:00:00,4.629996,180.0,6.39,183.02,150-180,180-210
1992-07-03 16:00:00,5.14444,200.0,5.53,187.24,180-210,180-210
1992-07-03 17:00:00,3.601108,210.0,4.93,183.02,180-210,180-210
