ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-05-20 00:00:00,2.5211213,356.88328811235465,5.33,12.0,330-360,0-30
1992-05-20 01:00:00,2.7534719,1.987252223034773,4.79,29.0,0-30,0-30
1992-05-20 02:00:00,3.0839963,7.8370860601617665,5.25,30.0,0-30,0-30
1992-05-20 03:00:00,3.464738,10.228710118480253,4.78,3.0,0-30,0-30
1992-05-20 04:00:00,3.7537124,11.425680471060788,4.99,3.0,0-30,0-30
1992-05-20 05:00:00,4.0976996,10.761535464587864,4.64,2.0,0-30,0-30
1992-05-20 06:00:00,4.3787246,9.845184411332385,5.6,7.0,0-30,0-30
1992-05-20 07:00:00,4.537928,9.69281040643898,5.95,7.0,0-30,0-30
1992-05-20 08:00:00,4.785835,9.258095100599718,6.17,12.0,0-30,0-30
1992-05-20 09:00:00,5.2526903,5.764743525054342,6.6,9.0,0-30,0-30
1992-05-20 10:00:00,5.8498826,0.5527308452503803,6.55,356.0,0-30,330-360
1992-05-20 11:00:00,6.351034,2.48941504701628,6.44,10.0,0-30,0-30
1992-05-20 12:00:00,6.3359027,1.764908595239035,6.66,356.0,0-30,330-360
1992-05-20 13:00:00,6.5442753,357.7986740102384,6.51,359.0,330-360,330-360
1992-05-20 14:00:00,6.6792116,356.96881373937265,6.33,3.0,330-360,0-30
1992-05-20 15:00:00,6.3418064,359.2758126493825,7.08,14.0,330-360,0-30
1992-05-20 16:00:00,6.261153,358.88513444226646,7.9,6.0,330-360,0-30
1992-05-20 17:00:00,6.7470217,357.9537792404799,9.45,10.0,330-360,0-30
1992-05-20 18:00:00,7.3150263,0.6030003056347937,9.96,14.0,0-30,0-30
1992-05-20 19:00:00,7.6568847,4.756834125983119,9.17,15.0,0-30,0-30
1992-05-20 20:00:00,7.888262,7.628282081414426,9.23,15.0,0-30,0-30
1992-05-20 21:00:00,7.9546127,8.541794734518504,9.36,18.0,0-30,0-30
1992-05-20 22:00:00,7.581188,11.63840129917466,9.71,27.0,0-30,0-30
1992-05-20 23:00:00,7.156526,12.916473947738211,9.71,15.0,0-30,0-30
1992-05-21 00:00:00,6.855576,10.818769601516095,9.63,16.0,0-30,0-30
1992-05-21 01:00:00,7.4416294,7.657445883259612,9.37,16.0,0-30,0-30
1992-05-21 02:00:00,7.6959157,8.436375717032206,9.17,17.0,0-30,0-30
1992-05-21 03:00:00,7.2421308,10.310363725760936,9.13,19.0,0-30,0-30
1992-05-21 04:00:00,6.8707995,10.297966980970273,9.53,27.0,0-30,0-30
1992-05-21 05:00:00,7.0730047,10.171189033422053,9.22,19.0,0-30,0-30
1992-05-21 06:00:00,7.135108,10.836002922793512,9.97,26.0,0-30,0-30
1992-05-21 07:00:00,7.2664433,11.170206771871392,10.1,25.0,0-30,0-30
1992-05-21 08:00:00,7.16338,11.52873991383754,9.13,18.0,0-30,0-30
1992-05-21 09:00:00,6.865683,10.866649182643188,8.11,16.0,0-30,0-30
1992-05-21 10:00:00,6.5731964,9.488638904847107,7.6,12.0,0-30,0-30
1992-05-21 11:00:00,6.3603954,6.356611955602716,6.83,7.0,0-30,0-30
1992-05-21 12:00:00,6.314807,4.940047526778699,7.08,0.0,0-30,0-30
1992-05-21 13:00:00,6.183126,4.809192543988502,7.56,0.0,0-30,0-30
1992-05-21 14:00:00,6.289711,3.6558545373914058,6.93,1.0,0-30,0-30
1992-05-21 15:00:00,6.163354,1.5202476346522644,6.9,2.0,0-30,0-30
1992-05-21 16:00:00,5.9804096,1.0276564256151914,6.73,4.0,0-30,0-30
1992-05-21 17:00:00,5.7079663,4.08511344469153,6.38,6.0,0-30,0-30
1992-05-21 18:00:00,5.416677,6.539797602640533,5.54,11.0,0-30,0-30
1992-05-21 19:00:00,5.0615067,10.388280982760476,4.84,29.0,0-30,0-30
1992-05-21 20:00:00,4.5456166,13.669080734699833,5.41,38.0,0-30,30-60
1992-05-21 21:00:00,4.1873903,16.772876975570142,4.33,37.0,0-30,30-60
1992-05-21 22:00:00,3.1770627,16.371747393060616,3.24,41.0,0-30,30-60
1992-05-21 23:00:00,2.980336,14.743994905857818,3.52,53.0,0-30,30-60
1992-05-22 00:00:00,2.9176912,15.661569987378982,3.13,63.0,0-30,60-90
1992-05-22 01:00:00,2.8302462,22.580759267836527,2.64,93.0,0-30,90-120
1992-05-22 02:00:00,2.5605881,30.610671859231275,3.24,109.0,30-60,90-120
1992-05-22 03:00:00,2.3325467,39.334088692809246,3.66,119.0,30-60,90-120
1992-05-22 04:00:00,2.2361057,48.49415716114808,4.38,118.0,30-60,90-120
1992-05-22 05:00:00,2.3404548,62.11797550157756,4.6,127.0,60-90,120-150
1992-05-22 06:00:00,2.5089393,80.84609914473998,4.45,132.0,60-90,120-150
1992-05-22 07:00:00,2.4392388,96.52563087399788,4.66,131.0,90-120,120-150
1992-05-22 08:00:00,2.444527,105.79341969772788,4.94,143.0,90-120,120-150
1992-05-22 09:00:00,2.4949026,109.95263709555722,3.9,152.0,90-120,150-180
1992-05-22 10:00:00,1.9679298,101.12463197380808,2.86,152.0,90-120,150-180
1992-05-22 11:00:00,1.896211,86.64027242629177,2.35,153.0,60-90,150-180
1992-05-22 12:00:00,1.9066726,74.6240458847525,2.55,30.0,60-90,0-30
1992-05-22 13:00:00,1.9685868,72.83655999740273,3.29,0.0,60-90,0-30
1992-05-22 14:00:00,1.9886284,71.51108452774461,3.8,58.0,60-90,30-60
1992-05-22 15:00:00,1.9094176,68.12491164198734,3.22,146.0,60-90,120-150
1992-05-22 16:00:00,2.036197,54.54702702154525,2.68,165.0,30-60,150-180
1992-05-22 17:00:00,2.2552538,46.44912347458822,1.75,337.0,30-60,330-360
1992-05-22 18:00:00,2.408697,42.36601038392436,2.64,104.0,30-60,90-120
1992-05-22 19:00:00,2.3871682,47.01441942551307,3.51,127.0,30-60,120-150
1992-05-22 20:00:00,2.262517,54.92480822085935,4.52,117.0,30-60,90-120
1992-05-22 21:00:00,2.1503322,59.08578472915589,4.44,116.0,30-60,90-120
1992-05-22 22:00:00,2.0345812,72.48230572925412,3.47,112.0,60-90,90-120
1992-05-22 23:00:00,2.0877502,69.1274884413708,2.88,89.0,60-90,60-90
1992-05-23 00:00:00,2.2854173,62.41821585234108,4.56,68.0,60-90,60-90
1992-05-23 01:00:00,2.9040604,59.82536087668524,5.97,83.0,30-60,60-90
1992-05-23 02:00:00,3.9503174,65.42240243070364,7.53,93.0,60-90,90-120
1992-05-23 03:00:00,4.7673855,73.10207505101201,7.86,89.0,60-90,60-90
1992-05-23 04:00:00,5.159572,75.93969675808793,7.94,77.0,60-90,60-90
1992-05-23 05:00:00,5.7676153,79.43820232012155,8.18,98.0,60-90,90-120
1992-05-23 06:00:00,6.320221,83.13520481391696,8.58,98.0,60-90,90-120
1992-05-23 07:00:00,6.55951,85.47577547727846,8.31,108.0,60-90,90-120
1992-05-23 08:00:00,6.72642,90.30893657130524,8.65,119.0,90-120,90-120
1992-05-23 09:00:00,6.6909156,94.0860667927996,8.39,123.0,90-120,120-150
1992-05-23 10:00:00,6.8318806,99.91343355979264,8.79,125.0,90-120,120-150
1992-05-23 11:00:00,6.795004,101.69468468460342,7.25,123.0,90-120,120-150
1992-05-23 12:00:00,6.6121335,103.38682121565402,7.86,125.0,90-120,120-150
1992-05-23 13:00:00,6.4264436,106.34018062849866,8.1,137.0,90-120,120-150
1992-05-23 14:00:00,5.809232,105.33150071611551,6.68,131.0,90-120,120-150
1992-05-23 15:00:00,4.9392247,97.27693956221424,6.58,121.0,90-120,120-150
1992-05-23 16:00:00,4.494721,83.03287706893224,6.34,116.0,60-90,90-120
1992-05-23 17:00:00,5.3206425,77.50736086957482,6.16,88.0,60-90,60-90
1992-05-23 18:00:00,6.392838,74.22687778171203,6.01,79.0,60-90,60-90
1992-05-23 19:00:00,6.0053606,69.59435995586072,6.58,78.0,60-90,60-90
1992-05-23 20:00:00,5.629021,68.40361292316574,7.6,86.0,60-90,60-90
