ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1992-12-02 00:00:00,12.881788,180.94508077209008,14.64,172.0,180-210,150-180
1992-12-02 01:00:00,13.208218,177.29180730720992,16.76,172.0,150-180,150-180
1992-12-02 02:00:00,13.642628,172.35217004208604,16.71,162.0,150-180,150-180
1992-12-02 03:00:00,14.826606,172.8718231205163,16.47,163.0,150-180,150-180
1992-12-02 04:00:00,14.056828,178.52627670118355,14.76,163.0,150-180,150-180
1992-12-02 05:00:00,11.749746,188.39125054624827,10.4,175.0,180-210,150-180
1992-12-02 06:00:00,10.478715,203.20361372487892,10.98,207.0,180-210,180-210
1992-12-02 07:00:00,10.260392,211.24224972112583,9.75,189.0,210-240,180-210
1992-12-02 08:00:00,9.449484,204.44888755895815,10.0,179.0,180-210,150-180
1992-12-02 09:00:00,10.379414,199.6072534914508,11.73,190.0,180-210,180-210
1992-12-02 10:00:00,13.065542,220.82866738405383,12.57,190.0,210-240,180-210
1992-12-02 11:00:00,13.280746,237.17382108317935,13.26,200.0,210-240,180-210
1992-12-02 12:00:00,12.727265,241.3468358490739,13.07,203.0,240-270,180-210
1992-12-02 13:00:00,13.010992,243.48170126799275,14.89,197.0,240-270,180-210
1992-12-02 14:00:00,11.928117,280.6835534007799,14.23,179.0,270-300,150-180
1992-12-02 15:00:00,13.634884,307.73419678041114,14.45,298.0,300-330,270-300
1992-12-02 16:00:00,11.602122,296.75243730902605,15.0,307.0,270-300,300-330
1992-12-02 17:00:00,11.792303,295.9102476318709,14.63,290.0,270-300,270-300
1992-12-02 18:00:00,11.48066,292.5009153937531,12.81,289.0,270-300,270-300
1992-12-02 19:00:00,10.991995,287.90755120779914,12.62,286.0,270-300,270-300
1992-12-02 20:00:00,10.265861,280.50993947064865,11.26,286.0,270-300,270-300
1992-12-02 21:00:00,9.567601,271.87631708221176,10.76,273.0,270-300,270-300
1992-12-02 22:00:00,8.994221,262.80657799623486,9.61,263.0,240-270,240-270
1992-12-02 23:00:00,9.363951,256.32134356369016,9.42,289.0,240-270,270-300
1992-12-03 00:00:00,9.55488,252.8649375958548,6.86,260.0,240-270,240-270
1992-12-03 01:00:00,9.267398,249.2457077736488,7.29,265.0,240-270,240-270
1992-12-03 02:00:00,9.131222,240.75364223799625,8.12,235.0,240-270,210-240
1992-12-03 03:00:00,8.66791,230.7520976274931,7.5,225.0,210-240,210-240
1992-12-03 04:00:00,8.15695,218.94214605945064,5.33,184.0,210-240,180-210
1992-12-03 05:00:00,9.007745,212.74732987688077,6.93,187.0,210-240,180-210
1992-12-03 06:00:00,9.349775,214.3592607451962,7.96,197.0,210-240,180-210
1992-12-03 07:00:00,9.242563,253.53302013510057,9.89,218.0,240-270,210-240
1992-12-03 08:00:00,10.042839,274.382169850725,12.09,276.0,270-300,270-300
1992-12-03 09:00:00,10.303681,265.420999467177,10.18,265.0,240-270,240-270
1992-12-03 10:00:00,10.876509,258.50072606303803,10.24,251.0,240-270,240-270
1992-12-03 11:00:00,11.27223,259.408592289499,10.09,258.0,240-270,240-270
1992-12-03 12:00:00,10.605631,264.49659243611984,10.74,272.0,240-270,270-300
1992-12-03 13:00:00,10.38725,267.507801972682,10.77,270.0,240-270,240-270
1992-12-03 14:00:00,10.799209,269.78055913400283,11.87,272.0,240-270,270-300
