ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1991-11-16 12:00:00,2.3662193,171.10802516889643,3.43,187.24,150-180,180-210
1991-11-16 13:00:00,2.9648182,166.37459548282013,3.41,201.32,150-180,180-210
1991-11-16 14:00:00,2.238321,166.4472308488733,1.65,204.14,150-180,180-210
1991-11-16 15:00:00,1.9078673,180.48279871669908,2.02,274.53,180-210,270-300
1991-11-16 16:00:00,1.4002501,233.7582918412637,1.34,239.33,210-240,210-240
1991-11-16 17:00:00,2.0714612,281.4700946350921,3.04,239.33,270-300,210-240
1991-11-16 18:00:00,2.8551383,297.35358503748535,2.04,277.35,270-300,270-300
1991-11-16 19:00:00,3.1851656,302.54273249963035,2.8,311.13,300-330,300-330
1991-11-16 20:00:00,3.3872716,303.32888396689225,4.12,343.51,300-330,330-360
1991-11-16 21:00:00,2.8890398,301.6226470293043,3.98,292.83,300-330,270-300
1991-11-16 22:00:00,2.045925,291.28988947764594,3.13,340.7,270-300,330-360
1991-11-16 23:00:00,2.0942798,284.67366573253094,0.83,301.28,270-300,300-330
1991-11-17 00:00:00,2.0616376,260.2293511424885,2.76,274.53,240-270,270-300
1991-11-17 01:00:00,2.0441341,248.6346849773305,1.58,263.27,240-270,240-270
1991-11-17 02:00:00,1.845348,216.64099559162932,0.58,291.42,210-240,270-300
1991-11-17 03:00:00,1.4368093,194.30781108390025,5.23,188.65,180-210,180-210
1991-11-17 04:00:00,1.4316869,175.49571861098738,3.9,160.49,150-180,150-180
1991-11-17 05:00:00,1.5862792,154.58085747899614,2.07,177.39,150-180,150-180
1991-11-17 06:00:00,1.9008399,152.46298016044935,1.57,152.05,150-180,150-180
1991-11-17 07:00:00,2.1433425,150.92695858733344,2.5,175.98,150-180,150-180
1991-11-17 08:00:00,2.4399047,144.81230716000138,2.92,136.56,120-150,120-150
1991-11-17 09:00:00,2.655702,150.56795757271706,4.22,149.23,150-180,120-150
1991-11-17 10:00:00,3.064925,146.0569014927326,6.49,164.72,120-150,150-180
1991-11-17 11:00:00,3.5666986,148.37554168954216,9.33,167.53,120-150,150-180
1991-11-17 12:00:00,4.375848,155.47985540486596,10.23,178.8,150-180,150-180
1991-11-17 13:00:00,4.964216,157.3220011650822,8.94,168.94,150-180,150-180
1991-11-17 14:00:00,4.7879033,156.15537932319668,9.24,167.53,150-180,150-180
1991-11-17 15:00:00,5.1417913,146.37976482332397,9.85,146.42,120-150,120-150
1991-11-17 16:00:00,5.7834496,141.53336470224303,11.38,140.78,120-150,120-150
1991-11-17 17:00:00,6.2099786,143.58330258268427,8.4,142.19,120-150,120-150
1991-11-17 18:00:00,6.193323,151.36656623944657,15.08,173.16,150-180,150-180
1991-11-17 19:00:00,6.3273387,157.58779184996558,12.47,184.43,150-180,180-210
1991-11-17 20:00:00,4.892245,174.1698164757911,10.4,213.99,150-180,210-240
1991-11-17 21:00:00,4.17829,215.2360715647856,7.34,254.82,210-240,240-270
1991-11-17 22:00:00,4.7858095,236.15464862584616,10.0,267.49,210-240,240-270
1991-11-17 23:00:00,4.6111703,234.2817358748632,10.74,246.37,210-240,240-270
1991-11-18 00:00:00,4.8631396,233.71069332773516,12.78,237.93,210-240,210-240
1991-11-18 01:00:00,4.907208,231.7822010448521,12.16,236.52,210-240,210-240
1991-11-18 02:00:00,5.5341043,233.1203434122758,14.01,235.11,210-240,210-240
1991-11-18 03:00:00,6.0284567,234.60974291414337,13.27,235.11,210-240,210-240
1991-11-18 04:00:00,5.871918,235.4440052261644,12.15,247.78,210-240,240-270
1991-11-18 05:00:00,6.0454803,238.40500667781544,12.38,242.15,210-240,240-270
1991-11-18 06:00:00,5.874994,241.34491702451925,11.5,256.23,240-270,240-270
1991-11-18 07:00:00,5.575944,242.2054696692586,11.85,244.96,240-270,240-270
1991-11-18 08:00:00,5.1556683,244.41489123660057,9.58,233.7,240-270,210-240
1991-11-18 09:00:00,4.685917,246.0895978677902,7.48,259.04,240-270,240-270
1991-11-18 10:00:00,3.5475507,240.17638594704644,8.05,243.56,240-270,240-270
1991-11-18 11:00:00,3.4586775,237.47092548766943,6.93,281.57,210-240,270-300
1991-11-18 12:00:00,3.267338,248.4888122793525,6.01,274.53,240-270,270-300
1991-11-18 13:00:00,2.6633542,269.2628583704877,4.87,299.87,240-270,270-300
1991-11-18 14:00:00,3.2636228,287.2683794453844,7.6,313.95,270-300,300-330
1991-11-18 15:00:00,3.831721,292.6117517874866,9.15,318.17,270-300,300-330
1991-11-18 16:00:00,4.1867957,295.4448590049993,8.82,315.36,270-300,300-330
1991-11-18 17:00:00,4.2651095,296.7189659450511,11.01,298.46,270-300,270-300
1991-11-18 18:00:00,4.129856,295.25796903772675,4.18,285.79,270-300,270-300
1991-11-18 19:00:00,3.7510262,295.42460840421194,7.24,298.46,270-300,270-300
1991-11-18 20:00:00,3.3598819,301.9486547615832,3.25,332.25,300-330,330-360
1991-11-18 21:00:00,2.756317,319.6412789254577,2.84,343.51,300-330,330-360
1991-11-18 22:00:00,1.8270336,349.6519612910862,5.48,11.26,330-360,0-30
1991-11-18 23:00:00,2.85415,353.5857830453856,3.89,349.15,330-360,330-360
1991-11-19 00:00:00,3.961305,358.6392724938871,4.62,0.0,330-360,0-30
1991-11-19 01:00:00,4.99896,5.797573529792999,9.49,26.75,0-30,0-30
1991-11-19 02:00:00,5.834141,13.498964672930782,9.81,35.2,0-30,30-60
1991-11-19 03:00:00,6.4692264,22.52568584413737,13.62,49.27,0-30,30-60
1991-11-19 04:00:00,6.9001126,24.909452503247422,15.11,38.01,0-30,30-60
1991-11-19 05:00:00,7.564949,21.899080363831445,17.85,38.01,0-30,30-60
