ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2012-01-01 01:00:00,7.3959446,230.78842470722543,6.0,220.0,210-240,210-240
2012-01-01 02:00:00,7.307355,225.8691342718307,6.0,230.0,210-240,210-240
2012-01-01 03:00:00,7.848566,230.0712313027094,7.0,230.0,210-240,210-240
2012-01-01 04:00:00,7.9334865,232.5829161338897,9.0,240.0,210-240,210-240
2012-01-01 05:00:00,7.8436427,234.2644484356541,9.0,240.0,210-240,210-240
2012-01-01 06:00:00,7.7322607,237.16001377543023,9.0,240.0,210-240,210-240
2012-01-01 07:00:00,7.481947,237.30424255503044,9.0,240.0,210-240,210-240
2012-01-01 08:00:00,7.3429155,236.0009572887518,9.0,230.0,210-240,210-240
2012-01-01 09:00:00,7.4919453,234.7765185842256,8.0,230.0,210-240,210-240
2012-01-01 10:00:00,6.298859,228.2645540350568,7.0,220.0,210-240,210-240
2012-01-01 11:00:00,6.670572,222.18531675568903,6.0,220.0,210-240,210-240
2012-01-01 12:00:00,6.893296,220.2340056350076,8.0,230.0,210-240,210-240
2012-01-01 13:00:00,6.9253793,220.4607064176588,9.0,230.0,210-240,210-240
2012-01-01 14:00:00,6.7923207,217.64059389390235,9.0,220.0,210-240,210-240
2012-01-01 15:00:00,6.459026,206.58834862973063,7.0,210.0,180-210,180-210
2012-01-01 16:00:00,6.752756,196.9868497356298,5.0,190.0,180-210,180-210
2012-01-01 17:00:00,7.8931823,198.7192801605505,5.0,190.0,180-210,180-210
2012-01-01 18:00:00,8.4965515,202.72510513932028,8.0,200.0,180-210,180-210
2012-01-01 19:00:00,8.318042,209.75354561161265,9.0,200.0,180-210,180-210
2012-01-01 20:00:00,7.845535,217.1163621336364,11.0,210.0,180-210,210-240
2012-01-01 21:00:00,7.7327404,227.0252741145824,8.0,230.0,210-240,210-240
2012-01-01 22:00:00,6.8036103,257.9811961685318,8.0,260.0,240-270,240-270
2012-01-01 23:00:00,5.891398,260.3839939979276,6.0,250.0,240-270,240-270
2012-01-02 00:00:00,5.7788334,241.80292780158183,7.0,200.0,180-210,240-270
2012-01-02 01:00:00,6.6123123,241.32600324968607,8.0,240.0,210-240,240-270
2012-01-02 02:00:00,6.540567,243.63198940213329,8.0,250.0,240-270,240-270
2012-01-02 03:00:00,6.506627,249.74384626108704,7.0,250.0,240-270,240-270
2012-01-02 04:00:00,6.2999907,258.700300897248,7.0,250.0,240-270,240-270
2012-01-02 05:00:00,5.767441,264.11984888447137,6.0,250.0,240-270,240-270
2012-01-02 06:00:00,5.039934,262.8927986339148,5.0,260.0,240-270,240-270
2012-01-02 07:00:00,4.568344,256.07688219262275,5.0,250.0,240-270,240-270
2012-01-02 08:00:00,4.4957547,248.16093563381992,5.0,250.0,240-270,240-270
2012-01-02 09:00:00,5.0174356,244.8502178292169,5.0,250.0,240-270,240-270
2012-01-02 10:00:00,5.1685286,243.78039238489072,4.0,220.0,210-240,240-270
2012-01-02 11:00:00,5.6032734,238.61035315060272,6.0,240.0,210-240,210-240
2012-01-02 12:00:00,7.1244326,245.52289380675853,7.0,240.0,210-240,240-270
2012-01-02 13:00:00,7.14306,249.6797735702497,8.0,260.0,240-270,240-270
2012-01-02 14:00:00,7.4021745,257.22401309951374,8.0,250.0,240-270,240-270
2012-01-02 15:00:00,6.819614,259.68091743253603,8.0,260.0,240-270,240-270
2012-01-02 16:00:00,6.8592153,257.0277049560788,7.0,250.0,240-270,240-270
2012-01-02 17:00:00,6.7534566,250.3729903909212,7.0,240.0,210-240,240-270
2012-01-02 18:00:00,6.6591024,242.8099581407901,6.0,230.0,210-240,240-270
2012-01-02 19:00:00,6.7368298,238.9500739716903,7.0,240.0,210-240,210-240
2012-01-02 20:00:00,6.747778,233.153318438547,6.0,230.0,210-240,210-240
2012-01-02 21:00:00,7.2399335,229.8143219359557,5.0,210.0,180-210,210-240
2012-01-02 22:00:00,7.4822726,228.47225238023012,6.0,210.0,180-210,210-240
2012-01-02 23:00:00,7.8128324,226.89499777725823,6.0,210.0,180-210,210-240
2012-01-03 00:00:00,7.7757087,225.0235737495336,10.0,240.0,210-240,210-240
2012-01-03 01:00:00,8.268384,218.87579223538825,7.0,200.0,180-210,210-240
2012-01-03 02:00:00,8.864864,215.59397434363524,8.0,200.0,180-210,210-240
2012-01-03 03:00:00,9.167309,211.7801081620152,8.0,200.0,180-210,210-240
2012-01-03 04:00:00,9.641978,206.68229117301223,9.0,190.0,180-210,180-210
2012-01-03 05:00:00,10.308999,201.9780807542155,10.0,190.0,180-210,180-210
2012-01-03 06:00:00,11.269888,198.0637413880029,10.0,190.0,180-210,180-210
2012-01-03 07:00:00,12.3851,194.7297642055861,12.0,190.0,180-210,180-210
2012-01-03 08:00:00,13.571901,197.101481855546,14.0,190.0,180-210,180-210
2012-01-03 09:00:00,15.17627,205.4338385584852,16.0,200.0,180-210,180-210
2012-01-03 10:00:00,14.682011,208.656127162412,17.0,210.0,180-210,180-210
2012-01-03 11:00:00,14.977845,210.6207516736752,17.0,210.0,180-210,210-240
2012-01-03 12:00:00,15.0132475,210.54126226321992,17.0,210.0,180-210,210-240
2012-01-03 13:00:00,15.1146145,211.27075340055197,17.0,210.0,180-210,210-240
2012-01-03 14:00:00,15.084544,218.74509806289484,16.0,210.0,180-210,210-240
2012-01-03 15:00:00,12.9082575,242.47886980167215,11.0,250.0,240-270,240-270
2012-01-03 16:00:00,11.557306,258.8769149625325,9.0,240.0,210-240,240-270
2012-01-03 17:00:00,11.94639,254.69569531388208,12.0,240.0,210-240,240-270
2012-01-03 18:00:00,12.9690695,254.1716855559032,12.0,250.0,240-270,240-270
2012-01-03 19:00:00,13.059255,259.0846704059667,14.0,260.0,240-270,240-270
2012-01-03 20:00:00,12.59478,261.6151638159537,15.0,260.0,240-270,240-270
2012-01-03 21:00:00,11.737955,260.2803509675572,13.0,260.0,240-270,240-270
2012-01-03 22:00:00,10.507519,253.0690571440712,11.0,250.0,240-270,240-270
2012-01-03 23:00:00,9.891343,249.3093072195852,11.0,250.0,240-270,240-270
2012-01-04 00:00:00,9.457497,243.8924100394796,15.0,240.0,210-240,240-270
2012-01-04 01:00:00,10.411338,246.5196523018767,10.0,240.0,210-240,240-270
2012-01-04 02:00:00,10.995088,253.6998151892853,11.0,250.0,240-270,240-270
2012-01-04 03:00:00,11.489796,265.41178425251167,11.0,260.0,240-270,240-270
2012-01-04 04:00:00,11.766936,281.4386889647614,12.0,290.0,270-300,270-300
2012-01-04 05:00:00,11.703412,289.2257397148443,13.0,280.0,270-300,270-300
2012-01-04 06:00:00,11.0409975,288.7281850804428,12.0,290.0,270-300,270-300
2012-01-04 07:00:00,11.074182,285.26792501385523,12.0,290.0,270-300,270-300
2012-01-04 08:00:00,10.507538,283.52126514306434,12.0,280.0,270-300,270-300
2012-01-04 09:00:00,10.881715,285.87598864733,11.0,280.0,270-300,270-300
2012-01-04 10:00:00,9.916392,280.6450422645895,12.0,280.0,270-300,270-300
2012-01-04 11:00:00,10.675858,277.3739644825014,12.0,270.0,240-270,270-300
2012-01-04 12:00:00,10.445498,270.34999394594035,12.0,270.0,240-270,270-300
2012-01-04 13:00:00,10.837407,261.5650457155681,11.0,260.0,240-270,240-270
2012-01-04 14:00:00,10.357522,253.9154296047069,11.0,260.0,240-270,240-270
2012-01-04 15:00:00,10.004925,252.28485709664915,11.0,250.0,240-270,240-270
2012-01-04 16:00:00,9.449958,247.7352238571969,10.0,240.0,210-240,240-270
2012-01-04 17:00:00,10.116753,247.27222437700533,10.0,250.0,240-270,240-270
2012-01-04 18:00:00,10.888097,244.76225074857533,10.0,230.0,210-240,240-270
2012-01-04 19:00:00,11.164051,238.8306188647392,11.0,240.0,210-240,210-240
2012-01-04 20:00:00,12.213644,236.0532886911789,13.0,240.0,210-240,210-240
2012-01-04 21:00:00,13.403915,243.08123710003707,13.0,240.0,210-240,240-270
2012-01-04 22:00:00,13.370889,241.3829440443002,15.0,230.0,210-240,240-270
2012-01-04 23:00:00,14.404713,244.83504734756508,15.0,240.0,210-240,240-270
2012-01-05 00:00:00,13.819397,246.32151479602416,12.0,320.0,300-330,240-270
2012-01-05 01:00:00,13.774486,246.15033880080384,15.0,250.0,240-270,240-270
2012-01-05 02:00:00,14.648842,252.37745695984012,15.0,240.0,210-240,240-270
2012-01-05 03:00:00,14.633028,261.21440930527933,14.0,240.0,210-240,240-270
2012-01-05 04:00:00,14.136441,267.05368742616406,15.0,260.0,240-270,240-270
2012-01-05 05:00:00,13.281448,273.7911655836416,15.0,280.0,270-300,270-300
2012-01-05 06:00:00,12.938416,280.3276012956377,13.0,280.0,270-300,270-300
2012-01-05 07:00:00,12.923147,280.95284807244843,13.0,280.0,270-300,270-300
2012-01-05 08:00:00,14.926844,285.1041496958687,13.0,280.0,270-300,270-300
2012-01-05 09:00:00,13.960673,285.8356949245269,15.0,280.0,270-300,270-300
2012-01-05 10:00:00,13.929697,292.514114307701,15.0,300.0,270-300,270-300
2012-01-05 11:00:00,13.936086,292.4631368014031,15.0,290.0,270-300,270-300
2012-01-05 12:00:00,14.33452,297.0592991933977,15.0,290.0,270-300,270-300
2012-01-05 13:00:00,12.987953,300.4090551179132,15.0,300.0,270-300,300-330
2012-01-05 14:00:00,11.913973,302.5175923777041,14.0,290.0,270-300,300-330
2012-01-05 15:00:00,11.082708,309.5623886735283,15.0,320.0,300-330,300-330
2012-01-05 16:00:00,11.692546,316.44196477953824,12.0,310.0,300-330,300-330
2012-01-05 17:00:00,12.559154,320.84887001888893,12.0,320.0,300-330,300-330
2012-01-05 18:00:00,12.326297,318.6035737926356,13.0,320.0,300-330,300-330
2012-01-05 19:00:00,12.91575,316.43797939127194,13.0,320.0,300-330,300-330
2012-01-05 20:00:00,13.297128,315.0918013604011,14.0,310.0,300-330,300-330
2012-01-05 21:00:00,13.640438,312.50243341901745,12.0,310.0,300-330,300-330
2012-01-05 22:00:00,12.268864,310.99659103590614,12.0,320.0,300-330,300-330
2012-01-05 23:00:00,12.635964,313.6804577154291,11.0,320.0,300-330,300-330
2012-01-06 00:00:00,12.002489,315.594352723,7.0,230.0,210-240,300-330
2012-01-06 01:00:00,11.923807,319.3344798208029,12.0,320.0,300-330,300-330
2012-01-06 02:00:00,11.751929,322.57986096294235,12.0,310.0,300-330,300-330
2012-01-06 03:00:00,11.336874,322.87231561761234,11.0,320.0,300-330,300-330
2012-01-06 04:00:00,11.614475,323.3510452253264,11.0,320.0,300-330,300-330
2012-01-06 05:00:00,11.281361,324.7702441643932,12.0,320.0,300-330,300-330
2012-01-06 06:00:00,10.625029,325.84859348919315,12.0,320.0,300-330,300-330
2012-01-06 07:00:00,10.1618,325.8883564470701,11.0,330.0,300-330,300-330
2012-01-06 08:00:00,9.751561,326.8582224420573,11.0,330.0,300-330,300-330
2012-01-06 09:00:00,9.312382,327.9199615101893,9.0,330.0,300-330,300-330
2012-01-06 10:00:00,7.828281,328.3446932154285,9.0,320.0,300-330,300-330
2012-01-06 11:00:00,7.3931837,324.1462729496134,9.0,320.0,300-330,300-330
2012-01-06 12:00:00,7.684913,320.9403532996474,9.0,320.0,300-330,300-330
2012-01-06 13:00:00,7.521537,317.87781674979334,9.0,320.0,300-330,300-330
2012-01-06 14:00:00,7.1906233,313.9261308246838,8.0,310.0,300-330,300-330
2012-01-06 15:00:00,6.1313643,307.5454646957557,7.0,300.0,270-300,300-330
2012-01-06 16:00:00,4.930716,293.08112017511,6.0,290.0,270-300,270-300
2012-01-06 17:00:00,4.9111304,274.9694609808884,5.0,270.0,240-270,270-300
2012-01-06 18:00:00,5.6147294,263.2303271699392,6.0,270.0,240-270,240-270
2012-01-06 19:00:00,6.1193104,255.76966746024425,6.0,250.0,240-270,240-270
2012-01-06 20:00:00,6.2914257,249.2749100177684,5.0,240.0,210-240,240-270
2012-01-06 21:00:00,6.1967134,242.8907332339173,6.0,220.0,210-240,240-270
2012-01-06 22:00:00,7.133332,236.73629569751577,5.0,220.0,210-240,210-240
2012-01-06 23:00:00,7.5323586,232.9628129484386,6.0,210.0,180-210,210-240
2012-01-07 00:00:00,7.838488,234.47920830035264,8.0,280.0,270-300,210-240
2012-01-07 01:00:00,7.8859534,240.22316509711908,7.0,220.0,210-240,240-270
2012-01-07 02:00:00,7.977514,245.3555322455448,8.0,240.0,210-240,240-270
2012-01-07 03:00:00,8.620554,251.6195797927981,9.0,240.0,210-240,240-270
2012-01-07 04:00:00,9.089379,258.06513677757323,9.0,250.0,240-270,240-270
2012-01-07 05:00:00,9.234955,267.1345995152756,10.0,260.0,240-270,240-270
2012-01-07 06:00:00,9.567216,278.47158823455646,10.0,270.0,240-270,270-300
2012-01-07 07:00:00,9.63967,285.7906527868305,11.0,280.0,270-300,270-300
2012-01-07 08:00:00,9.850225,292.41402053598017,10.0,280.0,270-300,270-300
2012-01-07 09:00:00,9.838523,292.4164233875935,9.0,290.0,270-300,270-300
2012-01-07 10:00:00,8.925669,292.3212002840432,9.0,290.0,270-300,270-300
2012-01-07 11:00:00,9.58606,292.6797532057569,10.0,290.0,270-300,270-300
2012-01-07 12:00:00,10.338443,293.96552646229856,11.0,290.0,270-300,270-300
2012-01-07 13:00:00,10.053373,294.3995764971012,11.0,290.0,270-300,270-300
2012-01-07 14:00:00,10.277406,299.4389214432791,12.0,300.0,270-300,270-300
2012-01-07 15:00:00,9.8450775,303.00458172949857,11.0,300.0,270-300,300-330
2012-01-07 16:00:00,9.358782,302.6631715401862,11.0,300.0,270-300,300-330
2012-01-07 17:00:00,8.897795,300.0086513880249,9.0,300.0,270-300,300-330
2012-01-07 18:00:00,8.682021,299.53892388543454,9.0,300.0,270-300,270-300
2012-01-07 19:00:00,8.423863,301.8647225377567,8.0,290.0,270-300,300-330
2012-01-07 20:00:00,7.913028,300.4717756385048,8.0,290.0,270-300,300-330
2012-01-07 21:00:00,7.9388866,297.3383219902059,7.0,290.0,270-300,270-300
2012-01-07 22:00:00,7.3828588,292.22892367153634,8.0,280.0,270-300,270-300
2012-01-07 23:00:00,7.7729645,289.2740212208104,8.0,280.0,270-300,270-300
2012-01-08 00:00:00,8.149125,291.3088636396484,3.0,220.0,210-240,270-300
2012-01-08 01:00:00,8.683481,295.8912570459397,8.0,290.0,270-300,270-300
2012-01-08 02:00:00,8.24569,296.5762766965363,8.0,300.0,270-300,270-300
2012-01-08 03:00:00,7.9285913,299.4760922058432,9.0,300.0,270-300,270-300
2012-01-08 04:00:00,7.8670163,303.8231224476631,8.0,300.0,270-300,300-330
2012-01-08 05:00:00,7.83436,307.2075005998221,7.0,300.0,270-300,300-330
2012-01-08 06:00:00,7.7397847,308.56498348425134,7.0,300.0,270-300,300-330
2012-01-08 07:00:00,7.795327,308.97166240835617,7.0,300.0,270-300,300-330
2012-01-08 08:00:00,7.7072434,310.59028433787705,7.0,310.0,300-330,300-330
2012-01-08 09:00:00,7.258971,311.13642875664107,7.0,310.0,300-330,300-330
2012-01-08 10:00:00,6.6892505,310.37572424477685,8.0,310.0,300-330,300-330
2012-01-08 11:00:00,7.5296645,312.9267922943487,9.0,310.0,300-330,300-330
2012-01-08 12:00:00,7.620565,315.49928384605937,9.0,310.0,300-330,300-330
2012-01-08 13:00:00,8.028739,317.82620421632373,9.0,310.0,300-330,300-330
2012-01-08 14:00:00,7.3898616,320.8620921226245,8.0,320.0,300-330,300-330
2012-01-08 15:00:00,6.536245,320.1120077801706,8.0,310.0,300-330,300-330
2012-01-08 16:00:00,5.614179,315.51763094839976,7.0,310.0,300-330,300-330
2012-01-08 17:00:00,5.372964,314.45478623527424,6.0,310.0,300-330,300-330
2012-01-08 18:00:00,4.5759616,310.84481427445075,5.0,300.0,270-300,300-330
2012-01-08 19:00:00,4.058747,301.7625535622369,4.0,300.0,270-300,300-330
2012-01-08 20:00:00,3.8766863,292.42516969903966,3.0,290.0,270-300,270-300
2012-01-08 21:00:00,3.6345766,283.1020442692402,3.0,260.0,240-270,270-300
2012-01-08 22:00:00,3.4475274,271.55216488041134,3.0,230.0,210-240,270-300
2012-01-08 23:00:00,3.5721755,262.000261917254,4.0,220.0,210-240,240-270
2012-01-09 00:00:00,3.8923814,251.53149005120616,3.0,290.0,270-300,240-270
2012-01-09 01:00:00,4.2074485,245.910916594076,3.0,230.0,210-240,240-270
