ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-03-14 15:00:00,4.5453544,248.41947893980856,4.86,60.54,60-90,240-270
1991-03-14 16:00:00,4.0531626,249.47208296235985,7.1,4.22,0-30,240-270
1991-03-15 10:00:00,6.5960217,169.4423606269278,10.77,1.41,0-30,150-180
1991-03-15 11:00:00,6.6585083,168.79646819877362,12.62,7.04,0-30,150-180
1991-03-15 12:00:00,6.501423,169.6265531828541,14.57,308.32,300-330,150-180
1991-03-15 13:00:00,6.5789523,170.26793215443269,11.34,1.41,0-30,150-180
1991-03-15 15:00:00,6.160532,170.80376722580192,11.3,356.18,330-360,150-180
1991-03-15 16:00:00,5.8374033,171.42888279171854,11.56,2.82,0-30,150-180
1991-03-15 17:00:00,5.1588283,170.6353125969588,9.32,359.0,330-360,150-180
1991-03-15 18:00:00,4.5170574,171.69796944498566,9.35,350.55,330-360,150-180
1991-03-15 19:00:00,4.2613726,172.92787008482844,7.67,329.44,300-330,150-180
1991-03-15 20:00:00,4.082028,173.06459668792726,8.34,149.23,120-150,150-180
1991-03-15 21:00:00,4.1074038,177.39722253972633,8.42,344.92,330-360,150-180
1991-03-15 22:00:00,4.3122625,183.7186283769532,8.0,354.78,330-360,180-210
1991-03-15 23:00:00,4.57244,189.51921656255735,11.75,356.18,330-360,180-210
1991-03-16 00:00:00,4.6921363,189.12841621748532,10.15,332.25,330-360,180-210
1991-03-16 01:00:00,4.7488127,186.82374849161715,10.29,329.44,300-330,180-210
1991-03-16 02:00:00,4.732248,185.33799476827312,9.37,2.82,0-30,180-210
1991-03-16 03:00:00,4.5265985,182.13157908051392,8.92,23.93,0-30,180-210
1991-03-16 04:00:00,4.3526325,178.23762384403292,8.99,357.59,330-360,150-180
1991-03-16 05:00:00,4.152722,174.25232635525677,9.37,30.97,30-60,150-180
1991-03-16 06:00:00,3.8240228,167.2005781220009,8.38,356.18,330-360,150-180
1991-03-16 07:00:00,3.8929136,159.1890875512134,7.27,16.89,0-30,150-180
1991-03-16 08:00:00,4.213729,151.41292511832808,6.49,337.88,330-360,150-180
1991-03-16 09:00:00,3.987085,145.1080112994594,6.15,154.86,150-180,120-150
1991-03-16 10:00:00,5.21164,144.83033480571754,9.88,311.13,300-330,120-150
1991-03-17 10:00:00,1.833722,199.6303699843508,5.46,2.82,0-30,180-210
1991-03-17 12:00:00,2.3842177,255.50069599348708,5.98,1.41,0-30,240-270
1991-03-18 12:00:00,7.826374,168.85311523754908,11.92,47.87,30-60,150-180
1991-03-18 14:00:00,7.9742737,175.76454421947466,14.45,9.85,0-30,150-180
1991-03-18 15:00:00,7.8519087,178.55043053874155,14.01,333.66,330-360,150-180
1991-03-18 16:00:00,7.946452,185.78254479200305,14.54,357.59,330-360,180-210
1991-03-18 17:00:00,8.103068,190.6194265420001,16.72,357.59,330-360,180-210
1991-03-18 18:00:00,8.360418,193.59406733472537,17.22,354.78,330-360,180-210
1991-03-18 19:00:00,8.608504,199.4513061751876,17.05,356.18,330-360,180-210
1991-03-18 20:00:00,8.579833,206.65840243674964,15.09,319.58,300-330,180-210
1991-03-18 21:00:00,8.50344,212.14562247372007,14.07,335.07,330-360,210-240
1991-03-19 02:00:00,7.793884,228.85164525417463,14.41,353.37,330-360,210-240
1991-03-19 03:00:00,7.8044405,228.90425958690653,17.28,5.63,0-30,210-240
1991-03-19 04:00:00,7.962072,229.07175309082476,16.76,5.63,0-30,210-240
1991-03-19 05:00:00,8.039658,229.25995984336487,17.79,359.0,330-360,210-240
1991-03-19 07:00:00,7.940507,230.38873413460905,15.58,357.59,330-360,210-240
1991-03-19 08:00:00,8.15346,229.54160580010375,19.75,354.78,330-360,210-240
1991-03-19 09:00:00,8.320452,230.4576358806865,16.84,18.3,0-30,210-240
1991-03-19 10:00:00,8.0476055,231.737657356036,19.99,357.59,330-360,210-240
1991-03-19 11:00:00,7.940652,232.6783949140141,20.32,29.56,0-30,210-240
1991-03-19 13:00:00,7.4341755,238.57724086671303,19.44,357.59,330-360,210-240
1991-03-19 14:00:00,7.676094,239.95059579313627,17.91,359.0,330-360,210-240
1991-03-19 15:00:00,7.570738,240.77260390102344,17.66,5.63,0-30,240-270
1991-03-19 16:00:00,8.0060425,244.0600492006311,16.08,349.15,330-360,240-270
1991-03-19 17:00:00,7.1392627,243.8889601065256,17.81,354.78,330-360,240-270
1991-03-19 18:00:00,7.2360673,243.78634740986524,13.55,356.18,330-360,240-270
1991-03-19 19:00:00,6.7630973,243.09991610714317,13.83,2.82,0-30,240-270
1991-03-19 20:00:00,6.4964023,243.4844235604685,13.99,354.78,330-360,240-270
1991-03-19 21:00:00,6.1647143,243.08252944679725,12.86,354.78,330-360,240-270
1991-03-19 23:00:00,5.664789,238.91397226779392,12.46,357.59,330-360,210-240
1991-03-20 00:00:00,5.61194,238.64928725422885,13.76,357.59,330-360,210-240
1991-03-20 01:00:00,5.7409625,240.17128433236985,11.81,52.09,30-60,240-270
1991-03-20 03:00:00,5.4181476,236.8776367734256,9.54,7.04,0-30,210-240
1991-03-20 04:00:00,5.278749,236.18949197588623,9.53,21.12,0-30,210-240
1991-03-20 05:00:00,4.9723134,234.3200305152544,9.91,18.3,0-30,210-240
1991-03-20 06:00:00,4.65783,228.36332351700145,9.48,15.49,0-30,210-240
1991-03-20 07:00:00,4.3423066,219.09871231585677,7.39,11.26,0-30,210-240
1991-03-20 08:00:00,4.215222,209.27292151876537,7.69,4.22,0-30,180-210
1991-03-20 09:00:00,3.9509895,194.39740629629503,7.68,353.37,330-360,180-210
1991-03-20 10:00:00,4.2125826,177.08913336748492,5.58,73.21,60-90,150-180
1991-03-20 11:00:00,4.6056232,170.59358528120202,10.2,1.41,0-30,150-180
1991-03-20 12:00:00,5.387567,174.65503150029784,11.64,359.0,330-360,150-180
1991-03-20 17:00:00,9.67597,205.65490618044188,16.92,357.59,330-360,180-210
1991-03-20 18:00:00,9.688395,218.62745399785217,13.58,357.59,330-360,210-240
1991-03-20 22:00:00,7.803726,257.4047314717008,11.46,63.35,60-90,240-270
1991-03-20 23:00:00,6.308385,269.4082570211008,9.8,2.82,0-30,240-270
1991-03-21 00:00:00,5.3039637,264.4272166249767,9.13,74.62,60-90,240-270
1991-03-21 01:00:00,5.0135713,254.127624263756,8.87,57.72,30-60,240-270
1991-03-21 02:00:00,4.909786,248.5303833680546,9.21,23.93,0-30,240-270
1991-03-21 04:00:00,4.6706676,247.95615368069173,8.21,35.2,30-60,240-270
1991-03-21 10:00:00,3.8110633,294.29931671105766,6.55,78.84,60-90,270-300
1991-03-21 11:00:00,3.677607,313.83779550984195,4.54,49.27,30-60,300-330
1991-03-21 12:00:00,3.2938347,327.66388967455254,5.17,77.43,60-90,300-330
1991-03-21 13:00:00,3.48074,333.5323583844694,5.49,83.06,60-90,330-360
1991-03-21 14:00:00,3.9658957,333.2054888733769,7.84,353.37,330-360,330-360
1991-03-21 15:00:00,4.461903,334.67708688144563,8.37,247.78,240-270,330-360
1991-03-21 16:00:00,4.619258,336.5304928025545,8.71,12.67,0-30,330-360
1991-03-21 17:00:00,4.3908606,337.819005618751,6.81,359.0,330-360,330-360
1991-03-21 18:00:00,3.3487585,333.01962786900305,5.17,36.6,30-60,330-360
1991-04-04 14:00:00,6.8220716,210.9500821727556,14.71,119.67,90-120,210-240
1991-04-04 15:00:00,7.929314,226.1012213597408,17.89,81.65,60-90,210-240
1991-04-04 16:00:00,8.8087435,236.6980128901234,19.12,125.3,120-150,210-240
1991-04-04 17:00:00,8.266949,236.62838024878772,18.59,90.1,90-120,210-240
1991-04-04 18:00:00,8.256446,234.5227277290435,15.17,94.33,90-120,210-240
1991-04-04 19:00:00,7.586465,228.09867272925877,14.11,91.51,90-120,210-240
1991-04-04 20:00:00,7.22329,221.6157306636164,11.47,77.43,60-90,210-240
1991-04-04 21:00:00,6.930526,213.3058001126554,12.29,98.55,90-120,210-240
1991-04-04 22:00:00,6.9829793,205.91927545611173,13.99,105.59,90-120,180-210
1991-04-04 23:00:00,7.4270306,207.8468463553097,13.06,107.0,90-120,180-210
1991-04-05 20:00:00,5.037455,285.6282694869046,10.28,123.89,120-150,270-300
1991-04-05 21:00:00,4.6750607,285.2756339318365,8.82,123.89,120-150,270-300
1991-04-05 22:00:00,4.1492386,281.3044052060638,8.39,125.3,120-150,270-300
1991-04-05 23:00:00,3.4225457,270.86323829724574,6.5,130.93,120-150,270-300
1991-04-06 00:00:00,2.86685,257.5961676706346,6.34,125.3,120-150,240-270
1991-04-06 01:00:00,2.8165226,247.1654573364712,4.69,132.34,120-150,240-270
1991-04-06 02:00:00,2.5018876,230.5656000367051,5.1,133.75,120-150,210-240
1991-04-06 03:00:00,2.6661534,214.19357128923275,5.96,137.97,120-150,210-240
1991-04-06 04:00:00,2.988609,199.80291104815285,7.3,142.19,120-150,180-210
1991-04-06 05:00:00,3.4107368,188.9211294074275,9.67,140.78,120-150,180-210
1991-04-06 06:00:00,4.3091307,187.41253874126565,9.56,135.15,120-150,180-210
1991-04-06 07:00:00,5.269673,186.7009604917723,9.33,135.15,120-150,180-210
1991-04-06 08:00:00,5.3185625,177.51705521394726,12.23,129.52,120-150,150-180
1991-04-06 09:00:00,6.8959637,178.2555930567357,17.54,357.59,330-360,150-180
1991-04-06 10:00:00,7.283858,168.75670185090345,15.06,67.58,60-90,150-180
1991-04-06 23:00:00,8.4515915,232.3286097122711,15.54,230.89,210-240,210-240
1991-04-07 00:00:00,8.076778,233.7624058368444,15.68,235.11,210-240,210-240
1991-04-07 01:00:00,8.073069,238.22166556220947,16.38,229.48,210-240,210-240
1991-04-07 02:00:00,7.9758415,241.6364849394277,15.94,232.29,210-240,240-270
1991-04-07 03:00:00,7.266942,241.62935321100085,16.94,228.07,210-240,240-270
1991-04-07 04:00:00,7.4707284,246.98238864868284,14.72,233.7,210-240,240-270
1991-04-07 05:00:00,7.051648,246.82993151164624,15.32,225.25,210-240,240-270
1991-04-07 06:00:00,6.8456993,247.04745991532573,12.65,225.25,210-240,240-270
1991-04-07 07:00:00,6.778607,243.95239704168543,12.41,223.85,210-240,240-270
1991-04-07 08:00:00,6.672813,241.34766094375323,14.36,216.81,210-240,240-270
1991-04-07 09:00:00,7.758073,245.4854094919177,14.62,228.07,210-240,240-270
1991-04-07 10:00:00,7.6420135,245.4905887387628,11.89,244.96,240-270,240-270
1991-04-07 11:00:00,7.807562,248.4445621719958,9.81,222.44,210-240,240-270
1991-04-07 12:00:00,7.251617,251.8397156526676,5.86,215.4,210-240,240-270
1991-04-07 15:00:00,7.6940503,258.81325713462985,14.69,192.87,180-210,240-270
1991-04-07 16:00:00,7.9840508,257.63044667568045,14.51,192.87,180-210,240-270
1991-04-07 17:00:00,7.133344,253.86145545091773,12.97,190.06,180-210,240-270
1991-04-07 18:00:00,6.5146527,249.85202824612549,12.81,195.69,180-210,240-270
1991-04-07 19:00:00,5.9817758,248.64170703627417,12.01,205.55,180-210,240-270
