ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-12-18 13:00:00,10.679254,272.7791199149261,12.0,270.0,240-270,270-300
1991-12-18 14:00:00,10.128291,268.6540079036581,8.37,266.0,240-270,240-270
1991-12-18 15:00:00,9.164362,263.95366149913144,10.02,267.0,240-270,240-270
1991-12-18 16:00:00,8.49525,255.97203483319765,8.55,256.0,240-270,240-270
1991-12-18 17:00:00,8.425665,244.03023881078883,8.46,245.0,240-270,240-270
1991-12-18 18:00:00,9.532896,235.91717547565744,9.25,234.0,210-240,210-240
1991-12-18 19:00:00,10.580356,235.1212638484189,12.08,237.0,210-240,210-240
1991-12-18 20:00:00,11.114184,240.05755477364863,9.25,241.0,240-270,240-270
1991-12-18 21:00:00,11.326428,241.96304491536412,9.16,235.0,210-240,240-270
1991-12-18 22:00:00,11.551267,243.07916167997865,9.85,239.0,210-240,240-270
1991-12-18 23:00:00,11.56552,244.7462385593813,9.92,235.0,210-240,240-270
1991-12-19 00:00:00,11.586009,244.08530166708024,8.87,245.0,240-270,240-270
1991-12-19 01:00:00,11.968418,244.57277817638757,12.84,245.0,240-270,240-270
1991-12-19 02:00:00,12.189685,244.37112750393487,11.71,246.0,240-270,240-270
1991-12-19 03:00:00,12.223947,243.4857058713003,12.41,245.0,240-270,240-270
1991-12-19 04:00:00,12.427416,243.55622067176324,11.95,241.0,240-270,240-270
1991-12-19 05:00:00,12.610408,243.03559924801075,11.77,239.0,210-240,240-270
1991-12-19 06:00:00,12.743811,242.67687021872928,13.36,238.0,210-240,240-270
1991-12-19 07:00:00,12.837049,240.24385337505208,13.11,234.0,210-240,240-270
1991-12-19 08:00:00,12.54481,238.85200307711503,12.76,237.0,210-240,210-240
1991-12-19 09:00:00,12.468003,237.9984201790857,11.62,242.0,240-270,210-240
1991-12-19 10:00:00,12.844431,243.10920340811796,11.6,241.0,240-270,240-270
1991-12-19 11:00:00,12.743268,251.13437778723824,12.32,245.0,240-270,240-270
1991-12-19 12:00:00,12.511006,260.7275784055058,11.24,245.0,240-270,240-270
1991-12-19 13:00:00,11.90813,264.0633637737968,12.51,260.0,240-270,240-270
1991-12-19 14:00:00,12.086182,265.0005180962187,13.09,270.0,240-270,240-270
1991-12-19 15:00:00,13.346762,271.5542566238776,15.3,275.0,270-300,270-300
1991-12-19 16:00:00,12.408022,278.93204233781285,14.38,286.0,270-300,270-300
1991-12-19 17:00:00,12.570443,289.511644962748,11.86,293.0,270-300,270-300
1991-12-19 18:00:00,11.787083,291.8237472593348,11.33,298.0,270-300,270-300
1991-12-19 19:00:00,11.970492,286.299246642161,10.31,293.0,270-300,270-300
1991-12-19 20:00:00,11.935947,286.0725738921686,11.08,298.0,270-300,270-300
1991-12-19 21:00:00,12.34767,287.6236826028337,13.61,293.0,270-300,270-300
1991-12-19 22:00:00,12.089785,290.17690835001684,15.09,293.0,270-300,270-300
1991-12-19 23:00:00,13.1214285,291.0191943434408,15.11,298.0,270-300,270-300
1991-12-20 00:00:00,13.307161,289.764944676922,15.41,296.0,270-300,270-300
1991-12-20 01:00:00,12.918308,288.123206288333,16.78,296.0,270-300,270-300
1991-12-20 02:00:00,12.980303,284.19708590832704,15.01,290.0,270-300,270-300
1991-12-20 03:00:00,13.056698,281.9873766786466,16.5,297.0,270-300,270-300
1991-12-20 04:00:00,13.144931,282.95340194806994,13.55,286.0,270-300,270-300
1991-12-20 05:00:00,13.185244,282.5512832188003,15.37,293.0,270-300,270-300
1991-12-20 06:00:00,13.75147,285.7085259247672,16.49,291.0,270-300,270-300
1991-12-20 07:00:00,13.810557,286.42457470540694,18.45,287.0,270-300,270-300
1991-12-20 08:00:00,14.842493,288.8130241854578,19.65,294.0,270-300,270-300
1991-12-20 09:00:00,15.264143,289.5001843200818,19.04,303.0,300-330,270-300
1991-12-20 10:00:00,14.3018,292.2851034764309,13.88,301.0,300-330,270-300
1991-12-20 11:00:00,14.0740185,295.8177259731997,16.03,294.0,270-300,270-300
1991-12-20 12:00:00,14.024054,295.1743095238274,14.14,294.0,270-300,270-300
1992-01-06 00:00:00,6.9550548,219.07915089631936,7.96,218.0,210-240,210-240
1992-01-06 01:00:00,6.8623395,215.91109378226784,6.63,210.0,180-210,210-240
1992-01-06 02:00:00,6.7389684,214.86947576650616,6.55,210.0,180-210,210-240
1992-01-06 03:00:00,6.4591494,214.209304630798,6.52,220.0,210-240,210-240
1992-01-06 04:00:00,6.3213367,213.7242978303101,6.18,213.0,210-240,210-240
1992-01-06 05:00:00,6.335033,213.240891054246,4.84,218.0,210-240,210-240
