ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2012-01-01 01:00:00,7.1507344,229.71747080563543,9.0,230.0,210-240,210-240
2012-01-01 02:00:00,7.4630046,229.64322210007583,9.0,240.0,210-240,210-240
2012-01-01 03:00:00,7.852298,233.543599280528,9.0,230.0,210-240,210-240
2012-01-01 04:00:00,7.685779,232.99702370136583,10.0,240.0,210-240,210-240
2012-01-01 05:00:00,7.5407405,233.79344748090415,10.0,230.0,210-240,210-240
2012-01-01 06:00:00,7.472236,236.64745225272029,10.0,240.0,210-240,210-240
2012-01-01 07:00:00,7.410147,237.0773472123556,9.0,240.0,210-240,210-240
2012-01-01 08:00:00,7.174069,235.1124128390218,8.0,240.0,210-240,210-240
2012-01-01 09:00:00,7.1203027,232.98630106330364,8.0,240.0,210-240,210-240
2012-01-01 10:00:00,5.9363866,225.0418826882129,8.0,240.0,210-240,210-240
2012-01-01 11:00:00,6.437516,221.2462906901277,8.0,230.0,210-240,210-240
2012-01-01 12:00:00,6.5846252,219.92975282728293,7.0,220.0,210-240,210-240
2012-01-01 13:00:00,6.5010295,217.4308255755817,7.0,220.0,210-240,210-240
2012-01-01 14:00:00,6.284805,212.00703750790285,7.0,210.0,180-210,210-240
2012-01-01 15:00:00,6.710757,200.24336784997797,6.0,190.0,180-210,180-210
2012-01-01 16:00:00,7.757379,197.1895891654329,6.0,190.0,180-210,180-210
2012-01-01 17:00:00,8.424389,198.13859954767923,7.0,190.0,180-210,180-210
2012-01-01 18:00:00,9.155898,200.34944590826,8.0,190.0,180-210,180-210
2012-01-01 19:00:00,9.538089,206.00718379817684,9.0,190.0,180-210,180-210
2012-01-01 20:00:00,9.9893055,210.26990153651568,10.0,210.0,180-210,210-240
2012-01-01 21:00:00,10.105343,222.0742518396894,9.0,250.0,240-270,210-240
2012-01-01 22:00:00,7.6986957,259.361405285646,9.0,260.0,240-270,240-270
2012-01-01 23:00:00,6.050659,258.83890799459874,6.0,250.0,240-270,240-270
2012-01-02 00:00:00,5.855319,241.00277856081092,9.0,210.0,180-210,240-270
2012-01-02 01:00:00,6.7060947,240.6279001647453,8.0,230.0,210-240,240-270
2012-01-02 02:00:00,6.5836625,242.08763847595927,7.0,240.0,210-240,240-270
2012-01-02 03:00:00,6.4950557,248.3943633423476,6.0,250.0,240-270,240-270
2012-01-02 04:00:00,6.1771135,257.6895759989317,7.0,260.0,240-270,240-270
2012-01-02 05:00:00,5.357173,262.04736769435294,6.0,260.0,240-270,240-270
2012-01-02 06:00:00,4.6623654,258.8070451655195,6.0,270.0,240-270,240-270
2012-01-02 07:00:00,4.200589,251.029061111085,5.0,260.0,240-270,240-270
2012-01-02 08:00:00,4.295301,245.9043309298504,4.0,240.0,210-240,240-270
2012-01-02 09:00:00,4.925862,244.6226200262664,5.0,240.0,210-240,240-270
2012-01-02 10:00:00,5.088419,243.59414679030172,6.0,230.0,210-240,240-270
2012-01-02 11:00:00,5.6174607,239.10704592970308,6.0,230.0,210-240,210-240
2012-01-02 12:00:00,6.722085,244.6870962064108,7.0,230.0,210-240,240-270
2012-01-02 13:00:00,6.8833957,251.57711826337447,8.0,250.0,240-270,240-270
2012-01-02 14:00:00,7.086587,259.05509152345013,8.0,260.0,240-270,240-270
2012-01-02 15:00:00,6.6334033,260.3091871282969,8.0,250.0,240-270,240-270
2012-01-02 16:00:00,6.4902835,257.6197231415112,7.0,260.0,240-270,240-270
2012-01-02 17:00:00,6.198407,250.82176865401829,6.0,240.0,210-240,240-270
2012-01-02 18:00:00,5.866693,241.53444890863943,6.0,220.0,210-240,240-270
2012-01-02 19:00:00,6.1661706,234.9505603146612,6.0,220.0,210-240,210-240
2012-01-02 20:00:00,6.4821334,228.81577792511297,7.0,220.0,210-240,210-240
2012-01-02 21:00:00,6.9817615,227.4116581595003,7.0,220.0,210-240,210-240
2012-01-02 22:00:00,7.253884,228.15766244249488,8.0,220.0,210-240,210-240
2012-01-02 23:00:00,7.556872,225.44964678258265,7.0,200.0,180-210,210-240
2012-01-03 00:00:00,7.622381,219.3613351598717,9.0,230.0,210-240,210-240
2012-01-03 01:00:00,8.376216,215.95106324428545,10.0,190.0,180-210,210-240
2012-01-03 02:00:00,8.77911,215.26043597095943,9.0,210.0,180-210,210-240
2012-01-03 03:00:00,8.948182,210.424611644808,10.0,190.0,180-210,210-240
2012-01-03 04:00:00,9.324417,205.9588453287864,10.0,190.0,180-210,180-210
2012-01-03 05:00:00,9.996816,202.5453166502569,9.0,190.0,180-210,180-210
2012-01-03 06:00:00,10.971884,198.2616316918784,9.0,180.0,150-180,180-210
2012-01-03 07:00:00,12.109319,195.948236279564,10.0,180.0,150-180,180-210
2012-01-03 08:00:00,13.490127,200.5930519525,12.0,190.0,180-210,180-210
2012-01-03 09:00:00,14.527814,208.22358469039688,15.0,200.0,180-210,180-210
2012-01-03 10:00:00,13.994387,208.81515925109576,16.0,200.0,180-210,180-210
2012-01-03 11:00:00,14.143608,210.3122504473843,16.0,200.0,180-210,210-240
2012-01-03 12:00:00,14.276995,209.93348090556756,16.0,200.0,180-210,180-210
2012-01-03 13:00:00,14.468305,211.88646140665367,16.0,200.0,180-210,210-240
2012-01-03 14:00:00,14.564018,220.83354667147455,16.0,200.0,180-210,210-240
2012-01-03 15:00:00,13.239702,241.84470212349768,11.0,250.0,240-270,240-270
2012-01-03 16:00:00,11.480198,258.12937817547885,8.0,240.0,210-240,240-270
2012-01-03 17:00:00,11.522562,255.07649357888647,10.0,240.0,210-240,240-270
2012-01-03 18:00:00,12.358913,256.772580812012,11.0,240.0,210-240,240-270
2012-01-03 19:00:00,12.327407,260.25920392108884,13.0,260.0,240-270,240-270
2012-01-03 20:00:00,11.687119,262.1435306639946,13.0,270.0,240-270,240-270
2012-01-03 21:00:00,10.47772,260.5974157030564,11.0,260.0,240-270,240-270
2012-01-03 22:00:00,8.851273,252.5726190520804,9.0,260.0,240-270,240-270
2012-01-03 23:00:00,8.533538,246.5423598155216,9.0,250.0,240-270,240-270
2012-01-04 00:00:00,8.829359,242.09860633795083,14.0,240.0,210-240,240-270
2012-01-04 01:00:00,9.866674,246.02351453220268,9.0,240.0,210-240,240-270
2012-01-04 02:00:00,11.17924,259.0096543482093,10.0,260.0,240-270,240-270
2012-01-04 03:00:00,11.458142,269.4957135370269,12.0,280.0,270-300,240-270
2012-01-04 04:00:00,11.310287,280.1069147135811,13.0,280.0,270-300,270-300
2012-01-04 05:00:00,10.996849,285.73285253671304,13.0,290.0,270-300,270-300
2012-01-04 06:00:00,10.3543625,285.32664328589686,13.0,290.0,270-300,270-300
2012-01-04 07:00:00,10.529542,283.51684434526607,12.0,280.0,270-300,270-300
2012-01-04 08:00:00,9.89807,280.6498269208587,11.0,280.0,270-300,270-300
2012-01-04 09:00:00,10.17666,281.551139511752,10.0,280.0,270-300,270-300
2012-01-04 10:00:00,9.109094,275.0835176550787,10.0,280.0,270-300,270-300
2012-01-04 11:00:00,9.676064,271.4483201436113,10.0,270.0,240-270,270-300
2012-01-04 12:00:00,9.680821,263.5857475948732,10.0,270.0,240-270,240-270
2012-01-04 13:00:00,9.5856695,257.05256677423654,9.0,250.0,240-270,240-270
2012-01-04 14:00:00,9.789639,254.2386343526828,10.0,260.0,240-270,240-270
2012-01-04 15:00:00,9.351072,254.4711162912537,9.0,250.0,240-270,240-270
2012-01-04 16:00:00,8.956629,250.2935219348836,9.0,240.0,210-240,240-270
2012-01-04 17:00:00,9.697677,249.8789563645983,9.0,250.0,240-270,240-270
2012-01-04 18:00:00,10.150241,243.442971423552,9.0,230.0,210-240,240-270
2012-01-04 19:00:00,10.620588,234.569448079304,10.0,230.0,210-240,210-240
2012-01-04 20:00:00,12.020663,236.31801871765583,11.0,230.0,210-240,210-240
2012-01-04 21:00:00,12.584143,243.60877690094247,13.0,240.0,210-240,240-270
2012-01-04 22:00:00,12.853699,241.52730650779412,13.0,230.0,210-240,240-270
2012-01-04 23:00:00,13.626707,244.44097058792056,14.0,230.0,210-240,240-270
2012-01-05 00:00:00,13.165204,245.25178176062207,13.0,320.0,300-330,240-270
2012-01-05 01:00:00,13.05784,246.56659397941715,13.0,250.0,240-270,240-270
2012-01-05 02:00:00,13.571269,252.96300813437148,12.0,250.0,240-270,240-270
2012-01-05 03:00:00,13.847699,260.1902330034923,13.0,250.0,240-270,240-270
