ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-01-23 17:00:00,1.543,270.0,2.12,312.54,300-330,240-270
1991-01-23 18:00:00,1.029,310.0,3.65,335.07,330-360,300-330
1991-01-23 19:00:00,2.572,350.0,1.17,14.08,0-30,330-360
1991-01-23 20:00:00,1.543,330.0,0.51,1.41,0-30,300-330
1991-01-23 21:00:00,1.543,350.0,0.99,337.88,330-360,330-360
1991-01-23 22:00:00,1.029,320.0,0.75,336.47,330-360,300-330
1991-01-23 23:00:00,1.029,350.0,0.57,336.47,330-360,330-360
1991-01-24 00:00:00,0.0,0.0,1.38,346.33,330-360,0-30
1991-01-24 01:00:00,0.0,0.0,1.76,344.92,330-360,0-30
1991-01-24 02:00:00,0.0,0.0,2.93,0.0,0-30,0-30
1991-01-24 03:00:00,0.0,0.0,1.71,354.78,330-360,0-30
1991-01-24 04:00:00,0.0,0.0,0.92,351.96,330-360,0-30
1991-01-24 05:00:00,0.0,0.0,0.66,91.51,90-120,0-30
1991-01-24 06:00:00,1.029,50.0,1.01,90.1,90-120,30-60
1991-01-24 07:00:00,1.029,60.0,1.51,109.81,90-120,30-60
1991-01-24 08:00:00,1.029,60.0,1.6,122.48,120-150,30-60
1991-01-24 09:00:00,1.543,60.0,1.79,97.14,90-120,30-60
1991-01-24 10:00:00,1.543,60.0,2.35,107.0,90-120,30-60
1991-01-24 11:00:00,3.601,110.0,3.58,112.63,90-120,90-120
1991-01-24 12:00:00,4.116,110.0,3.15,111.22,90-120,90-120
1991-01-24 13:00:00,4.63,110.0,4.38,107.0,90-120,90-120
1991-01-24 14:00:00,3.087,100.0,3.76,137.97,120-150,90-120
1991-01-24 15:00:00,3.601,100.0,3.13,108.4,90-120,90-120
1991-01-24 16:00:00,3.087,90.0,3.44,97.14,90-120,60-90
1991-01-24 17:00:00,1.543,60.0,3.3,101.36,90-120,30-60
1991-01-24 18:00:00,3.601,70.0,3.46,90.1,90-120,60-90
1991-01-24 19:00:00,3.087,60.0,4.02,85.88,60-90,30-60
1991-01-24 20:00:00,3.087,70.0,3.84,92.92,90-120,60-90
1991-01-24 21:00:00,3.087,90.0,3.03,98.55,90-120,60-90
1991-01-24 22:00:00,4.63,100.0,3.52,109.81,90-120,90-120
1991-01-24 23:00:00,4.116,110.0,2.92,97.14,90-120,90-120
1991-01-25 00:00:00,4.63,90.0,4.63,98.55,90-120,60-90
1991-01-25 01:00:00,4.116,100.0,4.87,87.29,60-90,90-120
1991-01-25 02:00:00,4.116,80.0,4.88,87.29,60-90,60-90
1991-01-25 03:00:00,5.144,100.0,4.79,91.51,90-120,90-120
1991-01-25 04:00:00,5.144,90.0,5.06,83.06,60-90,60-90
1991-01-25 05:00:00,4.63,100.0,4.92,84.47,60-90,90-120
1991-01-25 06:00:00,4.116,80.0,5.99,95.73,90-120,60-90
1991-01-25 07:00:00,3.087,90.0,4.23,98.55,90-120,60-90
1991-01-25 08:00:00,3.087,110.0,4.35,95.73,90-120,90-120
1991-01-25 09:00:00,3.087,120.0,3.74,97.14,90-120,90-120
1991-01-25 10:00:00,3.601,130.0,4.25,105.59,90-120,120-150
1991-01-25 11:00:00,4.116,170.0,2.81,130.93,120-150,150-180
1991-01-25 12:00:00,1.029,10.0,2.27,109.81,90-120,0-30
1991-01-25 13:00:00,1.029,350.0,1.49,115.44,90-120,330-360
1991-01-25 14:00:00,1.029,20.0,1.19,99.96,90-120,0-30
1991-01-25 15:00:00,1.029,30.0,1.06,19.71,0-30,0-30
1991-01-25 16:00:00,1.543,360.0,0.4,54.91,30-60,330-360
1991-01-25 17:00:00,1.029,10.0,0.62,309.73,300-330,0-30
1991-01-25 18:00:00,1.543,360.0,0.41,7.04,0-30,330-360
1991-01-25 19:00:00,1.543,360.0,2.03,349.15,330-360,330-360
1991-01-25 20:00:00,2.058,350.0,2.75,4.22,0-30,330-360
1991-01-25 21:00:00,2.572,340.0,2.18,350.55,330-360,330-360
1991-01-25 22:00:00,2.058,350.0,2.83,5.63,0-30,330-360
1991-01-25 23:00:00,2.058,20.0,3.09,26.75,0-30,0-30
1991-01-26 00:00:00,1.543,360.0,2.39,19.71,0-30,330-360
1991-01-26 01:00:00,1.029,360.0,2.67,46.46,30-60,330-360
1991-01-26 02:00:00,1.543,20.0,1.85,12.67,0-30,0-30
1991-01-26 03:00:00,2.058,350.0,2.47,18.3,0-30,330-360
1991-01-26 04:00:00,1.029,10.0,3.15,33.79,30-60,0-30
1991-01-26 05:00:00,1.029,350.0,2.28,9.85,0-30,330-360
1991-01-26 06:00:00,1.029,310.0,2.61,52.09,30-60,300-330
1991-01-26 07:00:00,1.029,10.0,2.65,45.05,30-60,0-30
1991-01-26 08:00:00,1.029,10.0,2.59,50.68,30-60,0-30
1991-01-26 09:00:00,2.058,40.0,2.28,53.5,30-60,30-60
1991-01-26 10:00:00,3.087,50.0,3.88,66.17,60-90,30-60
1991-01-26 11:00:00,2.572,70.0,4.35,95.73,90-120,60-90
1991-01-26 12:00:00,3.087,70.0,3.55,76.02,60-90,60-90
1991-01-26 13:00:00,3.087,50.0,3.44,59.13,30-60,30-60
1991-01-26 14:00:00,2.058,50.0,2.57,54.91,30-60,30-60
1991-01-26 15:00:00,2.572,70.0,4.21,74.62,60-90,60-90
1991-01-26 16:00:00,2.058,50.0,3.16,76.02,60-90,30-60
1991-01-26 17:00:00,1.543,50.0,4.03,85.88,60-90,30-60
1991-01-26 18:00:00,1.543,50.0,3.45,98.55,90-120,30-60
1991-01-26 19:00:00,1.543,50.0,1.24,95.73,90-120,30-60
1991-01-26 20:00:00,1.543,50.0,2.17,114.04,90-120,30-60
1991-01-26 21:00:00,2.572,60.0,2.1,114.04,90-120,30-60
1991-01-26 22:00:00,3.601,50.0,2.73,109.81,90-120,30-60
1991-01-26 23:00:00,3.087,60.0,2.38,115.44,90-120,30-60
1991-01-27 00:00:00,3.087,60.0,2.62,105.59,90-120,30-60
1991-01-27 01:00:00,3.087,50.0,2.09,108.4,90-120,30-60
1991-01-27 02:00:00,4.116,60.0,2.73,114.04,90-120,30-60
1991-01-27 03:00:00,4.116,50.0,2.85,101.36,90-120,30-60
1991-01-27 04:00:00,3.087,60.0,2.54,108.4,90-120,30-60
1991-01-27 05:00:00,3.087,60.0,2.84,92.92,90-120,30-60
1991-01-27 06:00:00,3.087,50.0,2.11,108.4,90-120,30-60
