ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2006-01-01 02:00:00,11.11,235.3,10.99,239.0,210-240,210-240
2006-01-01 03:00:00,10.51,228.5,11.56,234.0,210-240,210-240
2006-01-01 04:00:00,9.36,225.6,10.67,235.0,210-240,210-240
2006-01-01 05:00:00,8.8,233.7,9.4,238.0,210-240,210-240
2006-01-01 06:00:00,7.64,239.6,8.89,236.0,210-240,210-240
2006-01-01 07:00:00,9.76,210.5,7.66,254.0,240-270,210-240
2006-01-01 08:00:00,7.21,206.6,5.36,259.0,240-270,180-210
2006-01-01 09:00:00,4.47,252.6,4.61,266.0,240-270,240-270
2006-01-01 10:00:00,4.819,313.0,4.47,315.0,300-330,300-330
2006-01-01 11:00:00,4.549,22.77,5.09,335.0,330-360,0-30
2006-01-01 12:00:00,6.23,4.491,5.94,350.0,330-360,0-30
2006-01-01 13:00:00,6.946,8.94,6.33,357.0,330-360,0-30
2006-01-01 14:00:00,8.1,5.031,8.32,354.0,330-360,0-30
2006-01-01 15:00:00,7.66,12.72,8.66,357.0,330-360,0-30
2006-01-01 16:00:00,8.04,3.47,7.78,4.0,0-30,0-30
2006-01-01 17:00:00,7.65,4.095,7.74,11.0,0-30,0-30
2006-01-01 18:00:00,8.07,3.93,8.26,10.0,0-30,0-30
2006-01-01 19:00:00,7.29,3.655,7.67,2.0,0-30,0-30
2006-01-01 20:00:00,7.98,3.898,6.94,6.0,0-30,0-30
2006-01-01 21:00:00,8.18,356.9,6.73,8.0,0-30,330-360
2006-01-01 22:00:00,8.75,348.3,7.14,7.0,0-30,330-360
2006-01-01 23:00:00,8.61,351.6,6.94,6.0,0-30,330-360
2006-01-02 00:00:00,7.64,354.5,7.75,10.0,0-30,330-360
2006-01-02 01:00:00,6.98,0.613,6.83,8.0,0-30,0-30
2006-01-02 02:00:00,7.12,3.423,5.55,359.0,330-360,0-30
2006-01-02 03:00:00,7.35,352.1,7.07,3.0,0-30,330-360
2006-01-02 04:00:00,6.919,359.7,6.43,8.0,0-30,330-360
2006-01-02 05:00:00,5.298,8.44,5.9,14.0,0-30,0-30
2006-01-02 06:00:00,4.501,350.4,4.74,2.0,0-30,330-360
2006-01-02 07:00:00,4.364,342.4,4.87,357.0,330-360,330-360
2006-01-02 08:00:00,5.012,10.04,5.15,3.0,0-30,0-30
2006-01-02 09:00:00,5.63,358.5,5.45,4.0,0-30,330-360
2006-01-02 10:00:00,4.091,65.12,5.29,14.0,0-30,60-90
2006-01-02 11:00:00,4.895,44.21,4.38,359.0,330-360,30-60
2006-01-02 12:00:00,2.213,45.04,4.89,11.0,0-30,30-60
2006-01-02 14:00:00,5.205,13.57,3.12,1.0,0-30,0-30
2006-01-02 15:00:00,4.25,34.24,3.88,25.0,0-30,30-60
2006-01-02 17:00:00,3.362,6.554,2.27,345.0,330-360,0-30
2006-01-02 18:00:00,2.359,22.95,2.93,44.0,30-60,0-30
2006-01-02 19:00:00,2.77,346.8,2.84,19.0,0-30,330-360
2006-01-02 20:00:00,2.823,354.3,2.13,12.0,0-30,330-360
2006-01-02 21:00:00,2.222,3.156,2.48,343.0,330-360,0-30
2006-01-02 22:00:00,2.185,9.95,2.15,352.0,330-360,0-30
2006-01-02 23:00:00,1.522,343.4,2.97,348.0,330-360,330-360
2006-01-03 03:00:00,2.025,241.4,2.49,247.0,240-270,240-270
2006-01-03 04:00:00,3.147,212.8,4.17,221.0,210-240,210-240
2006-01-03 05:00:00,4.014,211.1,5.36,216.0,210-240,210-240
2006-01-03 06:00:00,5.147,207.2,4.61,271.0,270-300,180-210
2006-01-03 07:00:00,5.436,221.2,4.47,229.0,210-240,210-240
2006-01-03 08:00:00,6.045,228.4,7.26,225.0,210-240,210-240
2006-01-03 09:00:00,6.906,229.2,8.15,227.0,210-240,210-240
2006-01-03 10:00:00,7.7,212.1,7.85,229.0,210-240,210-240
2006-01-03 11:00:00,8.06,200.5,8.15,221.0,210-240,180-210
2006-01-03 12:00:00,9.81,208.4,7.94,217.0,210-240,180-210
2006-01-03 13:00:00,9.93,211.1,8.44,225.0,210-240,210-240
2006-01-03 14:00:00,9.84,220.8,9.67,234.0,210-240,210-240
2006-01-03 15:00:00,9.53,221.6,9.25,226.0,210-240,210-240
2006-01-03 16:00:00,9.97,212.0,9.87,234.0,210-240,210-240
2006-01-03 17:00:00,9.65,217.1,9.17,235.0,210-240,210-240
2006-01-03 18:00:00,8.16,224.5,8.98,242.0,240-270,210-240
2006-01-03 19:00:00,6.992,249.3,7.46,256.0,240-270,240-270
2006-01-03 20:00:00,5.415,290.3,5.33,283.0,270-300,270-300
2006-01-03 21:00:00,5.281,341.9,5.69,328.0,300-330,330-360
2006-01-03 22:00:00,7.58,4.611,5.4,10.0,0-30,0-30
2006-01-03 23:00:00,9.0,13.94,5.71,21.0,0-30,0-30
2006-01-04 00:00:00,7.56,25.18,7.7,41.0,30-60,0-30
2006-01-04 01:00:00,9.21,17.55,6.19,39.0,30-60,0-30
2006-01-04 02:00:00,9.25,16.67,8.25,34.0,30-60,0-30
