ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
2005-09-05 00:00:00,3.087,90.0,12.76,124.7,120-150,60-90
2005-09-05 01:00:00,3.087,100.0,8.62,141.0,120-150,90-120
2005-09-05 02:00:00,3.601,100.0,7.57,140.6,120-150,90-120
2005-09-05 03:00:00,2.572,120.0,8.74,135.8,120-150,90-120
2005-09-05 04:00:00,1.543,80.0,7.67,127.5,120-150,60-90
2005-09-05 05:00:00,1.543,70.0,6.09,138.4,120-150,60-90
2005-09-05 06:00:00,2.058,60.0,3.02,129.6,120-150,30-60
2005-09-05 07:00:00,0.514,80.0,5.09,114.0,90-120,60-90
2005-09-05 08:00:00,0.514,40.0,2.76,152.6,150-180,30-60
2005-09-05 09:00:00,1.543,130.0,1.2,76.4,60-90,120-150
2005-09-05 10:00:00,2.572,140.0,0.98,253.5,240-270,120-150
2005-09-05 11:00:00,3.087,150.0,5.24,280.7,270-300,120-150
2005-09-05 12:00:00,3.087,190.0,4.73,278.6,270-300,180-210
2005-09-05 13:00:00,3.601,230.0,5.68,296.3,270-300,210-240
2005-09-05 14:00:00,3.601,270.0,3.14,327.3,300-330,240-270
2005-09-05 15:00:00,3.087,290.0,2.42,300.5,300-330,270-300
2005-09-05 16:00:00,3.601,300.0,3.92,332.0,330-360,270-300
2005-09-05 17:00:00,4.116,310.0,2.75,343.6,330-360,300-330
2005-09-05 18:00:00,3.601,320.0,2.43,339.9,330-360,300-330
2005-09-05 19:00:00,2.572,340.0,2.13,305.9,300-330,330-360
2005-09-05 20:00:00,1.543,330.0,0.98,302.1,300-330,300-330
2005-09-05 21:00:00,1.543,310.0,0.58,74.3,60-90,300-330
2005-09-05 22:00:00,2.058,290.0,1.99,237.0,210-240,270-300
2005-09-05 23:00:00,1.543,310.0,1.87,234.8,210-240,300-330
2005-09-06 00:00:00,1.029,310.0,2.5,214.7,210-240,300-330
2005-09-06 01:00:00,1.029,320.0,2.46,208.9,180-210,300-330
2005-09-06 02:00:00,0.514,260.0,3.16,186.9,180-210,240-270
2005-09-06 03:00:00,0.0,0.0,3.86,184.1,180-210,0-30
2005-09-06 04:00:00,1.029,120.0,3.06,174.6,150-180,90-120
2005-09-06 05:00:00,1.543,110.0,2.06,178.8,150-180,90-120
2005-09-06 06:00:00,1.543,90.0,2.19,161.0,150-180,60-90
2005-09-06 07:00:00,1.543,80.0,2.61,137.5,120-150,60-90
2005-09-06 08:00:00,1.029,90.0,4.93,119.4,90-120,60-90
2005-09-06 09:00:00,1.029,100.0,3.12,118.3,90-120,90-120
2005-09-06 10:00:00,1.543,110.0,2.83,95.9,90-120,90-120
2005-09-06 11:00:00,1.029,210.0,2.76,52.7,30-60,180-210
2005-09-06 12:00:00,2.058,290.0,3.92,61.1,60-90,270-300
2005-09-06 13:00:00,2.058,290.0,2.74,62.1,60-90,270-300
2005-09-06 14:00:00,3.601,310.0,1.73,47.8,30-60,300-330
2005-09-06 15:00:00,4.63,310.0,1.76,41.5,30-60,300-330
2005-09-06 16:00:00,4.63,310.0,1.07,78.9,60-90,300-330
2005-09-06 17:00:00,2.572,310.0,1.95,152.6,150-180,300-330
2005-09-06 18:00:00,1.029,300.0,1.16,189.2,180-210,270-300
2005-09-06 19:00:00,0.514,290.0,2.08,177.4,150-180,270-300
2005-09-06 20:00:00,1.029,270.0,2.73,187.0,180-210,240-270
2005-09-06 21:00:00,0.514,280.0,5.18,231.7,210-240,270-300
2005-09-06 22:00:00,1.029,250.0,6.17,257.2,240-270,240-270
2005-09-06 23:00:00,3.087,240.0,7.1,244.4,240-270,210-240
2005-09-07 00:00:00,3.601,250.0,4.85,224.8,210-240,240-270
2005-09-07 01:00:00,4.116,220.0,4.42,202.7,180-210,210-240
2005-09-07 02:00:00,4.63,190.0,5.95,237.3,210-240,180-210
2005-09-07 03:00:00,6.173,210.0,7.95,243.0,240-270,180-210
2005-09-07 04:00:00,6.173,210.0,10.16,234.8,210-240,180-210
2005-09-07 05:00:00,5.659,220.0,11.16,229.5,210-240,210-240
2005-09-07 06:00:00,5.659,190.0,11.69,239.0,210-240,180-210
2005-09-07 07:00:00,5.144,190.0,12.28,232.7,210-240,180-210
2005-09-07 08:00:00,5.144,180.0,13.63,241.9,240-270,150-180
2005-09-07 09:00:00,6.173,200.0,13.78,244.0,240-270,180-210
2005-09-07 10:00:00,7.717,230.0,11.51,243.6,240-270,210-240
2005-09-07 11:00:00,7.202,230.0,11.64,244.0,240-270,210-240
2005-09-07 12:00:00,7.202,230.0,8.87,235.2,210-240,210-240
2005-09-07 13:00:00,7.717,220.0,9.84,195.8,180-210,210-240
2005-09-07 14:00:00,9.26,210.0,3.26,238.9,210-240,180-210
2005-09-07 15:00:00,9.26,210.0,10.31,224.0,210-240,180-210
2005-09-07 16:00:00,11.832,220.0,7.89,228.9,210-240,210-240
2005-09-07 17:00:00,11.832,210.0,9.34,211.4,210-240,180-210
2005-09-07 18:00:00,10.803,210.0,12.09,217.0,210-240,180-210
2005-09-07 19:00:00,10.803,210.0,11.95,216.9,210-240,180-210
2005-09-07 20:00:00,10.803,210.0,12.21,205.7,180-210,180-210
2005-09-07 21:00:00,9.26,200.0,11.74,207.0,180-210,180-210
2005-09-07 22:00:00,9.774,200.0,3.98,267.3,240-270,180-210
2005-09-07 23:00:00,9.774,210.0,6.78,237.3,210-240,180-210
2005-09-08 00:00:00,9.26,210.0,10.19,239.5,210-240,180-210
2005-09-08 01:00:00,9.774,210.0,9.63,217.1,210-240,180-210
2005-09-08 02:00:00,9.26,200.0,11.29,238.0,210-240,180-210
2005-09-08 03:00:00,8.231,210.0,15.58,239.8,210-240,180-210
2005-09-08 04:00:00,6.688,230.0,16.27,246.6,240-270,210-240
2005-09-08 05:00:00,4.116,240.0,12.21,251.8,240-270,210-240
2005-09-08 06:00:00,8.746,240.0,7.97,284.8,270-300,210-240
2005-09-08 07:00:00,7.717,260.0,6.18,282.8,270-300,240-270
2005-09-08 08:00:00,5.144,280.0,4.72,279.3,270-300,270-300
2005-09-08 09:00:00,4.116,270.0,4.69,281.9,270-300,240-270
2005-09-08 10:00:00,4.63,290.0,4.38,292.4,270-300,270-300
2005-09-08 11:00:00,3.601,290.0,4.49,288.1,270-300,270-300
2005-09-08 12:00:00,3.087,290.0,4.97,305.5,300-330,270-300
2005-09-08 13:00:00,3.601,290.0,3.1,334.2,330-360,270-300
2005-09-08 14:00:00,3.087,310.0,4.22,332.2,330-360,300-330
2005-09-08 15:00:00,3.087,300.0,3.86,344.7,330-360,270-300
2005-09-08 16:00:00,3.601,310.0,3.04,43.0,30-60,300-330
2005-09-08 17:00:00,2.572,360.0,3.09,63.8,60-90,330-360
2005-09-08 18:00:00,1.543,30.0,3.18,30.9,30-60,0-30
2005-09-08 19:00:00,1.029,360.0,3.59,50.2,30-60,330-360
2005-09-08 20:00:00,1.543,360.0,4.54,59.2,30-60,330-360
2005-09-08 21:00:00,2.058,30.0,4.29,48.6,30-60,0-30
2005-09-08 22:00:00,2.572,40.0,3.08,56.3,30-60,30-60
2005-09-08 23:00:00,1.543,30.0,3.87,59.4,30-60,0-30
2005-09-09 00:00:00,2.058,40.0,4.08,67.3,60-90,30-60
2005-09-09 01:00:00,2.058,30.0,4.4,81.3,60-90,0-30
2005-09-09 02:00:00,2.058,30.0,5.48,83.7,60-90,0-30
2005-09-09 03:00:00,3.087,20.0,5.22,78.8,60-90,0-30
2005-09-09 04:00:00,4.116,40.0,9.65,59.5,30-60,30-60
2005-09-09 05:00:00,4.116,40.0,8.75,63.9,60-90,30-60
2005-09-09 06:00:00,3.601,60.0,6.49,76.2,60-90,30-60
2005-09-09 07:00:00,4.116,70.0,7.36,87.7,60-90,60-90
2005-09-09 08:00:00,4.63,70.0,9.89,90.5,90-120,60-90
2005-09-09 09:00:00,5.659,70.0,11.09,89.3,60-90,60-90
2005-09-09 10:00:00,5.659,70.0,9.81,77.3,60-90,60-90
2005-09-09 11:00:00,4.63,60.0,9.75,70.0,60-90,30-60
2005-09-09 12:00:00,4.116,60.0,10.45,72.5,60-90,30-60
2005-09-09 13:00:00,5.144,60.0,10.21,68.8,60-90,30-60
2005-09-09 14:00:00,5.144,70.0,10.47,70.5,60-90,60-90
2005-09-09 15:00:00,5.144,60.0,9.22,73.3,60-90,30-60
2005-09-09 16:00:00,4.63,50.0,8.32,71.0,60-90,30-60
2005-09-09 17:00:00,5.144,40.0,9.59,66.2,60-90,30-60
2005-09-09 18:00:00,4.63,40.0,9.31,62.0,60-90,30-60
2005-09-09 19:00:00,4.116,40.0,8.82,63.8,60-90,30-60
2005-09-09 20:00:00,4.116,40.0,8.37,66.2,60-90,30-60
2005-09-09 21:00:00,3.087,50.0,8.24,65.3,60-90,30-60
2005-09-09 22:00:00,3.601,40.0,7.92,57.7,30-60,30-60
2005-09-09 23:00:00,3.601,50.0,8.49,69.7,60-90,30-60
2005-09-10 00:00:00,3.087,40.0,8.65,68.6,60-90,30-60
2005-09-10 01:00:00,2.058,40.0,6.83,72.6,60-90,30-60
2005-09-10 02:00:00,2.058,40.0,6.48,69.4,60-90,30-60
2005-09-10 03:00:00,1.029,20.0,6.91,73.2,60-90,0-30
2005-09-10 04:00:00,1.029,30.0,8.01,70.1,60-90,0-30
2005-09-10 05:00:00,1.543,40.0,8.83,73.4,60-90,30-60
2005-09-10 06:00:00,2.572,40.0,9.73,69.4,60-90,30-60
2005-09-10 07:00:00,3.087,40.0,9.89,62.3,60-90,30-60
2005-09-10 08:00:00,4.63,50.0,11.06,68.2,60-90,30-60
2005-09-10 09:00:00,5.659,40.0,11.04,65.3,60-90,30-60
2005-09-10 10:00:00,5.144,50.0,10.99,71.5,60-90,30-60
2005-09-10 11:00:00,5.659,50.0,8.64,68.8,60-90,30-60
2005-09-10 12:00:00,6.173,60.0,10.5,61.3,60-90,30-60
2005-09-10 13:00:00,6.173,50.0,10.43,57.1,30-60,30-60
2005-09-10 14:00:00,6.173,40.0,9.86,59.0,30-60,30-60
2005-09-10 15:00:00,7.202,40.0,9.39,64.6,60-90,30-60
2005-09-10 16:00:00,6.173,50.0,9.2,71.5,60-90,30-60
2005-09-10 17:00:00,5.659,50.0,6.64,82.6,60-90,30-60
2005-09-10 18:00:00,4.116,50.0,8.11,82.8,60-90,30-60
2005-09-10 19:00:00,3.087,50.0,6.18,81.0,60-90,30-60
2005-09-10 20:00:00,2.572,40.0,5.91,75.8,60-90,30-60
2005-09-10 21:00:00,3.087,30.0,6.95,59.0,30-60,0-30
2005-09-10 22:00:00,3.087,20.0,7.89,63.4,60-90,0-30
2005-09-10 23:00:00,2.058,20.0,8.43,83.8,60-90,0-30
2005-09-11 00:00:00,2.572,10.0,3.82,68.9,60-90,0-30
