ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1991-06-30 10:00:00,5.4322186,255.25653884263548,7.19,230.58,240-270,210-240
1991-06-30 11:00:00,5.1537976,254.09026807961237,7.15,233.39,240-270,210-240
1991-06-30 12:00:00,5.337469,247.18237430494383,5.88,240.43,240-270,240-270
1991-06-30 13:00:00,5.611336,242.77725027397085,6.69,264.36,240-270,240-270
1991-06-30 14:00:00,5.671384,241.03485964752556,7.13,239.02,240-270,210-240
1991-06-30 15:00:00,5.4621897,241.32734570959988,7.23,215.09,240-270,210-240
1991-06-30 16:00:00,5.264494,243.56984250022376,8.24,198.2,240-270,180-210
1991-06-30 17:00:00,5.2266083,246.24680910891703,7.71,206.64,240-270,180-210
1991-06-30 18:00:00,4.67992,248.0229651673609,5.16,196.79,240-270,180-210
1991-06-30 19:00:00,3.9923627,244.27442108927056,6.09,201.01,240-270,180-210
1991-06-30 20:00:00,3.3060458,233.70317132643564,5.0,216.5,210-240,210-240
1991-06-30 21:00:00,2.967338,222.6679667874352,6.83,250.29,210-240,240-270
1991-06-30 22:00:00,3.4211767,235.25197723121516,4.86,250.29,210-240,240-270
1991-06-30 23:00:00,3.4257545,235.3658876161951,4.2,216.5,210-240,210-240
1991-07-01 00:00:00,3.5244298,240.55676253332783,4.53,208.05,240-270,180-210
1991-07-01 01:00:00,3.5213633,243.9095460509551,4.43,208.05,240-270,180-210
1991-07-01 02:00:00,3.24266,247.37038808029237,4.47,201.01,240-270,180-210
1991-07-01 03:00:00,3.165183,246.30173014144395,4.04,210.87,240-270,210-240
1991-07-01 04:00:00,2.9938486,240.48424471913597,4.02,198.2,240-270,180-210
1991-07-01 05:00:00,3.1115828,230.61962832499967,3.56,209.46,210-240,180-210
1991-07-01 06:00:00,4.024391,229.92270187896108,3.63,192.56,210-240,180-210
1991-07-01 07:00:00,4.6431293,233.40312899377253,5.42,212.27,210-240,210-240
1991-07-01 08:00:00,4.8304157,234.74212846509272,3.92,229.17,210-240,210-240
1991-07-01 09:00:00,4.7620344,238.17567021561996,6.64,253.1,210-240,240-270
1991-07-01 10:00:00,4.8644834,246.4022634926933,6.78,253.1,240-270,240-270
1991-07-01 11:00:00,4.6241846,252.91106996165388,7.11,260.14,240-270,240-270
1991-07-01 12:00:00,4.6469264,258.92389889915006,6.57,261.55,240-270,240-270
1991-07-01 13:00:00,4.861573,264.32087343886445,7.71,257.33,240-270,240-270
1991-07-01 14:00:00,5.0323997,265.5277705611579,7.39,262.96,240-270,240-270
1991-07-01 15:00:00,5.0489535,261.1757580123343,7.74,267.18,240-270,240-270
1991-07-01 16:00:00,5.115858,256.08158181610145,6.88,244.65,240-270,240-270
1991-07-01 17:00:00,5.054857,250.18278740908391,7.58,250.29,240-270,240-270
1991-07-01 18:00:00,4.8753314,243.74690767873864,6.77,236.21,240-270,210-240
1991-07-01 19:00:00,4.5582094,236.694825501102,6.39,253.1,210-240,240-270
1991-07-01 20:00:00,3.81175,231.2024609870409,5.41,208.05,210-240,180-210
1991-07-01 21:00:00,3.4014459,229.0734781838765,4.42,198.2,210-240,180-210
1991-07-01 22:00:00,3.227043,228.96042067905168,4.24,196.79,210-240,180-210
1991-07-01 23:00:00,2.7715106,224.7294339370104,3.66,182.71,210-240,180-210
1991-07-02 00:00:00,2.460528,217.4477544020949,3.53,212.27,210-240,210-240
1991-07-02 01:00:00,2.0064735,212.5471519101558,2.49,181.3,210-240,180-210
1991-07-02 02:00:00,1.8170943,215.28074712314407,2.49,189.75,210-240,180-210
1991-07-02 03:00:00,1.4452946,212.66301514990656,3.01,223.54,210-240,210-240
1991-07-02 04:00:00,1.3934705,206.8504505092984,2.49,199.6,180-210,180-210
1991-07-02 05:00:00,1.327867,179.43493313646096,2.75,196.79,150-180,180-210
1991-07-02 06:00:00,1.6118964,171.84226772293985,1.68,192.56,150-180,180-210
1991-07-02 07:00:00,1.8318307,168.73612294257944,1.72,198.2,150-180,180-210
1991-07-02 08:00:00,2.204075,167.93278356049254,1.0,185.53,150-180,180-210
1991-07-02 09:00:00,2.1803515,171.86137657187277,2.37,133.44,150-180,120-150
1991-07-02 10:00:00,1.8041052,168.48783207032636,3.73,126.4,150-180,120-150
1991-07-02 11:00:00,1.7640411,170.45707558865428,2.32,288.3,150-180,270-300
1991-07-02 12:00:00,1.834693,174.68291278989082,1.34,300.97,150-180,300-330
1991-07-02 13:00:00,1.4462636,181.6865111030911,0.95,313.64,180-210,300-330
1991-07-02 14:00:00,0.51920545,191.7409025067664,1.35,354.47,180-210,330-360
1991-07-02 15:00:00,0.7477931,343.4002962913048,3.46,35.29,330-360,30-60
1991-07-02 16:00:00,2.1220007,1.8636032931800912,1.87,55.0,0-30,30-60
1991-07-02 17:00:00,2.5067666,18.828583167699662,1.03,350.24,0-30,330-360
1991-07-02 18:00:00,2.5883262,29.028489464191978,2.22,354.47,0-30,330-360
1991-07-02 19:00:00,2.762353,43.64050613708645,1.45,330.53,30-60,330-360
1991-07-02 20:00:00,1.9592754,58.6535302166011,2.84,0.1,30-60,0-30
1991-07-02 21:00:00,1.665129,70.9911371419701,3.08,53.6,60-90,30-60
1991-07-02 22:00:00,1.5145638,93.89656569906076,1.07,45.15,90-120,30-60
1991-07-02 23:00:00,1.8233896,111.30138828693028,2.09,132.03,90-120,120-150
1991-07-03 00:00:00,1.6034865,128.3280507541638,1.31,119.36,120-150,90-120
1991-07-03 01:00:00,1.2967387,132.570215051636,1.74,82.75,120-150,60-90
1991-07-03 02:00:00,1.0478126,122.30356993372078,2.5,116.54,120-150,90-120
1991-07-03 03:00:00,0.8584515,109.91718086333104,2.4,139.07,90-120,120-150
1991-07-03 04:00:00,0.3711407,106.6954004351694,1.73,105.28,90-120,90-120
1991-07-03 05:00:00,0.4736893,50.2811963993515,2.02,116.54,30-60,90-120
1991-07-03 06:00:00,0.9567805,72.34507096360988,0.45,85.57,60-90,60-90
1991-07-03 07:00:00,1.316727,83.43686736437009,0.46,72.9,60-90,60-90
1991-07-03 08:00:00,1.9685469,97.1738966418521,3.09,86.98,90-120,60-90
1991-07-03 09:00:00,2.4949934,117.146691464623,3.16,101.05,90-120,90-120
1991-07-03 10:00:00,2.2304418,113.94525353129,4.58,117.95,90-120,90-120
1991-07-03 11:00:00,2.189136,110.20503725286363,4.61,124.99,90-120,120-150
1991-07-03 12:00:00,2.4075916,109.2167257004181,4.59,95.42,90-120,90-120
1991-07-03 13:00:00,2.8811707,114.76564661783424,5.34,101.05,90-120,90-120
1991-07-03 14:00:00,3.6721008,118.22954139786714,5.55,96.83,90-120,90-120
1991-07-03 15:00:00,4.2186694,119.14125408618072,7.31,101.05,90-120,90-120
1991-07-03 16:00:00,4.139548,114.44696834934962,6.47,115.13,90-120,90-120
1991-07-03 17:00:00,4.2570024,109.879177391916,7.97,102.46,90-120,90-120
1991-07-03 18:00:00,4.4109373,108.84395805881296,8.34,102.46,90-120,90-120
1991-07-03 19:00:00,4.0979986,105.03874790606594,8.78,99.65,90-120,90-120
1991-07-03 20:00:00,3.6273346,97.89049006415192,7.76,92.61,90-120,90-120
1991-07-03 21:00:00,3.6440265,91.70697953489815,8.96,86.98,90-120,60-90
1991-07-03 22:00:00,3.8638372,86.73037729838308,8.96,91.2,60-90,90-120
1991-07-03 23:00:00,3.7803006,80.18783894030616,9.45,88.38,60-90,60-90
1991-07-04 00:00:00,3.7417364,75.0073813118532,9.54,86.98,60-90,60-90
1991-07-04 01:00:00,3.7157073,72.78051264439016,9.12,75.71,60-90,60-90
1991-07-04 02:00:00,3.638484,68.0994346595684,8.13,74.31,60-90,60-90
1991-07-04 03:00:00,3.6454253,59.998628096383285,3.99,63.45,30-60,60-90
1991-07-04 04:00:00,3.2701697,56.51067523919312,6.25,52.19,30-60,30-60
1991-07-04 05:00:00,3.525698,52.07798077595035,6.06,49.37,30-60,30-60
1991-07-04 06:00:00,3.8087075,48.04745060657712,5.64,45.15,30-60,30-60
1991-07-04 07:00:00,4.4937444,46.59478959448484,4.51,42.33,30-60,30-60
1991-07-04 08:00:00,4.8914824,55.54976294085449,3.49,11.36,30-60,0-30
1991-07-04 09:00:00,5.001085,65.4019671041138,1.93,350.24,60-90,330-360
1991-07-04 10:00:00,4.8018723,69.55402718995512,1.74,344.61,60-90,330-360
1991-07-04 11:00:00,4.995241,81.35556415881787,0.45,315.05,60-90,300-330
1991-07-04 12:00:00,5.088836,85.54660559589418,5.38,112.32,60-90,90-120
1991-07-04 13:00:00,5.4783864,90.31478150659947,7.18,115.13,90-120,90-120
1991-07-04 14:00:00,5.098873,91.92487572922676,9.11,81.34,90-120,60-90
1991-07-04 15:00:00,4.978608,93.4449246425929,8.11,82.75,90-120,60-90
1991-07-04 16:00:00,4.484192,97.51453327095636,8.24,82.75,90-120,60-90
1991-07-04 17:00:00,4.6126556,97.17100440569274,9.58,82.75,90-120,60-90
1991-07-04 18:00:00,4.82349,100.18929578464969,8.26,89.79,90-120,60-90
1991-07-04 19:00:00,5.49127,102.05184941716254,9.82,95.42,90-120,90-120
1991-07-04 20:00:00,5.880502,99.76270785820628,10.55,89.79,90-120,60-90
1991-07-04 21:00:00,6.223414,93.968071039975,11.9,85.57,90-120,60-90
1991-07-04 22:00:00,6.75425,90.2717382356149,12.54,85.57,90-120,60-90
1991-07-04 23:00:00,7.034826,87.47650909305642,12.28,85.57,60-90,60-90
1991-07-05 00:00:00,7.0694385,84.91424320341984,12.23,82.75,60-90,60-90
1991-07-05 01:00:00,7.2336435,82.62275839171237,10.98,79.94,60-90,60-90
1991-07-05 02:00:00,7.506667,80.55728906568221,11.06,79.94,60-90,60-90
