ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
1991-12-17 08:00:00,8.495556,201.30762301373176,5.49,206.8,180-210,180-210
1991-12-17 09:00:00,9.648624,203.55273907663144,6.27,206.0,180-210,180-210
1991-12-17 10:00:00,10.921168,205.2950233414258,8.85,208.5,180-210,180-210
1991-12-17 11:00:00,11.555742,213.434064207914,11.95,218.8,210-240,210-240
1991-12-17 12:00:00,12.055259,222.3918902565094,11.54,224.3,210-240,210-240
1991-12-17 13:00:00,12.0006075,232.23291383519373,12.01,228.2,210-240,210-240
1991-12-17 14:00:00,12.067493,242.16006378769225,13.6,228.0,240-270,210-240
1991-12-17 15:00:00,12.074578,246.26349722936897,9.45,233.9,240-270,210-240
1991-12-17 16:00:00,11.791891,246.4500736918921,11.32,241.1,240-270,240-270
1991-12-17 17:00:00,11.81094,242.0719588968353,12.12,236.4,240-270,210-240
1991-12-17 18:00:00,12.569904,246.71799470712065,13.83,282.7,240-270,270-300
1991-12-17 19:00:00,14.264186,261.0830558419701,10.15,270.5,240-270,270-300
1991-12-17 20:00:00,13.54128,269.2676128536732,10.55,282.2,240-270,270-300
1991-12-17 21:00:00,12.692016,273.35917806335266,11.91,273.1,270-300,270-300
1991-12-17 22:00:00,13.059071,277.69766426838487,12.19,272.2,270-300,270-300
1991-12-17 23:00:00,13.653226,278.5867299697352,12.34,279.8,270-300,270-300
1991-12-18 00:00:00,14.082505,279.94443122959893,12.12,232.0,270-300,210-240
1991-12-18 01:00:00,13.540707,281.3743144179278,12.56,278.0,270-300,270-300
1991-12-18 02:00:00,13.453833,282.1111290192879,13.45,284.5,270-300,270-300
1991-12-18 03:00:00,13.999266,278.40090058693374,13.88,285.6,270-300,270-300
1991-12-18 04:00:00,14.554459,277.0938762228277,13.64,280.1,270-300,270-300
1991-12-18 05:00:00,14.499996,277.9733471761024,13.04,271.2,270-300,270-300
1991-12-18 06:00:00,14.008303,276.1499577199598,14.73,276.3,270-300,270-300
1991-12-18 07:00:00,14.449756,277.28539642651526,14.05,289.2,270-300,270-300
1991-12-18 08:00:00,14.388699,277.7457540199404,14.21,275.3,270-300,270-300
1991-12-18 09:00:00,13.987457,275.64479714339643,15.0,276.6,270-300,270-300
1991-12-18 10:00:00,14.447441,275.2241853575753,15.17,284.2,270-300,270-300
1991-12-18 11:00:00,14.388349,279.0502181932866,14.82,288.1,270-300,270-300
1991-12-18 12:00:00,13.875875,278.1191187996752,13.57,284.3,270-300,270-300
1991-12-18 13:00:00,13.377441,275.28098422598885,9.81,281.2,270-300,270-300
1991-12-18 14:00:00,13.232116,272.31138808014333,9.49,271.6,270-300,270-300
1991-12-18 15:00:00,12.340479,267.7543392567388,12.59,270.8,240-270,270-300
1991-12-18 16:00:00,11.525515,261.26156720515394,11.88,260.9,240-270,240-270
1991-12-18 17:00:00,11.393728,253.6076499230048,10.53,255.5,240-270,240-270
1991-12-18 18:00:00,10.371488,241.62762437254736,9.84,252.0,240-270,240-270
