ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin
2006-10-02 04:00:00,7.67697,290.6074101192044,8.2192,286.56,270-300,270-300
2006-10-02 05:00:00,7.651698,285.484490971359,8.6708,279.67,270-300,270-300
2006-10-02 06:00:00,7.51751,279.23085113908155,8.7397,265.36,270-300,240-270
2006-10-02 07:00:00,7.963619,272.01252211893086,9.021,266.86,270-300,240-270
2006-10-02 08:00:00,8.036812,268.0549908006275,8.8596,269.21,240-270,240-270
2006-10-02 09:00:00,8.638075,268.4992540876083,8.892,276.74,240-270,270-300
2006-10-02 10:00:00,9.580944,278.39121503624494,9.1865,284.9,270-300,270-300
2006-10-02 11:00:00,9.812966,285.4679904769656,9.4571,291.87,270-300,270-300
2006-10-02 12:00:00,9.936361,288.6891468768681,9.9131,299.67,270-300,270-300
2006-10-02 13:00:00,10.394976,289.24418057688433,9.5726,297.33,270-300,270-300
2006-10-02 14:00:00,10.529569,288.5052386549714,9.1764,292.58,270-300,270-300
2006-10-02 15:00:00,10.459902,289.2502566015542,8.7173,288.34,270-300,270-300
2006-10-02 16:00:00,10.141741,289.22608145066243,8.3498,285.28,270-300,270-300
2006-10-02 17:00:00,9.8943815,289.7772188312574,8.2816,283.04,270-300,270-300
2006-10-02 18:00:00,9.943176,289.92710151601995,6.7094,286.96,270-300,270-300
2006-10-02 19:00:00,9.809875,290.319834379157,7.3302,284.84,270-300,270-300
2006-10-02 20:00:00,9.878232,289.8868790643935,7.6212,286.95,270-300,270-300
2006-10-02 21:00:00,10.059942,290.6484141048666,7.6827,289.93,270-300,270-300
2006-10-02 22:00:00,10.205942,294.46476650683326,8.0465,291.65,270-300,270-300
2006-10-02 23:00:00,10.073209,294.9102020566785,8.4234,293.62,270-300,270-300
2006-10-03 00:00:00,9.559855,293.85479187853394,11.271,301.8,270-300,300-330
2006-10-03 01:00:00,9.498763,294.75400920371584,11.246,304.84,270-300,300-330
2006-10-03 02:00:00,9.460708,300.6172072185281,11.48,305.52,300-330,300-330
2006-10-03 03:00:00,8.983102,308.947851580505,11.463,305.9,300-330,300-330
2006-10-03 04:00:00,8.420698,317.91548726768747,11.063,305.48,300-330,300-330
2006-10-03 05:00:00,7.714776,326.55712780727856,10.752,305.3,300-330,300-330
2006-10-03 06:00:00,7.157909,331.5429230441597,9.1485,305.69,330-360,300-330
2006-10-03 07:00:00,6.6579027,331.2498409693575,8.8244,305.97,330-360,300-330
2006-10-03 08:00:00,6.6930685,327.72393124689194,8.8383,303.29,300-330,300-330
2006-10-03 09:00:00,6.993928,322.98446062391224,8.8156,302.32,300-330,300-330
2006-10-03 10:00:00,7.693458,320.69450655703235,8.7519,303.14,300-330,300-330
2006-10-03 11:00:00,7.90017,315.48101056908604,8.7636,303.29,300-330,300-330
2006-10-03 12:00:00,8.3640375,311.2795858998268,7.7521,301.48,300-330,300-330
2006-10-03 13:00:00,8.812166,309.11636152060225,8.4363,295.76,300-330,270-300
2006-10-03 14:00:00,9.069795,308.4435740874138,8.7854,295.25,300-330,270-300
2006-10-03 15:00:00,9.460494,304.3783493925815,8.8329,296.4,300-330,270-300
2006-10-03 16:00:00,9.648321,304.73391512761447,8.6714,296.82,300-330,270-300
2006-10-03 17:00:00,9.836542,304.62738375706044,8.5139,297.04,300-330,270-300
2006-10-03 18:00:00,9.743516,303.6147878598424,7.7777,299.84,300-330,270-300
2006-10-03 19:00:00,9.463859,301.50847291205287,7.7146,297.13,300-330,270-300
2006-10-03 20:00:00,9.404286,300.54148686802887,7.5704,298.04,300-330,270-300
2006-10-03 21:00:00,9.186505,300.54775104494206,7.1632,297.35,300-330,270-300
2006-10-03 22:00:00,9.58197,295.0026805985268,6.9701,294.65,270-300,270-300
2006-10-03 23:00:00,9.713279,293.3502163589642,6.9405,292.03,270-300,270-300
2006-10-04 00:00:00,9.101953,291.7209939867363,8.084,285.4,270-300,270-300
2006-10-04 01:00:00,8.84077,290.77612028069143,7.9606,286.77,270-300,270-300
2006-10-04 02:00:00,8.65501,291.0117962024969,8.1447,287.23,270-300,270-300
2006-10-04 03:00:00,8.683349,291.1157609547444,8.2236,287.33,270-300,270-300
2006-10-04 04:00:00,8.669863,290.81618841482225,8.2116,287.48,270-300,270-300
2006-10-04 05:00:00,8.622664,292.994375593174,8.3276,288.08,270-300,270-300
2006-10-04 06:00:00,8.632179,296.4703288473615,7.5359,287.79,270-300,270-300
2006-10-04 07:00:00,8.806452,299.8435698594901,8.0406,292.66,270-300,270-300
2006-10-04 08:00:00,9.023536,300.68502059621903,8.288,291.45,300-330,270-300
2006-10-04 09:00:00,9.098671,300.3594207609791,8.001,289.21,300-330,270-300
2006-10-04 10:00:00,9.1169,302.7833374420411,7.3728,283.98,300-330,270-300
2006-10-04 11:00:00,8.371381,300.3241197323309,6.885,277.52,300-330,270-300
2006-10-04 12:00:00,8.258748,296.3663427406271,6.2751,265.43,270-300,240-270
2006-10-04 13:00:00,8.113474,291.67809449488493,5.8292,259.19,270-300,240-270
2006-10-04 14:00:00,7.214845,285.90173711190346,5.581,251.69,270-300,240-270
2006-10-04 15:00:00,7.077329,274.2104081052093,5.1556,238.86,270-300,210-240
2006-10-04 16:00:00,7.4405985,266.18838166744854,5.7613,235.14,240-270,210-240
2006-10-04 17:00:00,7.4792843,257.39565580068245,6.2322,234.72,240-270,210-240
2006-10-04 18:00:00,7.2405457,249.4490512991763,6.8448,236.88,240-270,210-240
2006-10-04 19:00:00,7.1174054,241.57159008275443,6.7003,238.57,240-270,210-240
2006-10-04 20:00:00,7.4041967,235.69846965866083,6.4458,237.75,210-240,210-240
2006-10-04 21:00:00,7.787646,232.0768975497831,6.8146,237.29,210-240,210-240
2006-10-04 22:00:00,8.125184,227.2909870609886,7.2572,243.24,210-240,240-270
2006-10-04 23:00:00,8.381283,231.89876040858297,7.4052,246.43,210-240,240-270
2006-10-05 00:00:00,8.297281,239.92123644300707,8.1783,252.04,210-240,240-270
2006-10-05 01:00:00,7.926264,242.19148731869237,7.9323,251.54,240-270,240-270
2006-10-05 02:00:00,7.737284,241.30009648157892,7.9057,248.12,240-270,240-270
2006-10-05 03:00:00,8.371525,243.32131519804403,7.822,239.71,240-270,210-240
2006-10-05 04:00:00,8.593378,243.2480107860269,8.5431,229.75,240-270,210-240
2006-10-05 05:00:00,8.508213,238.6719961602041,9.7261,217.58,210-240,210-240
2006-10-05 06:00:00,8.330984,228.0989825573321,11.705,203.93,210-240,180-210
2006-10-05 07:00:00,8.475985,209.9664120507813,12.707,196.69,180-210,180-210
2006-10-05 08:00:00,9.157785,194.94723258426507,14.22,202.26,180-210,180-210
2006-10-05 09:00:00,10.743794,176.54156008071402,15.131,221.65,150-180,210-240
2006-10-05 10:00:00,11.703738,165.99672504835203,15.267,233.71,150-180,210-240
2006-10-05 11:00:00,10.61846,185.84372782590088,15.274,239.41,180-210,210-240
2006-10-05 12:00:00,11.59174,225.3347621201605,14.992,236.58,210-240,210-240
2006-10-05 13:00:00,12.961002,242.31150072130575,13.58,231.82,240-270,210-240
2006-10-05 14:00:00,10.664783,233.49561498782535,12.836,229.16,210-240,210-240
2006-10-05 15:00:00,11.342038,225.34589004899848,13.295,231.87,210-240,210-240
2006-10-05 16:00:00,13.198236,229.9514794366268,13.297,229.7,210-240,210-240
2006-10-05 17:00:00,13.745047,237.2216817632105,13.317,227.84,210-240,210-240
2006-10-05 18:00:00,12.743672,235.4130155747572,12.478,227.35,210-240,210-240
2006-10-05 19:00:00,12.298777,233.99063517154192,12.971,225.99,210-240,210-240
2006-10-05 20:00:00,12.730269,234.82372254484815,12.936,226.74,210-240,210-240
2006-10-05 21:00:00,12.217083,234.12549767846596,12.844,224.27,210-240,210-240
2006-10-05 22:00:00,13.304747,231.36242218879607,13.17,222.85,210-240,210-240
2006-10-05 23:00:00,12.859245,225.45359861148955,13.325,218.89,210-240,210-240
2006-10-06 00:00:00,13.323926,223.738103944033,13.792,217.57,210-240,210-240
2006-10-06 01:00:00,13.1417,227.49075571585468,14.583,218.1,210-240,210-240
2006-10-06 02:00:00,12.559426,232.5670124394482,14.074,222.27,210-240,210-240
2006-10-06 03:00:00,11.370237,234.2355314118568,12.992,224.25,210-240,210-240
2006-10-06 04:00:00,10.654262,232.22318959291647,12.426,221.7,210-240,210-240
2006-10-06 05:00:00,10.168867,230.43810493543828,12.137,220.04,210-240,210-240
2006-10-06 06:00:00,10.2817545,228.5117191351299,10.652,219.29,210-240,210-240
2006-10-06 07:00:00,11.053944,226.9526748256011,11.096,218.21,210-240,210-240
2006-10-06 08:00:00,11.661609,226.4534539134869,12.417,221.29,210-240,210-240
2006-10-06 09:00:00,11.961113,228.53003176680767,13.832,233.04,210-240,210-240
2006-10-06 10:00:00,11.688354,232.28178161653943,13.765,231.45,210-240,210-240
2006-10-06 11:00:00,12.416189,232.95446550208268,14.103,228.85,210-240,210-240
2006-10-06 12:00:00,12.445703,228.064020139694,13.888,218.29,210-240,210-240
2006-10-06 13:00:00,12.650784,230.31623166115835,13.97,228.84,210-240,210-240
