ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2006-10-02 06:00:00,11.0,282.2,8.7397,265.36,270-300,240-270,8.3771941944533,8.62588070146063
2006-10-02 07:00:00,11.18,275.9,9.021,266.86,270-300,240-270,8.223990944404337,8.754257312140497
2006-10-02 08:00:00,11.01,256.4,8.8596,269.21,240-270,240-270,7.874099513686357,8.760602093049155
2006-10-02 09:00:00,11.15,260.4,8.892,276.74,240-270,270-300,8.115600596163134,8.846936205698142
2006-10-02 10:00:00,11.9,259.0,9.1865,284.9,240-270,270-300,8.224253979727267,9.309440380603435
2006-10-02 11:00:00,13.17,262.5,9.4571,291.87,240-270,270-300,8.683364162284857,10.0926141167764
2006-10-02 12:00:00,12.48,267.3,9.9131,299.67,240-270,270-300,9.043728445180834,9.66711027586353
2006-10-02 13:00:00,12.09,273.7,9.5726,297.33,270-300,270-300,9.470019353849384,9.403272399466497
2006-10-02 14:00:00,12.46,274.2,9.1764,292.58,270-300,270-300,9.442919026077034,9.667157654752891
2006-10-02 15:00:00,11.9,274.2,8.7173,288.34,270-300,270-300,9.574544224293955,9.267763754859969
2006-10-02 16:00:00,10.82,279.7,8.3498,285.28,270-300,270-300,9.535621588724235,8.497504090780762
2006-10-02 17:00:00,11.63,275.5,8.2816,283.04,270-300,270-300,8.950786647979747,9.075198838840167
2006-10-02 18:00:00,10.7,289.3,6.7094,286.96,270-300,270-300,8.337721967655263,8.411919683660848
2006-10-02 19:00:00,9.97,286.0,7.3302,284.84,270-300,270-300,8.642087467906764,7.891281207014719
2006-10-02 20:00:00,10.29,284.5,7.6212,286.95,270-300,270-300,8.726222343891568,8.119506292667817
2006-10-02 21:00:00,10.57,287.1,7.6827,289.93,270-300,270-300,8.746825112432909,8.319203242614279
2006-10-02 22:00:00,10.72,286.6,8.0465,291.65,270-300,270-300,9.251199448542046,8.42618375151417
2006-10-02 23:00:00,11.01,288.1,8.4234,293.62,270-300,270-300,9.486417195966748,8.63301273538729
2006-10-03 00:00:00,10.75,285.8,11.271,301.8,270-300,300-330,9.820294312975463,8.447579853294148
2006-10-03 01:00:00,10.91,282.0,11.246,304.84,270-300,300-330,10.048698133847308,8.561692396120694
2006-10-03 02:00:00,12.43,285.8,11.48,305.52,270-300,300-330,10.182465548896896,9.645761552972912
2006-10-03 03:00:00,11.38,278.2,11.463,305.9,270-300,300-330,9.577543846536122,8.896897990673684
2006-10-03 04:00:00,10.81,275.4,11.063,305.48,270-300,300-330,9.516117143453279,8.490372056854103
2006-10-03 05:00:00,8.02,295.4,10.752,305.3,270-300,300-330,8.692913866735243,6.500534591316151
2006-10-03 06:00:00,9.68,342.1,9.1485,305.69,330-360,300-330,7.507314907419621,8.293553984191393
2006-10-03 07:00:00,7.74,357.2,8.8244,305.97,330-360,300-330,7.382859915060005,6.910607270352629
2006-10-03 08:00:00,8.39,349.1,8.8383,303.29,330-360,300-330,7.37596726097671,7.3739657054017
2006-10-03 09:00:00,8.98,319.9,8.8156,302.32,300-330,300-330,7.5787513166764375,6.904363018809736
2006-10-03 10:00:00,7.52,319.4,8.7519,303.14,300-330,300-330,6.9912977639548055,6.017143999009152
2006-10-03 11:00:00,9.77,327.4,8.7636,303.29,300-330,300-330,6.511756807944618,7.38443358431827
2006-10-03 12:00:00,9.91,305.4,7.7521,301.48,300-330,300-330,5.892294724378267,7.469509380737504
2006-10-03 13:00:00,9.51,305.5,8.4363,295.76,300-330,270-300,7.260389320860009,7.226435676682549
2006-10-03 14:00:00,8.67,300.9,8.7854,295.25,300-330,270-300,6.846573819817113,6.715980898167146
2006-10-03 15:00:00,11.11,309.6,8.8329,296.4,300-330,270-300,7.238567653009737,8.198730492902367
2006-10-03 16:00:00,10.86,305.8,8.6714,296.82,300-330,270-300,7.341369128144728,8.04680942786802
2006-10-03 17:00:00,10.24,305.4,8.5139,297.04,300-330,270-300,7.9284651157496295,7.670045186582842
2006-10-03 18:00:00,10.84,313.3,7.7777,299.84,300-330,270-300,7.918684898883318,8.034655742665272
2006-10-03 19:00:00,11.84,310.1,7.7146,297.13,300-330,270-300,7.806452482447036,8.642340002802658
2006-10-03 20:00:00,10.87,305.8,7.5704,298.04,300-330,270-300,7.538528393166123,8.052886270469394
2006-10-03 21:00:00,9.53,292.9,7.1632,297.35,270-300,270-300,7.299193610166245,7.5774717142417085
2006-10-03 22:00:00,10.3,294.8,6.9701,294.65,270-300,270-300,7.435363353023708,8.126638326594477
2006-10-03 23:00:00,9.95,287.0,6.9405,292.03,270-300,270-300,7.797842543525954,7.8770171391614
2006-10-04 00:00:00,8.76,283.2,8.084,285.4,270-300,270-300,7.136846374108058,7.02830510188894
2006-10-04 01:00:00,8.09,281.5,7.9606,286.77,270-300,270-300,5.9420930593679575,6.550458828802766
2006-10-04 02:00:00,7.7,280.4,8.1447,287.23,270-300,270-300,5.812850389507182,6.272309505663053
2006-10-04 03:00:00,8.0,290.5,8.2236,287.33,270-300,270-300,7.188025770706463,6.486270523462832
