ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
1992-01-22 23:00:00,5.2156177,129.59390116591007,7.7,117.0,120-150,90-120,6.52652210410788,5.847939946383397
1992-01-23 00:00:00,4.5856643,137.7954467154906,6.6,131.0,120-150,120-150,5.720596306841096,5.202498919800266
1992-01-23 01:00:00,4.4903255,142.83757180188766,6.0,136.0,120-150,120-150,4.827406618939474,5.104816181767256
1992-01-23 02:00:00,4.4835825,144.33872521504335,5.7,132.0,120-150,120-150,4.433311008354358,5.0979074027333615
1992-01-23 03:00:00,4.5595717,143.25419364137878,5.2,146.0,120-150,120-150,4.2872258870609325,5.175764824023938
1992-01-23 04:00:00,4.131307,146.1563261884749,5.1,141.0,120-150,120-150,4.126444301934512,4.736971085284982
1992-01-23 05:00:00,3.4515693,152.5834364578709,5.6,160.0,150-180,150-180,3.777114483629598,3.888876437862499
1992-01-23 06:00:00,3.2069578,153.9169150307506,6.0,169.0,150-180,150-180,3.4809767512310246,3.6272324944934544
1992-01-23 07:00:00,3.2616162,153.10795426331168,5.7,156.0,150-180,150-180,3.474771529918798,3.685696791201674
1992-01-23 08:00:00,3.4645154,149.1744409349249,5.4,161.0,120-150,150-180,3.535134009300535,4.053786178558536
1992-01-23 09:00:00,3.6282616,147.84964266030607,5.2,154.0,120-150,150-180,3.6163402298304463,4.221558136654304
1992-01-23 10:00:00,3.73064,152.92761619759062,4.1,166.0,150-180,150-180,3.622563662307581,4.187378995701193
1992-01-23 11:00:00,3.7555504,154.01875776548945,3.2,157.0,150-180,150-180,3.8228628487419054,4.214023921581211
1992-01-23 12:00:00,4.1671,151.55245264040107,4.0,151.0,150-180,150-180,3.9618034882251036,4.654229963553697
1992-01-23 13:00:00,4.0765676,156.15441910751676,5.0,155.0,150-180,150-180,3.8864663111721436,4.557393739015343
1992-01-23 14:00:00,3.9289165,163.4265934291888,5.7,156.0,150-180,150-180,3.9738036776509547,4.399461605625143
