ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
1992-06-16 01:00:00,7.26027,20.02116511847663,8.95,25.0,0-30,0-30,8.251677262518777,8.294625977170686
1992-06-16 02:00:00,7.4504724,16.478296928550378,8.63,24.0,0-30,0-30,8.565824596310657,8.505261297799663
1992-06-16 03:00:00,7.843322,14.646144798163448,8.0,24.0,0-30,0-30,8.929101917056274,8.94031364968884
1992-06-16 04:00:00,8.38105,16.201705244190265,7.41,26.0,0-30,0-30,8.951774543230288,9.535808289562883
1992-06-16 05:00:00,8.595973,18.64610742005468,7.93,22.0,0-30,0-30,8.886123668010736,9.773819876249185
1992-06-16 06:00:00,8.797198,21.72375766999113,8.32,29.0,0-30,0-30,9.162295716966561,9.996661924475523
1992-06-16 07:00:00,8.317443,24.66940416997906,8.79,32.0,0-30,30-60,9.29228382178586,9.465368164521102
1992-06-16 08:00:00,7.643889,26.1796862686019,8.37,35.0,0-30,30-60,8.959920463765696,8.719456111093118
1992-06-16 09:00:00,6.8897886,26.609219335608373,9.42,25.0,0-30,0-30,8.290391913195675,7.884344779477741
1992-06-16 10:00:00,5.99297,26.31955062484701,9.04,26.0,0-30,0-30,7.564702468996568,6.891183424221282
1992-06-16 11:00:00,5.7540317,26.78792955575093,8.54,31.0,0-30,30-60,6.988695312854794,6.626576639916546
1992-06-16 12:00:00,5.6335373,24.68195920763057,7.77,27.0,0-30,0-30,7.038599251581673,6.493137857976906
1992-06-16 13:00:00,5.8631477,19.148251762212027,7.48,26.0,0-30,0-30,6.899957772297984,6.747414671643547
1992-06-16 14:00:00,6.2046666,8.750591334258417,7.34,26.0,0-30,0-30,6.9655929127829905,7.125622007630664
1992-06-16 15:00:00,6.5596647,7.599862720373864,7.65,22.0,0-30,0-30,7.0820911450973405,7.518756576995603
1992-06-16 16:00:00,6.556916,13.217134250634215,7.19,26.0,0-30,0-30,7.0119800727989645,7.515712591715644
1992-06-16 17:00:00,6.3743987,19.16780416501041,6.97,25.0,0-30,0-30,6.801517972959924,7.313587960239725
1992-06-16 18:00:00,6.315771,25.45719675184,7.06,28.0,0-30,0-30,6.461215886803842,7.248662047700033
1992-06-16 19:00:00,6.509604,34.06565550646613,6.94,34.0,30-60,30-60,6.26065741789418,7.455484606022439
1992-06-16 20:00:00,6.343875,41.0988578063961,6.17,40.0,30-60,30-60,6.333765116703672,7.271379892611523
1992-06-16 21:00:00,6.2138395,45.19684179486293,5.06,63.0,30-60,60-90,6.3475613991729745,7.126926305968601
1992-06-16 22:00:00,6.2769213,49.641885627393776,4.79,54.0,30-60,30-60,5.943180813745864,7.197002494870028
1992-06-16 23:00:00,5.903653,50.50377998921692,4.74,64.0,30-60,60-90,5.5136104253788005,6.782346922237121
1992-06-17 00:00:00,5.744067,51.41250553828195,5.67,73.0,30-60,60-90,4.6507328040494285,6.605066332875005
1992-06-17 01:00:00,5.7383623,52.56019031254242,6.06,74.0,30-60,60-90,4.8647131042297795,6.598729106688911
1992-06-17 02:00:00,5.55243,53.331431057657966,8.49,50.0,30-60,30-60,4.856035232610102,6.392180990153288
1992-06-17 03:00:00,5.378253,52.73447481323629,8.76,42.0,30-60,30-60,5.202061057787166,6.198691578717916
1992-06-17 04:00:00,5.3509316,50.13355119865031,8.24,35.0,30-60,30-60,5.662015454507708,6.168340834328069
1992-06-17 05:00:00,5.6043777,49.49168657790096,7.27,34.0,30-60,30-60,5.945764692203391,6.4498885514181
1992-06-17 06:00:00,5.7615333,49.87221922568898,5.6,54.0,30-60,30-60,5.952985771332799,6.624469262693256
1992-06-17 07:00:00,5.806876,46.2756576625585,6.07,38.0,30-60,30-60,5.898475261128181,6.674839474236058
1992-06-17 08:00:00,6.010906,38.55432885920308,7.63,37.0,30-60,30-60,6.2140641315207645,6.90149192900999
1992-06-17 09:00:00,6.29988,33.04373980265703,8.06,23.0,30-60,0-30,7.255731712106753,7.222506811457874
1992-06-17 10:00:00,6.7024345,29.449638449743304,8.62,25.0,0-30,0-30,8.211571457996499,7.676863743882746
1992-06-17 11:00:00,6.9341354,23.15807254693084,8.42,33.0,0-30,30-60,8.572954034187367,7.933455634213901
1992-06-17 12:00:00,7.3079505,15.956252042001124,8.68,20.0,0-30,0-30,8.998787989417286,8.347428662127605
1992-06-17 13:00:00,7.664025,10.211596219568662,10.4,21.0,0-30,0-30,9.202222610790797,8.741755266183617
1992-06-17 14:00:00,8.099305,6.601446384897884,10.27,20.0,0-30,0-30,9.216093079295081,9.223796199228527
1992-06-17 15:00:00,8.562582,4.677472545741068,10.89,16.0,0-30,0-30,9.073822686738877,9.736841772970138
1992-06-17 16:00:00,8.806513,4.717116809988482,9.07,27.0,0-30,0-30,9.959043957839496,10.006977609302105
1992-06-17 17:00:00,8.638845,5.10990802047769,7.39,35.0,0-30,30-60,9.868595513033004,9.82129749727818
1992-06-17 18:00:00,9.067857,6.151249281839881,6.97,35.0,0-30,30-60,9.147823825099502,10.296397076324917
1992-06-17 19:00:00,8.843456,9.832940276515984,6.26,31.0,0-30,30-60,8.594537179780781,10.047889294170414
1992-06-17 20:00:00,8.445058,14.370342909167448,6.6,30.0,0-30,0-30,8.405493198783462,9.606692492931607
1992-06-17 21:00:00,8.118133,17.925402562301315,7.85,22.0,0-30,0-30,7.945758537436763,9.244646839477037
1992-06-17 22:00:00,7.8216443,19.50811081918792,8.68,22.0,0-30,0-30,7.586126265505578,8.916307174008203
1992-06-17 23:00:00,7.435185,21.619174733887945,8.81,24.0,0-30,0-30,7.308023719162747,8.488331614469782
1992-06-18 00:00:00,6.9484434,21.788708212985085,8.1,25.0,0-30,0-30,7.662547749935553,7.949300703295887
1992-06-18 01:00:00,7.0992246,18.97148461546891,6.77,22.0,0-30,0-30,8.552299665892342,8.116279912847514
1992-06-18 02:00:00,7.422195,15.586762715250956,7.86,15.0,0-30,0-30,8.656462443166319,8.473946134502283
1992-06-18 03:00:00,7.8420877,10.53955682361763,10.11,14.0,0-30,0-30,8.896189974222484,8.938946752235115
1992-06-18 04:00:00,8.41115,9.828923870374012,10.04,18.0,0-30,0-30,8.845957692868451,9.569141849764712
1992-06-18 05:00:00,8.197014,9.455483554231591,8.07,20.0,0-30,0-30,9.043680509870518,9.33200180832356
1992-06-18 06:00:00,8.9295025,9.096700861250156,8.19,20.0,0-30,0-30,9.80426934890473,10.1431795329713
1992-06-18 07:00:00,9.335726,6.9629898634701135,10.56,17.0,0-30,0-30,10.399583577145437,10.593042506148953
1992-06-18 08:00:00,10.28236,6.552597109774894,13.36,8.0,0-30,0-30,11.199108995840902,11.641370792796716
1992-06-18 09:00:00,10.696796,7.152487655378991,13.94,8.0,0-30,0-30,10.973030452807585,12.100328512258674
1992-06-18 10:00:00,10.406323,9.117471897800216,12.45,17.0,0-30,0-30,10.748819903887917,11.778650796893036
1992-06-18 11:00:00,10.210468,7.785463369098295,12.35,12.0,0-30,0-30,10.8081307405198,11.56175563299506
1992-06-18 12:00:00,10.134499,6.3442287816253895,12.5,9.0,0-30,0-30,10.861932097385688,11.47762549229829
1992-06-18 13:00:00,10.069134,4.464652045044062,12.77,5.0,0-30,0-30,10.919959883365326,11.40523851015236
1992-06-18 14:00:00,9.796136,2.8927600280406693,12.11,8.0,0-30,0-30,11.18490171326273,11.10291308596702
1992-06-18 15:00:00,9.6440115,2.5687650797787,11.17,7.0,0-30,0-30,11.279790579916641,10.934446269391504
1992-06-18 16:00:00,9.753458,1.6492975701336832,11.2,12.0,0-30,0-30,11.539988267445436,11.055650305824376
1992-06-18 17:00:00,9.724765,2.95477586636909,9.63,14.0,0-30,0-30,10.804387988586441,11.023874895762212
1992-06-18 18:00:00,9.385015,4.369172503545343,9.03,17.0,0-30,0-30,10.007577806263342,10.64762648783626
1992-06-18 19:00:00,8.920571,7.10429919200061,8.32,21.0,0-30,0-30,9.172051342960536,10.1332885464948
1992-06-18 20:00:00,8.816119,10.726398677973435,6.9,29.0,0-30,0-30,8.42922966470465,10.01761555545821
1992-06-18 21:00:00,8.419333,13.41278567897166,6.48,33.0,0-30,30-60,7.8843508123172406,9.578203926945164
1992-06-18 22:00:00,7.3966384,15.91580440374139,5.95,23.0,0-30,0-30,7.307094928326553,8.445644059264607
1992-06-18 23:00:00,6.963079,18.089234081308604,4.4,27.0,0-30,0-30,6.404352574783089,7.96550856554472
1992-06-19 00:00:00,6.0325103,17.77640212427127,4.64,31.0,0-30,30-60,5.261150806746752,6.934971429884018
1992-06-19 01:00:00,5.0547776,10.740792411176216,3.25,31.0,0-30,30-60,5.007117284204717,5.852203595440624
1992-06-19 02:00:00,4.9334025,1.013701489222342,2.4,24.0,0-30,0-30,6.503988380091416,5.717789502322585
1992-06-19 03:00:00,5.4742155,354.07551361853416,4.91,353.0,330-360,330-360,6.617446337087214,6.0445011824169415
1992-06-19 04:00:00,6.3810015,351.1075359603321,6.09,1.0,330-360,0-30,7.165069790884698,7.0588525954675845
1992-06-19 05:00:00,7.4220066,351.54292074459454,7.96,7.0,330-360,0-30,8.125247182263928,8.2233445419444
1992-06-19 06:00:00,8.117518,354.4151759721352,9.06,3.0,330-360,0-30,8.915040760372394,9.001359389309522
1992-06-19 07:00:00,8.18232,358.0479569657551,9.37,6.0,330-360,0-30,9.641872740520048,9.073848378187282
1992-06-19 08:00:00,8.442144,0.1756606549035098,10.26,5.0,0-30,0-30,10.585535677081827,9.603465449927354
1992-06-19 09:00:00,8.848672,2.895573330542476,10.64,8.0,0-30,0-30,10.708628377686773,10.0536656347024
1992-06-19 10:00:00,9.238838,4.168934616446762,9.84,13.0,0-30,0-30,10.288929406842625,10.48574609482554
1992-06-19 11:00:00,9.035424,2.6379246205581524,10.42,12.0,0-30,0-30,10.145851275233191,10.260479888350634
1992-06-19 12:00:00,9.437295,2.5805822974244563,11.01,8.0,0-30,0-30,10.537782376145977,10.705522784426014
1992-06-19 13:00:00,9.50659,2.2882115452894425,11.84,5.0,0-30,0-30,11.981696600564318,10.78226195566142
1992-06-19 14:00:00,9.668664,0.7853067283645316,12.53,1.0,0-30,0-30,12.349836084685103,10.96174711965315
1992-06-19 15:00:00,10.01788,358.7670140433488,11.37,6.0,330-360,0-30,12.79622959996152,11.127147480444306
1992-06-19 16:00:00,10.323316,359.3852810449663,12.61,8.0,330-360,0-30,12.802255776994903,11.468815126610584
1992-06-19 17:00:00,10.164162,1.1630701625312554,12.29,7.0,0-30,0-30,11.80435653022537,11.510475106792205
1992-06-19 18:00:00,9.697829,3.355488610608916,10.97,10.0,0-30,0-30,10.96871558668815,10.99404523537695
1992-06-19 19:00:00,9.09735,5.118897988360374,10.19,9.0,0-30,0-30,9.687971392792479,10.329058428186462
1992-06-19 20:00:00,9.039045,8.310267223714675,9.46,9.0,0-30,0-30,8.76204156449575,10.264489882420095
1992-06-19 21:00:00,8.669646,11.60480097885238,8.08,19.0,0-30,0-30,8.448065553708627,9.855407363981715
1992-06-19 22:00:00,8.278596,15.253475411686708,6.5,34.0,0-30,30-60,7.929052873581572,9.422347938170256
1992-06-19 23:00:00,7.6461277,16.319244909569534,5.39,31.0,0-30,30-60,7.194856062287562,8.72193530847597
1992-06-20 00:00:00,7.1797953,17.800594289917598,4.25,24.0,0-30,0-30,6.7331874981305235,8.205506101517063
1992-06-20 01:00:00,6.6123238,18.840143732280467,4.19,20.0,0-30,0-30,6.155542969981095,7.57707269925554
1992-06-20 02:00:00,6.233386,19.4113701538962,4.92,23.0,0-30,0-30,5.283936678113631,7.157426653772204
1992-06-20 03:00:00,5.7548904,18.57904666457327,6.11,17.0,0-30,0-30,5.169064061838087,6.627527587695461
1992-06-20 04:00:00,5.594285,15.458313129114655,7.83,15.0,0-30,0-30,5.336950125067434,6.449668791361948
1992-06-20 05:00:00,5.853565,9.783969645444245,8.05,16.0,0-30,0-30,5.713310445355518,6.7368025285423485
1992-06-20 06:00:00,6.871445,9.836791434566436,7.1,18.0,0-30,0-30,6.835387990624505,7.864030576988762
1992-06-20 07:00:00,7.3952756,12.117132057545833,6.57,19.0,0-30,0-30,7.72532521019128,8.444134857409356
1992-06-20 08:00:00,7.8536906,11.02177711230695,7.16,15.0,0-30,0-30,9.31377250497807,8.951796119865207
1992-06-20 09:00:00,8.216319,9.801998685877152,7.57,19.0,0-30,0-30,9.781895806341458,9.35338069136995
1992-06-20 10:00:00,8.474721,7.216573056850194,9.55,18.0,0-30,0-30,10.22740954430003,9.639542107425523
