ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
2017-01-27 12:00:00,7.738851,169.2774323695436,9.375,173.32031,150-180,150-180,8.86809372426557
2017-01-27 13:00:00,7.97328,161.33584290255538,9.08203,162.77344,150-180,150-180,9.127873850093865
2017-01-27 14:00:00,7.9624434,156.4814437697175,9.60938,153.98438,150-180,150-180,9.115865381382438
2017-01-27 15:00:00,7.85435,153.4928012924809,7.85156,140.625,150-180,120-150,8.996082773201676
2017-01-27 16:00:00,7.987475,151.14351199470374,9.375,138.51563,150-180,120-150,9.1436038958055
2017-01-27 17:00:00,8.30539,150.0890126186287,8.73047,132.53906,150-180,120-150,9.495898188332031
2017-01-27 18:00:00,8.659115,150.87244401044515,8.37891,142.38281,150-180,120-150,9.887874970251563
2017-01-27 19:00:00,8.772664,154.78925776503593,8.61328,137.8125,150-180,120-150,10.013703146405867
2017-01-27 20:00:00,8.7020035,158.65050120847934,9.66797,140.97656,150-180,120-150,9.935401427842505
2017-01-27 21:00:00,8.685077,158.25306617904738,8.55469,146.60156,150-180,120-150,9.916644498026514
2017-01-27 22:00:00,8.189968,151.59008488045257,9.31641,142.03125,150-180,120-150,9.36799446616731
2017-01-27 23:00:00,8.779753,148.59668025742835,10.07813,135.70313,120-150,120-150,10.213575936043345
2017-01-28 00:00:00,9.425404,151.93263254324282,10.83984,140.27344,150-180,120-150,10.737030376966768
2017-01-28 01:00:00,9.939381,156.28560011982034,11.01563,148.00781,150-180,120-150,11.306588792234715
2017-01-28 02:00:00,9.909145,158.06974292497765,10.07813,150.46875,150-180,150-180,11.27308307457801
2017-01-28 03:00:00,10.124504,159.8557053218232,10.3125,154.6875,150-180,150-180,11.511730972740164
2017-01-28 04:00:00,10.211356,161.39843348063005,10.37109,142.38281,150-180,120-150,11.607975138301759
2017-01-28 05:00:00,10.296381,161.47419989498707,10.48828,144.84375,150-180,120-150,11.702194732287788
2017-01-28 07:00:00,10.171095,164.01730252726907,10.72266,150.82031,150-180,150-180,11.563360318266808
2017-01-28 08:00:00,10.19858,166.19888781022033,11.30859,156.79688,150-180,150-180,11.593817543091344
2017-01-28 09:00:00,10.38863,171.88575534752263,10.01953,159.60938,150-180,150-180,11.804419528825477
2017-01-28 10:00:00,10.48668,178.58559897243882,9.96094,163.47656,150-180,150-180,11.91307264485406
2017-01-28 11:00:00,10.164618,185.5133614973908,8.78906,185.27344,180-210,180-210,11.461684443756324
2017-01-28 12:00:00,9.860055,192.5149753219868,7.85156,201.79688,180-210,180-210,11.123507159064422
2017-01-28 13:00:00,9.416415,200.87497344129545,11.25,206.01563,180-210,180-210,10.630903098227373
2017-01-28 14:00:00,9.053756,208.8844762232452,10.07813,209.17969,180-210,180-210,10.228217821653791
2017-01-28 15:00:00,8.635695,210.99117808780903,9.43359,207.07031,210-240,180-210,10.420382755185521
2017-01-28 16:00:00,8.461839,208.98029683663543,7.79297,207.42188,180-210,180-210,9.570971590749263
2017-01-28 17:00:00,8.45558,206.76772328111895,7.79297,209.53125,180-210,180-210,9.564021791775367
2017-01-28 18:00:00,8.794245,208.35316344999868,9.31641,190.19531,180-210,180-210,9.940064876851961
2017-01-28 19:00:00,9.309348,212.1120740893749,9.90234,199.6875,210-240,180-210,11.158880826707573
2017-01-28 20:00:00,9.595519,214.7392223698492,9.43359,210.9375,210-240,210-240,11.472598321657552
2017-01-28 21:00:00,9.7642355,217.10042546793173,10.3125,216.91406,210-240,210-240,11.657555280038128
2017-01-28 22:00:00,9.484527,220.4903435304972,10.07813,215.50781,210-240,210-240,11.35092235798727
2017-01-28 23:00:00,8.985514,215.19752833775868,8.37891,211.64063,210-240,210-240,10.80387493421801
2017-01-29 00:00:00,8.917731,212.18014221179268,9.02344,213.75,210-240,210-240,10.729567219738925
2017-01-29 01:00:00,8.898606,210.94054773814568,8.78906,202.85156,210-240,180-210,10.708601268992977
2017-01-29 02:00:00,8.56706,202.86957455273472,8.02734,210.58594,180-210,210-240,9.687805717260252
2017-01-29 03:00:00,8.611318,200.2105341963432,7.91016,217.96875,180-210,210-240,9.73694842424007
2017-01-29 04:00:00,8.923569,203.2874146052864,9.49219,206.36719,180-210,180-210,10.08366222507054
2017-01-29 05:00:00,9.177004,207.53616665497609,9.84375,202.14844,180-210,180-210,10.365068568408017
2017-01-29 06:00:00,9.370886,212.4530605740712,10.60547,201.79688,210-240,180-210,11.22634240459014
2017-01-29 07:00:00,9.353491,214.0117071811065,10.95703,204.60938,210-240,180-210,11.207272981676375
2017-01-29 08:00:00,9.284735,213.9111742792563,10.54688,218.32031,210-240,210-240,11.131898607324045
