ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
2005-04-09 18:00:00,8.746,250.0,15.61,251.8,240-270,240-270,11.994999505386026
2005-04-09 19:00:00,6.688,260.0,12.64,252.7,240-270,240-270,9.751972321718217
2005-04-09 20:00:00,6.688,280.0,11.77,272.3,270-300,270-300,9.675106994025363
2005-04-09 21:00:00,7.202,270.0,12.27,280.3,240-270,270-300,10.312184164480733
2005-04-09 22:00:00,6.173,260.0,12.97,269.4,240-270,240-270,9.190670572646829
2005-04-09 23:00:00,8.746,270.0,11.27,259.0,240-270,240-270,11.994999505386026
2005-04-10 00:00:00,8.746,270.0,14.22,269.5,240-270,240-270,11.994999505386026
2005-04-10 01:00:00,8.746,260.0,13.76,268.5,240-270,240-270,11.994999505386026
2005-04-10 02:00:00,8.231,280.0,12.87,282.9,270-300,270-300,11.311840733296457
2005-04-10 03:00:00,7.717,270.0,12.03,281.3,240-270,270-300,10.873485913552123
2005-04-10 04:00:00,7.202,280.0,10.38,290.6,270-300,270-300,10.220331324540815
2005-04-10 05:00:00,6.173,280.0,11.17,288.7,270-300,270-300,9.12882191578517
2005-04-10 06:00:00,6.688,280.0,8.91,280.6,270-300,270-300,9.675106994025363
2005-04-10 07:00:00,4.116,280.0,9.79,280.9,270-300,270-300,6.9468638459986245
2005-04-10 08:00:00,3.601,270.0,8.53,276.7,240-270,270-300,6.387431546216507
2005-04-10 09:00:00,4.63,270.0,5.699,268.6,240-270,240-270,7.508945138050411
2005-04-10 10:00:00,2.572,240.0,9.8,273.1,210-240,270-300,5.475789663723026
2005-04-10 11:00:00,5.144,260.0,10.98,269.1,240-270,240-270,8.069156980812924
2005-04-10 12:00:00,5.659,250.0,12.41,266.8,240-270,240-270,8.630458729884314
2005-04-10 13:00:00,5.659,250.0,9.64,257.3,240-270,240-270,8.630458729884314
2005-04-10 14:00:00,5.659,260.0,9.03,269.6,240-270,240-270,8.630458729884314
2005-04-10 15:00:00,4.63,250.0,8.62,254.8,240-270,240-270,7.508945138050411
2005-04-10 16:00:00,5.659,240.0,9.87,256.7,210-240,240-270,9.001652203460065
2005-04-10 17:00:00,6.173,250.0,10.46,250.5,240-270,240-270,9.190670572646829
2005-04-10 18:00:00,5.659,230.0,10.97,249.9,210-240,240-270,9.001652203460065
2005-04-10 19:00:00,5.659,230.0,10.67,243.3,210-240,240-270,9.001652203460065
2005-04-10 20:00:00,5.144,230.0,10.64,239.2,210-240,210-240,8.413437364469274
2005-04-10 21:00:00,4.116,220.0,11.26,245.6,210-240,240-270,7.239292015959498
2005-04-10 22:00:00,5.144,240.0,11.52,253.9,210-240,240-270,8.413437364469274
2005-04-10 23:00:00,4.116,250.0,10.02,260.2,240-270,240-270,6.948733295287897
2005-04-11 00:00:00,4.63,250.0,8.57,270.4,240-270,270-300,7.508945138050411
2005-04-11 01:00:00,3.601,250.0,7.94,269.0,240-270,240-270,6.387431546216507
2005-04-11 02:00:00,5.659,260.0,8.67,269.1,240-270,240-270,8.630458729884314
2005-04-11 03:00:00,5.659,250.0,8.61,282.2,240-270,270-300,8.630458729884314
2005-04-11 04:00:00,6.173,260.0,9.0,273.2,240-270,270-300,9.190670572646829
2005-04-11 05:00:00,5.144,280.0,10.46,266.0,270-300,240-270,8.03731250702953
2005-04-11 06:00:00,5.144,260.0,7.74,245.3,240-270,240-270,8.069156980812924
2005-04-11 07:00:00,5.144,250.0,8.05,228.1,240-270,210-240,8.069156980812924
2005-04-11 08:00:00,5.659,230.0,8.69,227.8,210-240,210-240,9.001652203460065
2005-04-11 09:00:00,4.116,210.0,10.68,220.3,180-210,210-240,7.463394277835205
2005-04-11 10:00:00,5.144,210.0,11.26,225.1,180-210,210-240,8.828640837257495
2005-04-11 11:00:00,4.63,250.0,12.7,225.0,240-270,210-240,7.508945138050411
2005-04-11 12:00:00,6.173,230.0,11.43,226.5,210-240,210-240,9.588724877714952
2005-04-11 13:00:00,6.173,220.0,10.94,227.3,210-240,210-240,9.588724877714952
2005-04-11 14:00:00,6.688,230.0,10.55,225.7,210-240,210-240,10.176939716705746
2005-04-11 15:00:00,7.202,230.0,13.13,235.6,210-240,210-240,10.764012390960634
2005-04-11 16:00:00,7.202,240.0,12.6,234.5,210-240,210-240,10.764012390960634
2005-04-11 17:00:00,7.202,220.0,11.69,229.1,210-240,210-240,10.764012390960634
2005-04-11 18:00:00,7.717,230.0,12.88,222.4,210-240,210-240,11.352227229951424
2005-04-11 23:00:00,5.144,210.0,14.82,219.6,180-210,210-240,8.828640837257495
2005-04-12 00:00:00,5.659,220.0,13.57,222.9,210-240,210-240,9.001652203460065
2005-04-12 01:00:00,6.173,220.0,13.8,224.0,210-240,210-240,9.588724877714952
2005-04-12 02:00:00,7.717,230.0,14.19,226.5,210-240,210-240,11.352227229951424
2005-04-12 03:00:00,7.717,240.0,13.0,230.2,210-240,210-240,11.352227229951424
2005-04-12 04:00:00,7.717,250.0,13.51,244.2,240-270,240-270,10.873485913552123
2005-04-12 05:00:00,5.144,270.0,8.97,263.7,240-270,240-270,8.069156980812924
2005-04-12 06:00:00,5.659,300.0,8.3,282.7,270-300,270-300,8.583597585269718
2005-04-12 07:00:00,5.144,290.0,8.07,281.6,270-300,270-300,8.03731250702953
2005-04-12 08:00:00,5.659,280.0,8.39,285.6,270-300,270-300,8.583597585269718
2005-04-12 09:00:00,6.173,280.0,9.0,284.9,270-300,270-300,9.12882191578517
2005-04-12 10:00:00,6.173,250.0,7.52,275.1,240-270,270-300,9.190670572646829
2005-04-12 11:00:00,6.173,260.0,7.83,267.2,240-270,240-270,9.190670572646829
2005-04-12 12:00:00,6.173,250.0,7.86,267.1,240-270,240-270,9.190670572646829
2005-04-12 13:00:00,6.173,250.0,7.04,260.1,240-270,240-270,9.190670572646829
2005-04-12 14:00:00,6.688,260.0,8.61,263.4,240-270,240-270,9.751972321718217
2005-04-12 15:00:00,5.659,240.0,7.11,260.7,210-240,240-270,9.001652203460065
2005-04-12 16:00:00,5.659,260.0,6.976,256.4,240-270,240-270,8.630458729884314
2005-04-12 17:00:00,5.144,240.0,7.52,250.5,210-240,240-270,8.413437364469274
2005-04-12 18:00:00,5.144,240.0,6.987,259.7,210-240,240-270,8.413437364469274
2005-04-12 19:00:00,5.659,240.0,8.29,257.6,210-240,240-270,9.001652203460065
2005-04-12 20:00:00,4.63,240.0,7.06,248.8,210-240,240-270,7.826364690214385
2005-04-12 21:00:00,3.601,250.0,6.921,239.6,240-270,210-240,6.387431546216507
2005-04-12 22:00:00,3.087,250.0,7.15,246.6,240-270,240-270,5.827219703453993
2005-04-12 23:00:00,5.144,240.0,6.436,259.8,210-240,240-270,8.413437364469274
2005-04-13 00:00:00,5.144,310.0,6.822,324.4,300-330,300-330,9.544212361652514
2005-04-13 01:00:00,0.0,0.0,6.029,260.9,0-30,240-270,4.24118812689533
2005-04-13 02:00:00,2.572,130.0,0.438,160.1,120-150,150-180,5.260938395899467
2005-04-13 03:00:00,2.572,140.0,3.804,196.4,120-150,180-210,5.260938395899467
2005-04-13 04:00:00,2.572,160.0,6.788,204.6,150-180,180-210,5.847446138724103
2005-04-13 05:00:00,2.058,170.0,5.933,204.8,150-180,180-210,5.262240197851712
2005-04-13 06:00:00,3.601,210.0,5.721,195.7,180-210,180-210,6.779442937268591
2005-04-13 07:00:00,3.601,190.0,5.971,191.6,180-210,180-210,6.779442937268591
2005-04-13 08:00:00,4.116,180.0,5.549,195.3,150-180,180-210,7.605341027259066
2005-04-13 09:00:00,4.63,170.0,4.854,178.8,150-180,150-180,8.190546968131457
2005-04-13 10:00:00,4.116,170.0,4.594,180.8,150-180,180-210,7.605341027259066
2005-04-13 11:00:00,4.63,190.0,3.732,194.1,180-210,180-210,8.14601755754635
2005-04-13 12:00:00,4.116,190.0,3.241,181.6,180-210,180-210,7.463394277835205
2005-04-13 13:00:00,3.601,190.0,3.632,185.0,180-210,180-210,6.779442937268591
2005-04-13 14:00:00,4.116,200.0,3.793,178.8,180-210,150-180,7.463394277835205
2005-04-13 15:00:00,3.087,170.0,2.543,166.1,150-180,150-180,6.43379061255539
2005-04-13 16:00:00,2.572,190.0,1.425,158.5,180-210,150-180,5.412868316990833
2005-04-13 17:00:00,2.058,170.0,1.157,128.3,150-180,120-150,5.262240197851712
2005-04-13 18:00:00,3.087,170.0,1.141,146.6,150-180,120-150,6.43379061255539
2005-04-13 19:00:00,2.058,170.0,0.895,154.1,150-180,150-180,5.262240197851712
2005-04-13 20:00:00,0.0,0.0,2.097,89.9,0-30,60-90,4.24118812689533
2005-04-13 21:00:00,1.543,70.0,4.819,100.9,60-90,90-120,3.951186765355783
2005-04-13 22:00:00,3.087,70.0,5.323,87.2,60-90,60-90,5.705031770357083
2005-04-13 23:00:00,3.601,60.0,6.07,102.8,30-60,90-120,7.369081628816751
2005-04-14 00:00:00,4.63,70.0,7.49,104.0,60-90,90-120,7.45774086538105
2005-04-14 01:00:00,3.601,80.0,6.369,120.8,60-90,120-150,6.288889498705961
2005-04-14 02:00:00,5.144,70.0,5.638,115.4,60-90,90-120,8.04159859372993
2005-04-14 03:00:00,5.144,60.0,6.266,122.3,30-60,120-150,8.74096009457756
2005-04-14 04:00:00,4.116,70.0,6.074,115.1,60-90,90-120,6.873883137032172
2005-04-14 05:00:00,5.659,70.0,8.24,108.0,60-90,90-120,8.62659223205614
2005-04-14 06:00:00,5.144,70.0,5.779,92.0,60-90,90-120,8.04159859372993
2005-04-14 07:00:00,5.144,60.0,6.994,95.5,30-60,90-120,8.74096009457756
2005-04-14 08:00:00,4.116,60.0,7.4,109.4,30-60,90-120,7.826967182845796
2005-04-14 09:00:00,3.087,60.0,7.93,66.19,30-60,60-90,6.912085172950871
2005-04-14 10:00:00,3.601,40.0,9.92,77.5,30-60,60-90,7.369081628816751
2005-04-14 11:00:00,4.63,60.0,8.11,48.62,30-60,30-60,8.283963638711679
2005-04-14 12:00:00,4.63,50.0,9.23,59.48,30-60,30-60,8.283963638711679
2005-04-14 13:00:00,5.659,40.0,9.24,51.14,30-60,30-60,9.198845648606603
2005-04-14 14:00:00,4.63,40.0,8.69,42.39,30-60,30-60,8.283963638711679
2005-04-14 15:00:00,7.202,40.0,7.78,52.93,30-60,30-60,10.570724114367412
2005-04-14 16:00:00,5.144,40.0,9.11,48.42,30-60,30-60,8.74096009457756
2005-04-14 17:00:00,5.144,30.0,10.08,40.88,0-30,30-60,9.885692950479395
2005-04-14 18:00:00,3.087,20.0,10.78,47.78,0-30,30-60,7.628549400302019
2005-04-14 19:00:00,4.116,30.0,10.78,45.94,0-30,30-60,8.757669824770915
2005-04-14 20:00:00,4.63,10.0,10.84,38.37,0-30,30-60,9.321681387625155
2005-04-14 21:00:00,4.63,10.0,10.83,34.49,0-30,30-60,9.321681387625155
2005-04-14 22:00:00,4.116,350.0,10.85,35.0,330-360,30-60,8.308007819692023
2005-04-14 23:00:00,4.63,350.0,12.65,38.26,330-360,30-60,8.839155767781694
2005-04-15 00:00:00,4.63,10.0,13.39,37.95,0-30,30-60,9.321681387625155
2005-04-15 01:00:00,5.659,10.0,13.38,41.26,0-30,30-60,10.45080181209405
2005-04-15 02:00:00,6.688,10.0,13.35,39.75,0-30,30-60,11.579922236562947
2005-04-15 03:00:00,6.173,10.0,13.13,36.38,0-30,30-60,11.01481337494829
2005-04-15 04:00:00,6.173,10.0,13.14,32.21,0-30,30-60,11.01481337494829
2005-04-15 05:00:00,6.173,360.0,13.79,31.51,330-360,30-60,10.433632973817424
2005-04-15 06:00:00,8.231,360.0,10.65,19.68,330-360,0-30,12.560291489709538
2005-04-15 07:00:00,5.659,360.0,11.84,22.0,330-360,0-30,9.902485025727753
2005-04-15 08:00:00,8.231,10.0,13.24,19.53,0-30,0-30,13.273054223886081
2005-04-15 09:00:00,6.688,360.0,11.58,15.81,330-360,0-30,10.965814283673808
2005-04-15 10:00:00,7.202,360.0,11.88,20.44,330-360,0-30,11.496962231763481
2005-04-15 11:00:00,8.231,360.0,11.73,17.74,330-360,0-30,12.560291489709538
2005-04-15 12:00:00,9.26,10.0,11.0,19.93,0-30,0-30,14.402174648354979
2005-04-15 13:00:00,6.688,350.0,11.21,21.16,330-360,0-30,10.965814283673808
2005-04-15 14:00:00,6.173,350.0,9.9,0.723,330-360,0-30,10.433632973817424
2005-04-15 15:00:00,6.688,340.0,9.62,2.768,330-360,0-30,10.965814283673808
2005-04-15 16:00:00,6.173,350.0,11.46,358.2,330-360,330-360,10.433632973817424
2005-04-15 17:00:00,4.116,350.0,10.76,2.254,330-360,0-30,8.308007819692023
2005-04-15 18:00:00,5.659,340.0,10.19,2.322,330-360,0-30,9.902485025727753
2005-04-15 19:00:00,6.173,360.0,12.03,15.88,330-360,0-30,10.433632973817424
2005-04-15 20:00:00,4.63,350.0,12.87,14.17,330-360,0-30,8.839155767781694
