ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
2005-04-09 08:00:00,10.441,283.82,13.88,287.2,270-300,270-300,12.091199165769083
2005-04-09 09:00:00,10.142,274.88,14.8,288.8,270-300,270-300,11.82645699940689
2005-04-09 10:00:00,10.214,269.59,13.77,278.7,240-270,270-300,11.93426348602419
2005-04-09 11:00:00,10.456,267.48,13.11,275.8,240-270,270-300,12.135227074250622
2005-04-09 12:00:00,10.648,263.54,12.45,269.4,240-270,240-270,12.294669259950933
2005-04-09 13:00:00,10.679,262.76,12.98,256.7,240-270,240-270,12.320412529517128
2005-04-09 14:00:00,10.479,260.95,13.86,260.8,240-270,240-270,12.154326919412636
2005-04-09 15:00:00,10.572,260.71,12.97,255.4,240-270,240-270,12.231556728111226
2005-04-09 16:00:00,10.421,264.12,14.26,253.8,240-270,240-270,12.106162092482336
2005-04-09 17:00:00,10.328,267.89,15.72,244.6,240-270,240-270,12.028932283783746
2005-04-09 18:00:00,10.017,267.28,15.61,251.8,240-270,240-270,11.770669160071265
2005-04-09 19:00:00,10.24,271.51,12.64,252.7,270-300,240-270,11.91322867935169
2005-04-09 20:00:00,10.236,276.06,11.77,272.3,270-300,270-300,11.909686978129454
2005-04-09 21:00:00,10.38,278.09,12.27,280.3,270-300,270-300,12.037188222129974
2005-04-09 22:00:00,10.681,278.4,12.97,269.4,270-300,240-270,12.303701239103283
2005-04-09 23:00:00,10.908,278.71,11.27,259.0,270-300,240-270,12.504692783465213
2005-04-10 00:00:00,12.653,284.29,14.22,269.5,270-300,240-270,14.049759941665968
2005-04-10 01:00:00,11.713,288.15,13.76,268.5,270-300,240-270,13.217460154440346
2005-04-10 02:00:00,10.345,286.57,12.87,282.9,270-300,270-300,12.006198336435403
2005-04-10 03:00:00,9.6992,281.47,12.03,281.3,270-300,270-300,11.434390674105288
2005-04-10 04:00:00,9.7241,279.67,10.38,290.6,270-300,270-300,11.456437764213714
2005-04-10 05:00:00,9.6476,279.61,11.17,288.7,270-300,270-300,11.388702728338437
2005-04-10 06:00:00,8.6815,283.58,8.91,280.6,270-300,270-300,10.533293340637721
2005-04-10 07:00:00,8.4472,288.14,9.79,280.9,270-300,270-300,10.325838191545209
2005-04-10 08:00:00,7.6533,287.03,8.53,276.7,270-300,270-300,9.622899041461782
2005-04-10 09:00:00,7.1884,282.63,5.699,268.6,270-300,240-270,9.211264816907324
2005-04-10 10:00:00,7.2838,279.02,9.8,273.1,270-300,270-300,9.29573439105767
2005-04-10 11:00:00,7.4004,275.85,10.98,269.1,270-300,240-270,9.398974981685868
2005-04-10 12:00:00,5.7975,264.15,12.41,266.8,240-270,240-270,8.266678000891787
2005-04-10 13:00:00,6.278,265.95,9.64,257.3,240-270,240-270,8.665698679167821
2005-04-10 14:00:00,5.6701,260.84,9.03,269.6,240-270,240-270,8.160881467255225
2005-04-10 15:00:00,5.7106,250.19,8.62,254.8,240-270,240-270,8.194513803301385
2005-04-10 16:00:00,6.543,245.84,9.87,256.7,240-270,240-270,8.885762112556272
2005-04-10 17:00:00,7.1149,244.57,10.46,250.5,240-270,240-270,9.36068391465006
2005-04-10 18:00:00,6.791,252.6,10.97,249.9,240-270,240-270,9.09170826908584
2005-04-10 19:00:00,6.7955,253.64,10.67,243.3,240-270,240-270,9.095445195313191
2005-04-10 20:00:00,6.6845,251.45,10.64,239.2,240-270,210-240,9.0032676817052
2005-04-10 21:00:00,6.7088,249.85,11.26,245.6,240-270,240-270,9.023447083332893
2005-04-10 22:00:00,6.7604,250.2,11.52,253.9,240-270,240-270,9.066297170739853
2005-04-10 23:00:00,6.7999,250.87,10.02,260.2,240-270,240-270,9.09909907873549
2005-04-11 00:00:00,6.1239,256.11,8.57,270.4,240-270,270-300,8.537729716582312
2005-04-11 01:00:00,6.7653,259.55,7.94,269.0,240-270,240-270,9.070366268187414
2005-04-11 02:00:00,6.6943,263.69,8.67,269.1,240-270,240-270,9.01140587660032
2005-04-11 03:00:00,6.3965,265.24,8.61,282.2,240-270,270-300,8.764104403154732
2005-04-11 04:00:00,6.124,259.54,9.0,273.2,240-270,270-300,8.537812759387364
2005-04-11 05:00:00,5.9988,252.5,10.46,266.0,240-270,240-270,8.433843167461955
2005-04-11 06:00:00,6.0413,239.13,7.74,245.3,210-240,240-270,7.363952777832005
2005-04-11 07:00:00,6.9489,232.3,8.05,228.1,210-240,210-240,8.114255624521778
2005-04-11 08:00:00,7.8543,227.94,8.69,227.8,210-240,210-240,8.862739755629008
2005-04-11 09:00:00,8.5907,226.76,10.68,220.3,210-240,210-240,9.471513462440761
2005-04-11 10:00:00,8.6938,223.34,11.26,225.1,210-240,210-240,9.556745088150013
2005-04-11 11:00:00,8.8415,218.48,12.7,225.0,210-240,210-240,9.67884703885085
2005-04-11 12:00:00,9.3725,216.04,11.43,226.5,210-240,210-240,10.11781884536503
2005-04-11 13:00:00,9.4967,208.1,10.94,227.3,180-210,210-240,8.4470872310998
2005-04-11 14:00:00,10.156,206.76,10.55,225.7,180-210,210-240,8.928161358680953
2005-04-11 15:00:00,10.858,210.66,13.13,235.6,210-240,210-240,11.345865208033231
2005-04-11 16:00:00,10.733,214.36,12.6,234.5,210-240,210-240,11.242529095388647
2005-04-11 17:00:00,10.346,218.53,11.69,229.1,210-240,210-240,10.922600490641027
2005-04-11 18:00:00,8.359,233.27,12.88,222.4,210-240,210-240,9.279969644042767
2005-04-11 19:00:00,8.7613,227.8,13.35,222.8,210-240,210-240,9.612546588978088
2005-04-11 20:00:00,9.2832,222.91,13.0,225.7,210-240,210-240,10.043995526491742
2005-04-11 21:00:00,10.158,219.46,12.87,221.2,210-240,210-240,10.767182977223577
2005-04-11 22:00:00,10.729,219.11,13.99,218.6,210-240,210-240,11.239222339784021
2005-04-11 23:00:00,11.126,219.21,14.82,219.6,210-240,210-240,11.56741783354321
2005-04-12 00:00:00,10.517,226.02,13.57,222.9,210-240,210-240,11.063964292738813
2005-04-12 01:00:00,10.949,226.15,13.8,224.0,210-240,210-240,11.421093898038485
2005-04-12 02:00:00,10.501,230.85,14.19,226.5,210-240,210-240,11.050737270320305
2005-04-12 03:00:00,9.1886,243.24,13.0,230.2,240-270,210-240,11.082742563018467
2005-04-12 04:00:00,7.3773,266.93,13.51,244.2,240-270,240-270,9.578588235107153
2005-04-12 05:00:00,6.7986,294.24,8.97,263.7,270-300,240-270,8.86612603280036
2005-04-12 06:00:00,7.6749,305.42,8.3,282.7,300-330,270-300,9.183909010868476
2005-04-12 07:00:00,6.7863,307.15,8.07,281.6,300-330,270-300,8.425026699814417
2005-04-12 08:00:00,5.7171,299.94,8.39,285.6,270-300,270-300,7.908538564838117
2005-04-12 09:00:00,4.9366,286.43,9.0,284.9,270-300,270-300,7.217464113849185
2005-04-12 10:00:00,4.7284,272.89,7.52,275.1,270-300,270-300,7.0331185652317645
2005-04-12 11:00:00,4.6605,260.0,7.83,267.2,240-270,240-270,7.3224813074477595
2005-04-12 12:00:00,5.1468,258.32,7.86,267.1,240-270,240-270,7.726318468416826
2005-04-12 13:00:00,5.01,254.81,7.04,260.1,240-270,240-270,7.612715911105355
2005-04-12 14:00:00,5.1845,251.87,8.61,263.4,240-270,240-270,7.757625605921523
2005-04-12 15:00:00,5.6821,251.28,7.11,260.7,240-270,240-270,8.170846603861495
2005-04-12 16:00:00,5.7617,249.22,6.976,256.4,240-270,240-270,8.236948676683081
2005-04-12 17:00:00,5.9578,248.44,7.52,250.5,240-270,240-270,8.399795617390534
2005-04-12 18:00:00,4.3,248.68,6.987,259.7,240-270,240-270,7.023111995234416
2005-04-12 19:00:00,4.9186,247.16,8.29,257.6,240-270,240-270,7.536814787287604
2005-04-12 20:00:00,4.949,254.49,7.06,248.8,240-270,240-270,7.562059800023486
2005-04-12 21:00:00,4.7178,264.9,6.921,239.6,240-270,210-240,7.370064834742696
2005-04-12 22:00:00,4.3307,274.08,7.15,246.6,270-300,240-270,6.680984921210883
2005-04-12 23:00:00,4.1836,281.47,6.436,259.8,270-300,240-270,6.550738858763129
2005-04-13 00:00:00,4.7153,281.63,6.822,324.4,270-300,300-330,7.02151949372894
2005-04-13 01:00:00,3.9259,271.03,6.029,260.9,270-300,240-270,6.322564757520531
2005-04-13 02:00:00,3.7206,263.0,0.438,160.1,240-270,150-180,6.541961982761707
2005-04-13 03:00:00,3.4401,252.53,3.804,196.4,240-270,180-210,6.30902691459016
2005-04-13 04:00:00,3.8649,243.99,6.788,204.6,240-270,180-210,6.661792750452097
2005-04-13 05:00:00,4.5375,239.31,5.933,204.8,210-240,180-210,6.120778008272639
2005-04-13 06:00:00,4.5056,240.7,5.721,195.7,240-270,180-210,7.193848002421832
2005-04-13 07:00:00,4.8219,233.63,5.971,191.6,210-240,180-210,6.355888331761589
2005-04-13 08:00:00,5.5269,229.13,5.549,195.3,210-240,180-210,6.938704007077026
2005-04-13 09:00:00,6.0219,223.76,4.854,178.8,210-240,150-180,7.347915013149566
2005-04-13 10:00:00,6.3285,216.32,4.594,180.8,210-240,180-210,7.6013778302441946
2005-04-13 11:00:00,6.6929,210.22,3.732,194.1,210-240,180-210,7.902623265825676
2005-04-13 12:00:00,5.757,199.68,3.241,181.6,180-210,180-210,5.7183250364763625
2005-04-13 13:00:00,5.8957,197.93,3.632,185.0,180-210,180-210,5.819530832768651
2005-04-13 14:00:00,6.3494,197.02,3.793,178.8,180-210,150-180,6.150583967432034
2005-04-13 15:00:00,6.5836,192.76,2.543,166.1,180-210,150-180,6.321473639325718
2005-04-13 16:00:00,6.8268,193.45,1.425,158.5,180-210,150-180,6.498930378030004
2005-04-13 17:00:00,6.7648,192.69,1.157,128.3,180-210,120-150,6.4536905844458525
2005-04-13 18:00:00,5.2669,189.27,1.141,146.6,180-210,120-150,5.360711764934541
2005-04-13 19:00:00,5.6272,180.41,0.895,154.1,180-210,150-180,5.6236133395856704
2005-04-13 20:00:00,6.4355,177.23,2.097,89.9,150-180,60-90,7.114139493808195
2005-04-13 21:00:00,7.079,176.64,4.819,100.9,150-180,90-120,7.521364742243814
2005-04-13 22:00:00,6.2171,169.89,5.323,87.2,150-180,60-90,6.975929712520955
2005-04-13 23:00:00,5.2438,165.65,6.07,102.8,150-180,90-120,6.3599975690829
2005-04-14 00:00:00,2.7003,145.43,7.49,104.0,120-150,90-120,4.969223674569934
2005-04-14 01:00:00,1.9977,135.71,6.369,120.8,120-150,120-150,4.43607464434549
2005-04-14 02:00:00,0.84415,157.07,5.638,115.4,150-180,90-120,3.575772915967479
2005-04-14 03:00:00,1.1639,260.91,6.266,122.3,240-270,120-150,4.418806585990958
2005-04-14 04:00:00,2.2531,284.1,6.074,115.1,270-300,90-120,4.841425306381151
2005-04-14 05:00:00,3.1149,289.8,8.24,108.0,270-300,90-120,5.604484834712044
2005-04-14 06:00:00,2.3307,296.43,5.779,92.0,270-300,90-120,4.910134310092543
2005-04-14 07:00:00,2.2989,309.67,6.994,95.5,300-330,90-120,4.592696649596119
2005-04-14 08:00:00,1.7866,316.04,7.4,109.4,300-330,90-120,4.155182123427997
2005-04-14 09:00:00,1.2418,326.42,7.93,66.19,300-330,60-90,3.689911942174057
2005-04-14 10:00:00,0.91251,338.68,9.92,77.5,330-360,60-90,2.348167381591518
2005-04-14 11:00:00,0.65866,4.1466,8.11,48.62,0-30,30-60,3.0638285601650046
2005-04-14 12:00:00,0.22994,1.6917,9.23,59.48,0-30,30-60,2.7905148380235083
2005-04-14 13:00:00,0.83944,327.02,9.24,51.14,300-330,30-60,3.346288392010079
2005-04-14 14:00:00,1.2825,352.45,8.69,42.39,330-360,30-60,2.6466402540714755
2005-04-14 15:00:00,1.7796,13.098,7.78,52.93,0-30,30-60,3.778440156771854
2005-04-14 16:00:00,2.9255,25.78,9.11,48.42,0-30,30-60,4.508964028300918
2005-04-14 17:00:00,4.3871,32.506,10.08,40.88,30-60,30-60,5.9881163230371826
2005-04-14 18:00:00,5.6121,33.362,10.78,47.78,30-60,30-60,6.894282298151597
2005-04-14 19:00:00,7.1847,29.63,10.78,45.94,0-30,30-60,7.224250941309547
2005-04-14 20:00:00,8.8273,26.543,10.84,38.37,0-30,30-60,8.271426533746617
2005-04-14 21:00:00,10.162,24.574,10.83,34.49,0-30,30-60,9.12231248481551
2005-04-14 22:00:00,10.556,24.68,10.85,35.0,0-30,30-60,9.373491824533154
2005-04-14 23:00:00,10.921,23.842,12.65,38.26,0-30,30-60,9.606183344829958
2005-04-15 00:00:00,12.118,29.457,13.39,37.95,0-30,30-60,10.369284029200577
2005-04-15 01:00:00,12.206,25.236,13.38,41.26,0-30,30-60,10.425384998477615
2005-04-15 02:00:00,12.644,24.459,13.35,39.75,0-30,30-60,10.70461482283378
2005-04-15 03:00:00,13.215,23.675,13.13,36.38,0-30,30-60,11.068633612120014
2005-04-15 04:00:00,13.797,22.189,13.14,32.21,0-30,30-60,11.439665022565876
2005-04-15 05:00:00,14.281,20.441,13.79,31.51,0-30,30-60,11.748220353589584
2005-04-15 06:00:00,13.297,22.558,10.65,19.68,0-30,0-30,11.120909515309982
2005-04-15 07:00:00,13.814,22.915,11.84,22.0,0-30,0-30,11.450502709812579
2005-04-15 08:00:00,13.718,21.481,13.24,19.53,0-30,0-30,11.389301652419444
2005-04-15 09:00:00,13.889,19.122,11.58,15.81,0-30,0-30,11.498316035900963
2005-04-15 10:00:00,13.867,16.645,11.88,20.44,0-30,0-30,11.484290793581703
2005-04-15 11:00:00,13.733,14.095,11.73,17.74,0-30,0-30,11.398864317637123
2005-04-15 12:00:00,11.574,9.9256,11.0,19.93,0-30,0-30,10.022478037306161
2005-04-15 13:00:00,12.654,5.9315,11.21,21.16,0-30,0-30,10.710989932978897
2005-04-15 14:00:00,12.742,5.1812,9.9,0.723,0-30,0-30,10.767090902255937
2005-04-15 15:00:00,12.773,4.9144,9.62,2.768,0-30,0-30,10.786853743705802
2005-04-15 16:00:00,12.989,5.5875,11.46,358.2,0-30,330-360,10.924556122840347
2005-04-15 17:00:00,13.03,6.3386,10.76,2.254,0-30,0-30,10.95069407443533
2005-04-15 18:00:00,11.405,2.6868,10.19,2.322,0-30,0-30,9.914738675853666
2005-04-15 19:00:00,12.578,2.1923,12.03,15.88,0-30,0-30,10.662539095876
2005-04-15 20:00:00,13.719,2.5707,12.87,14.17,0-30,0-30,11.389939163433958
2005-04-15 21:00:00,14.407,2.5746,10.16,0.592,0-30,0-30,11.82854674141807
2005-04-15 22:00:00,14.255,2.0835,9.73,7.57,0-30,0-30,11.731645067212277
2005-04-15 23:00:00,13.994,0.63212,11.66,350.9,0-30,330-360,11.565254692424698
2005-04-16 00:00:00,14.088,0.95812,15.8,346.0,0-30,330-360,11.625180727788809
2005-04-16 01:00:00,14.445,354.18,15.15,341.6,330-360,330-360,13.264898001625316
2005-04-16 02:00:00,14.841,346.93,17.49,344.2,330-360,330-360,13.584353277449157
2005-04-16 03:00:00,15.578,342.18,17.0,342.1,330-360,330-360,14.178895040787975
2005-04-16 04:00:00,15.551,339.53,17.07,338.2,330-360,330-360,14.15711399925453
2005-04-16 05:00:00,15.285,337.99,16.35,333.3,330-360,330-360,13.94253040488801
2005-04-16 06:00:00,14.986,344.07,15.8,336.5,330-360,330-360,13.70132553753617
2005-04-16 07:00:00,13.617,336.21,12.48,346.3,330-360,330-360,12.596946061266372
2005-04-16 08:00:00,12.136,327.39,6.24,350.4,300-330,330-360,12.993778330971175
2005-04-16 09:00:00,10.721,318.63,2.532,166.0,300-330,150-180,11.785339809542531
2005-04-16 10:00:00,9.7819,305.34,6.31,213.3,300-330,210-240,10.983329480585898
2005-04-16 11:00:00,9.2606,294.19,8.1,222.0,270-300,210-240,11.046043135087036
2005-04-16 12:00:00,9.0617,286.63,8.18,201.7,270-300,180-210,10.869932041811317
2005-04-16 13:00:00,8.4909,287.63,8.53,208.0,270-300,180-210,10.364531277398143
2005-04-16 14:00:00,6.1714,281.78,9.17,211.4,270-300,210-240,8.310787281153647
2005-04-16 15:00:00,4.068,258.65,10.34,235.3,240-270,210-240,6.8304526875132066
