ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
1992-07-04 04:00:00,7.717,30.0,6.78,45.45,0-30,30-60,5.852342332299509
1992-07-04 05:00:00,9.26,30.0,6.27,41.68,0-30,30-60,6.450893115317456
1992-07-04 06:00:00,9.774,40.0,7.94,42.47,30-60,30-60,6.659932503682299
1992-07-04 07:00:00,8.746,30.0,7.07,44.85,0-30,30-60,6.2515054921993585
1992-07-04 08:00:00,9.26,40.0,7.55,50.42,30-60,30-60,6.480083322853369
1992-07-04 09:00:00,8.746,40.0,8.03,41.68,30-60,30-60,6.30023414202444
1992-07-04 10:00:00,10.289,30.0,9.73,43.75,0-30,30-60,6.850056275217304
1992-07-04 11:00:00,8.746,20.0,9.78,44.69,0-30,30-60,6.2515054921993585
1992-07-04 12:00:00,7.717,30.0,10.05,32.62,0-30,30-60,5.852342332299509
1992-07-04 13:00:00,8.231,30.0,9.48,40.23,0-30,30-60,6.051729955417607
1992-07-04 14:00:00,8.746,20.0,9.44,26.37,0-30,0-30,6.2515054921993585
1992-07-04 15:00:00,9.26,20.0,8.37,38.5,0-30,30-60,6.450893115317456
1992-07-04 16:00:00,7.202,20.0,8.54,35.35,0-30,30-60,5.6525667955177585
1992-07-04 17:00:00,7.717,20.0,9.96,32.68,0-30,30-60,5.852342332299509
1992-07-04 18:00:00,9.774,20.0,9.69,30.16,0-30,30-60,6.650280738435553
1992-07-04 19:00:00,9.26,30.0,9.74,39.48,0-30,30-60,6.450893115317456
1992-07-04 20:00:00,8.231,30.0,7.44,49.93,0-30,30-60,6.051729955417607
1992-07-04 21:00:00,6.688,20.0,6.02,33.82,0-30,30-60,5.453179172399661
1992-07-04 22:00:00,6.688,30.0,10.81,29.58,0-30,0-30,5.453179172399661
1992-07-04 23:00:00,7.202,20.0,6.83,40.07,0-30,30-60,5.6525667955177585
1992-07-05 00:00:00,9.26,20.0,3.86,41.79,0-30,30-60,6.450893115317456
1992-07-05 01:00:00,8.231,20.0,8.94,35.09,0-30,30-60,6.051729955417607
1992-07-05 02:00:00,8.231,30.0,5.65,45.41,0-30,30-60,6.051729955417607
1992-07-05 03:00:00,8.746,20.0,6.03,45.16,0-30,30-60,6.2515054921993585
1992-07-05 04:00:00,6.688,20.0,4.44,40.17,0-30,30-60,5.453179172399661
1992-07-05 05:00:00,7.202,30.0,3.54,43.33,0-30,30-60,5.6525667955177585
1992-07-05 06:00:00,5.659,30.0,6.33,57.83,0-30,30-60,5.054016012499812
1992-07-05 07:00:00,6.688,20.0,6.42,46.88,0-30,30-60,5.453179172399661
1992-07-05 08:00:00,9.26,30.0,9.64,45.14,0-30,30-60,6.450893115317456
1992-07-05 09:00:00,8.231,30.0,8.22,43.24,0-30,30-60,6.051729955417607
1992-07-05 10:00:00,7.202,10.0,9.45,40.02,0-30,30-60,5.6525667955177585
1992-07-05 11:00:00,7.717,20.0,7.96,52.02,0-30,30-60,5.852342332299509
1992-07-05 12:00:00,6.688,30.0,5.62,58.74,0-30,30-60,5.453179172399661
1992-07-05 13:00:00,6.173,20.0,7.96,39.17,0-30,30-60,5.253403635617909
1992-07-05 14:00:00,6.173,10.0,6.06,26.69,0-30,0-30,5.253403635617909
1992-07-05 15:00:00,5.659,10.0,5.36,17.73,0-30,0-30,5.054016012499812
1992-07-05 16:00:00,6.173,20.0,6.15,32.26,0-30,30-60,5.253403635617909
1992-07-05 17:00:00,4.63,10.0,6.35,34.43,0-30,30-60,4.654852852599964
1992-07-05 18:00:00,5.144,10.0,5.72,43.71,0-30,30-60,4.854240475718061
1992-07-05 19:00:00,4.116,30.0,5.71,45.06,0-30,30-60,4.455465229481866
1992-07-05 20:00:00,4.63,40.0,3.09,51.97,30-60,30-60,4.860041090872929
1992-07-05 21:00:00,4.116,50.0,2.38,60.17,30-60,60-90,4.680191910043998
1992-07-05 22:00:00,2.572,70.0,3.38,58.06,60-90,30-60,4.1595993480060445
1992-07-05 23:00:00,2.058,90.0,4.31,35.69,60-90,30-60,3.868073433119525
1992-07-06 00:00:00,0.0,0.0,1.58,109.5,0-30,90-120,2.8588125898824712
1992-07-06 01:00:00,0.0,0.0,3.0,38.12,0-30,30-60,2.8588125898824712
1992-07-06 02:00:00,0.0,0.0,1.98,41.49,0-30,30-60,2.8588125898824712
1992-07-06 03:00:00,0.0,0.0,1.91,37.04,0-30,30-60,2.8588125898824712
1992-07-06 04:00:00,0.0,0.0,1.97,38.51,0-30,30-60,2.8588125898824712
1992-07-06 05:00:00,0.0,0.0,1.65,32.44,0-30,30-60,2.8588125898824712
1992-07-06 06:00:00,0.0,0.0,1.58,49.57,0-30,30-60,2.8588125898824712
1992-07-06 07:00:00,0.0,0.0,1.98,30.72,0-30,30-60,2.8588125898824712
1992-07-06 08:00:00,0.0,0.0,2.26,18.47,0-30,0-30,2.8588125898824712
1992-07-06 09:00:00,3.087,350.0,2.44,13.85,330-360,0-30,3.544930860651518
1992-07-06 10:00:00,4.116,340.0,3.12,17.51,330-360,0-30,4.143544317673773
1992-07-06 11:00:00,4.116,320.0,1.94,326.8,300-330,300-330,4.197136660591719
1992-07-06 12:00:00,6.173,300.0,3.6,277.6,270-300,270-300,5.429768172109188
1992-07-06 13:00:00,6.173,290.0,6.28,280.8,270-300,270-300,5.429768172109188
1992-07-06 14:00:00,6.173,280.0,5.26,271.0,270-300,270-300,5.429768172109188
1992-07-06 15:00:00,6.173,280.0,4.33,263.3,270-300,240-270,5.429768172109188
1992-07-06 16:00:00,5.144,280.0,3.91,251.9,270-300,240-270,4.968149759638088
1992-07-06 17:00:00,3.087,280.0,2.94,259.1,270-300,240-270,4.045361543454362
1992-07-06 18:00:00,1.543,310.0,3.12,257.2,300-330,240-270,3.1575004132237074
1992-07-06 19:00:00,0.0,0.0,2.68,256.3,0-30,240-270,2.8588125898824712
1992-07-06 20:00:00,3.601,320.0,1.67,248.1,300-330,240-270,3.9890477886933406
1992-07-06 21:00:00,3.087,330.0,0.79,217.9,300-330,210-240,3.781362972856902
1992-07-06 22:00:00,3.087,360.0,0.95,170.6,330-360,150-180,3.544930860651518
1992-07-06 23:00:00,3.087,10.0,2.13,123.2,0-30,120-150,4.056302069582017
1992-07-07 00:00:00,3.087,360.0,3.7,194.2,330-360,180-210,3.544930860651518
1992-07-07 01:00:00,2.572,350.0,0.33,35.14,330-360,30-60,3.245333260684111
1992-07-07 02:00:00,2.058,320.0,1.85,48.99,300-330,30-60,3.365589285122085
1992-07-07 03:00:00,1.543,340.0,2.48,15.7,330-360,0-30,2.6467198036618558
1992-07-07 04:00:00,0.0,0.0,2.38,43.07,0-30,30-60,2.8588125898824712
1992-07-07 05:00:00,0.0,0.0,2.52,42.18,0-30,30-60,2.8588125898824712
1992-07-07 06:00:00,0.0,0.0,2.0,45.33,0-30,30-60,2.8588125898824712
1992-07-07 07:00:00,0.0,0.0,1.99,40.41,0-30,30-60,2.8588125898824712
1992-07-07 08:00:00,0.0,0.0,3.3,8.72,0-30,0-30,2.8588125898824712
1992-07-07 10:00:00,2.572,330.0,2.42,15.1,300-330,0-30,3.573274100958524
1992-07-07 11:00:00,3.087,330.0,2.55,353.3,300-330,330-360,3.781362972856902
1992-07-07 12:00:00,3.601,300.0,2.74,303.4,270-300,300-330,4.275946445310675
1992-07-07 13:00:00,3.601,310.0,3.07,287.8,300-330,270-300,3.9890477886933406
1992-07-07 14:00:00,3.601,300.0,3.97,258.7,270-300,240-270,4.275946445310675
1992-07-07 15:00:00,4.63,280.0,3.93,247.4,270-300,240-270,4.737564857781775
1992-07-07 16:00:00,4.63,290.0,3.6,259.3,270-300,240-270,4.737564857781775
1992-07-07 17:00:00,5.659,270.0,3.3,243.3,240-270,240-270,6.555487685039223
1992-07-07 18:00:00,5.144,270.0,3.64,214.9,240-270,210-240,6.349097929315805
1992-07-07 19:00:00,3.087,250.0,3.17,193.2,240-270,180-210,5.524741176843822
1992-07-07 20:00:00,3.087,190.0,4.01,200.5,180-210,180-210,5.931018419821116
1992-07-07 21:00:00,2.058,170.0,3.0,191.3,150-180,180-210,4.804740599593865
1992-07-07 22:00:00,1.543,170.0,3.9,220.6,150-180,210-240,4.57530351044824
1992-07-07 23:00:00,2.572,240.0,4.45,220.6,210-240,210-240,5.683348658393268
1992-07-08 00:00:00,3.087,250.0,1.3,53.09,240-270,30-60,5.524741176843822
1992-07-08 01:00:00,3.601,270.0,4.18,216.1,240-270,210-240,5.73073017576001
1992-07-08 02:00:00,3.087,280.0,3.21,214.9,270-300,210-240,4.045361543454362
1992-07-08 03:00:00,0.0,0.0,1.98,170.1,0-30,150-180,2.8588125898824712
1992-07-08 04:00:00,0.514,230.0,2.4,211.8,210-240,210-240,4.68311006430439
1992-07-08 05:00:00,2.572,250.0,0.86,302.7,240-270,300-330,5.318351421120404
1992-07-08 06:00:00,2.058,230.0,1.34,167.7,210-240,150-180,5.433532022163101
1992-07-08 07:00:00,1.029,230.0,2.6,220.0,210-240,210-240,4.933412725118663
1992-07-08 08:00:00,1.029,280.0,1.85,232.6,270-300,210-240,3.1221247185121617
1992-07-08 09:00:00,3.601,300.0,2.55,274.0,270-300,270-300,4.275946445310675
1992-07-08 10:00:00,3.087,320.0,1.06,274.9,300-330,270-300,3.781362972856902
1992-07-08 11:00:00,3.601,310.0,1.01,286.4,300-330,270-300,3.9890477886933406
1992-07-08 12:00:00,4.63,300.0,1.63,277.9,270-300,270-300,4.737564857781775
1992-07-08 13:00:00,4.116,300.0,1.6,266.3,270-300,240-270,4.506979955925463
1992-07-08 14:00:00,4.116,310.0,2.7,270.7,300-330,270-300,4.197136660591719
1992-07-08 15:00:00,4.63,280.0,3.34,259.9,270-300,240-270,4.737564857781775
1992-07-08 16:00:00,4.116,280.0,3.38,241.6,270-300,240-270,4.506979955925463
1992-07-08 17:00:00,4.116,270.0,3.82,235.7,240-270,210-240,5.937119931483428
1992-07-08 18:00:00,4.116,290.0,2.98,237.0,270-300,210-240,4.506979955925463
1992-07-08 19:00:00,4.63,280.0,5.0,341.7,270-300,330-360,4.737564857781775
1992-07-08 20:00:00,4.116,310.0,4.96,345.5,300-330,330-360,4.197136660591719
1992-07-08 21:00:00,4.116,330.0,4.0,348.2,300-330,330-360,4.197136660591719
1992-07-08 22:00:00,6.173,350.0,6.19,337.1,330-360,330-360,5.340189488805725
1992-07-08 23:00:00,3.601,20.0,0.97,66.68,0-30,60-90,4.255689692700114
1992-07-09 00:00:00,4.116,330.0,3.83,259.7,300-330,240-270,4.197136660591719
1992-07-09 01:00:00,4.116,330.0,0.74,53.73,300-330,30-60,4.197136660591719
1992-07-09 02:00:00,4.116,340.0,3.65,334.6,330-360,330-360,4.143544317673773
1992-07-09 03:00:00,4.63,340.0,2.92,346.9,330-360,330-360,4.442560174728621
1992-07-09 04:00:00,4.116,350.0,2.52,358.0,330-360,330-360,4.143544317673773
1992-07-09 05:00:00,4.116,360.0,3.23,356.6,330-360,330-360,4.143544317673773
1992-07-09 06:00:00,3.601,10.0,2.95,18.26,0-30,0-30,4.255689692700114
1992-07-09 07:00:00,4.116,10.0,2.82,61.72,0-30,60-90,4.455465229481866
1992-07-09 08:00:00,4.116,20.0,2.03,59.81,0-30,30-60,4.455465229481866
1992-07-09 09:00:00,3.087,360.0,1.59,34.36,330-360,30-60,3.544930860651518
1992-07-09 10:00:00,2.058,320.0,1.88,339.6,300-330,330-360,3.365589285122085
1992-07-09 11:00:00,4.116,300.0,2.19,292.4,270-300,270-300,4.506979955925463
1992-07-09 12:00:00,2.572,300.0,2.15,259.0,270-300,240-270,3.8143280328395743
1992-07-09 13:00:00,2.572,300.0,2.94,254.8,270-300,240-270,3.8143280328395743
1992-07-09 14:00:00,4.116,270.0,4.63,265.8,240-270,240-270,5.937119931483428
1992-07-09 15:00:00,3.087,290.0,4.5,269.1,270-300,240-270,4.045361543454362
1992-07-09 16:00:00,2.572,290.0,3.93,259.6,270-300,240-270,3.8143280328395743
1992-07-09 17:00:00,3.601,280.0,4.47,270.3,270-300,270-300,4.275946445310675
1992-07-09 18:00:00,3.601,280.0,4.41,265.6,270-300,240-270,4.275946445310675
1992-07-09 19:00:00,3.601,270.0,5.4,265.3,240-270,240-270,5.73073017576001
1992-07-09 20:00:00,2.572,290.0,4.86,268.6,270-300,240-270,3.8143280328395743
1992-07-09 21:00:00,2.572,280.0,3.49,270.5,270-300,270-300,3.8143280328395743
1992-07-09 22:00:00,2.572,260.0,3.26,253.1,240-270,240-270,5.318351421120404
1992-07-09 23:00:00,3.601,270.0,3.23,270.7,240-270,270-300,5.73073017576001
1992-07-10 00:00:00,2.572,260.0,3.81,164.1,240-270,150-180,5.318351421120404
1992-07-10 01:00:00,2.058,270.0,3.55,254.9,240-270,240-270,5.112362422204216
1992-07-10 02:00:00,2.572,280.0,4.49,272.9,270-300,270-300,3.8143280328395743
1992-07-10 03:00:00,3.087,300.0,3.65,300.7,270-300,300-330,4.045361543454362
1992-07-10 04:00:00,3.087,300.0,3.48,313.1,270-300,300-330,4.045361543454362
